sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,0.001,100,2057,791.8188536167145,2.5978163952581323,357.57673451035805,0.0684,171.7584,0.0472,2.7216199999999997,0.5186,240.86445600000002,90.66433811375788,-63.51980568789499,2.0042462903620106,0.22848808945065635,0.01701507049100632,./timsort_hol_sleep_0.001_pushint_0.001_mb100_20260126_152321.csv
