sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0.001,0.001,100,2057,0.19951142440447253,0.003,0.975,12.756927564414195,7.036460865337871,0.058823529411764705,13.002707826932426,13.25,15.0,0.015062009977234631,0.07358490566037736,0.013300761626964834,0.065,./timsort_hol_sleep_0.001_pushint_0.001_mb100_20260126_152321.csv
