orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768513915.5294,1.0062,27,32,59,0.0215,0.494,-38.4998,0.0,0.0,1768513917.4102867,100.0,1,1
30.0,1768513917.5492,1.0062,27,32,59,0.0239,0.5471,-28.4467,0.0,0.0,1768513919.1028492,100.0,2,2
44.0,1768513922.0966,0.5003,27,32,59,0.0301,0.6008,-42.8989,0.0,0.0,1768513923.197822,100.0,4,4
30.0,1768513923.1044,0.5016,27,32,59,0.0281,0.5992,-28.8992,0.0,0.0,1768513924.2061114,100.0,5,5
88.0,1768513923.607,1.0098,27,32,59,0.0256,0.5981,-86.3921,0.0,0.0,1768513925.2153666,100.0,6,6
133.0,1768513918.5558,9.0951,27,32,59,0.0322,0.6499,-123.255,0.0,0.0,1768513928.3010118,100.0,7,7
20.0,1768513928.1596,0.5023,27,32,59,0.0327,0.6569,-18.8408,0.0,0.0,1768513929.3195236,100.0,8,8
88.0,1768513931.1895,0.5009,27,32,59,0.0248,0.7022,-86.7969,0.0,0.0,1768513932.3938227,100.0,9,9
68.0,1768513931.6965,1.0049,3671,29,3700,0.4823,1.1322,-65.8629,0.0,0.0,1768513933.8383505,100.0,10,10
45.0,1768513933.7094,1.0109,27,32,59,0.023,0.705,-43.2842,0.0,0.0,1768513935.4273784,100.0,11,11
70.0,1768513915.0239,0.5051,3405,878,4283,0.4408,22.0817,-47.4132,0.0,0.0,1768513937.6175857,100.0,12,12
34.0,1768513914.5165,0.0052,3840,1026,4866,0.5629,26.4062,-7.5886,0.0,0.0,1768513940.9316063,100.0,14,14
41.0,1768513940.2798,1.516,27,32,59,0.0314,0.7217,-38.7623,0.0,0.0,1768513942.5192373,100.0,15,15
56.0,1768513937.7531,5.052,27,32,59,0.0379,0.7333,-50.2147,0.0,0.0,1768513943.5387855,100.0,16,16
102.0,1768513917.0482,0.4967,4513,1027,5540,0.6,26.5216,-74.9817,0.0,0.0,1768513944.0712183,100.0,17,17
58.0,1768513942.8091,1.0072,27,32,59,0.0256,0.7046,-56.2883,0.0,0.0,1768513944.5221908,100.0,18,18
102.0,1768513919.5756,1.0004,5583,1028,6611,0.7451,27.5538,-73.4458,0.0,0.0,1768513948.13619,100.0,19,19
129.0,1768513916.5417,5.0453,3087,1027,4114,0.4072,26.8934,-97.0613,0.0,0.0,1768513948.487274,100.0,20,20
69.0,1768513934.2103,14.6574,27,32,59,0.0187,0.6774,-53.6653,0.0,0.0,1768513949.5454872,100.0,21,21
64.0,1768513940.7835,9.0939,27,32,59,0.0364,0.6993,-54.2069,0.0,0.0,1768513950.5768883,100.0,22,22
19.0,1768513924.623,1.0049,3276,1023,4299,0.4209,28.4144,10.4193,10.4193,10.4193,1768513954.0476027,95.65,22,23
102.0,1768513921.5956,5.0438,3559,1027,4586,0.4757,28.1185,-68.8377,0.0,10.4193,1768513954.7641313,95.83,23,24
52.0,1768513927.6582,2.012,4788,1029,5817,0.6369,28.9106,-21.0773,0.0,10.4193,1768513958.5853567,96.0,24,25
