chunked,sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0,0.001,0.01,20,2062,0.29176964112512127,0.264,0.658,15.537827352085355,0.16197866149369544,0.0,8.622284190106694,8.64,15.0,0.03376973291194921,0.07615740740740741,0.019451309408341413,0.04386666666666667,./timsort_hol_sleep_0.001_pushint_0.01_mb20_chunked_0_20260128_101616.csv
0,0.001,0.01,40,0,,,,,,,,,,,,,,./timsort_hol_sleep_0.001_pushint_0.01_mb40_chunked_0_20260128_053201.csv
0,0.001,0.01,60,2052,0.7496496101364523,0.769,0.983,45.833333333333336,4.4751461988304095,0.0,12.70009746588694,13.5,15.0,0.0593775905315844,0.08773645546372817,0.04997664067576348,0.06553333333333333,./timsort_hol_sleep_0.001_pushint_0.01_mb60_chunked_0_20260128_003416.csv
0,0.001,0.01,80,2046,0.24710019550342133,0.127,0.983,22.613880742913,5.043499511241447,0.0,13.735434995112412,14.14,15.0,0.01884868107159955,0.07852028639618139,0.016473346366894754,0.06553333333333333,./timsort_hol_sleep_0.001_pushint_0.01_mb80_chunked_0_20260127_192726.csv
0,0.001,0.01,100,2009,0.2718327526132404,0.273,0.9835999999999999,24.578397212543553,6.779990044798407,0.0,12.934793429566954,14.59,15.0,0.02040358596391831,0.067854694996573,0.01812218350754936,0.06557333333333333,./timsort_hol_sleep_0.001_pushint_0.01_mb100_chunked_0_20260127_141229.csv
