orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768513241.9044,0.01,27,32,59,0.025,0.4978,-39.4922,0.0,0.0,1768513242.7985113,100.0,1,1
158.0,1768513242.9051,0.0197,27,32,59,0.0186,0.4925,-157.4878,0.0,0.0,1768513243.4175036,100.0,2,2
30.0,1768513245.9216,0.0368,27,32,59,0.0302,0.5657,-29.3975,0.0,0.0,1768513246.5251586,100.0,3,3
121.0,1768513246.923,0.0441,27,32,59,0.0175,0.5555,-120.4004,0.0,0.0,1768513247.5235198,100.0,4,4
70.0,1768513240.9023,0.0056,3405,349,3754,0.4436,7.1304,-62.864,0.0,0.0,1768513248.0422127,100.0,5,5
133.0,1768513247.9246,0.0524,27,32,59,0.0261,0.5518,-132.3958,0.0,0.0,1768513248.5291746,100.0,6,6
139.0,1768513250.9457,0.0614,27,32,59,0.0298,0.5968,-138.3418,0.0,0.0,1768513251.604154,100.0,7,7
44.0,1768513254.9701,0.0749,27,32,59,0.0232,0.6751,-43.25,0.0,0.0,1768513255.720511,100.0,8,8
30.0,1768513256.9783,0.087,27,32,59,0.0383,0.7085,-29.2045,0.0,0.0,1768513257.7742949,100.0,9,9
88.0,1768513257.9791,0.0952,27,32,59,0.0347,0.7075,-87.1973,0.0,0.0,1768513258.7820802,100.0,10,10
142.0,1768513258.9799,0.1045,27,32,59,0.0346,0.7089,-141.1867,0.0,0.0,1768513259.7953146,100.0,11,11
34.0,1768513239.8948,0.005,3840,1025,4865,0.5659,24.541,-9.4539,0.0,0.0,1768513264.444419,100.0,12,12
127.0,1768513260.9882,4.1586,27,32,59,0.0258,0.7069,-122.1345,0.0,0.0,1768513265.8539877,100.0,13,13
177.0,1768513255.9768,0.0793,2980,460,3440,0.39,11.564,-165.3567,0.0,0.0,1768513267.6237793,100.0,14,14
20.0,1768513267.0216,1.1563,27,18,45,0.0289,0.4299,-18.4138,0.0,0.0,1768513268.6082425,100.0,15,15
129.0,1768513243.9116,0.0235,3087,996,4083,0.3997,25.1586,-103.8179,0.0,0.0,1768513269.0976412,100.0,16,16
131.0,1768513262.9978,6.1905,27,32,59,0.0247,0.6927,-124.1168,0.0,0.0,1768513269.8816056,100.0,17,17
102.0,1768513244.9197,0.0281,4513,1021,5534,0.5993,25.8556,-76.1163,0.0,0.0,1768513270.808236,100.0,18,18
109.0,1768513271.0343,0.1739,27,32,59,0.0238,0.6851,-108.141,0.0,0.0,1768513271.8953485,100.0,19,19
88.0,1768513273.0431,0.1878,27,32,59,0.0321,0.7147,-87.0975,0.0,0.0,1768513273.9477088,100.0,20,20
152.0,1768513248.9313,0.0557,3526,1027,4553,0.4589,27.0317,-124.9125,0.0,0.0,1768513276.0228024,100.0,21,21
102.0,1768513249.9433,0.0533,5583,1033,6616,0.7529,27.1648,-74.7819,0.0,0.0,1768513277.1680079,100.0,22,22
127.0,1768513277.0603,0.2063,27,32,59,0.0372,0.6968,-126.0969,0.0,0.0,1768513277.965799,100.0,23,23
