orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768494187.0789,0.027,27,32,59,0.0226,0.5004,-39.4726,0.0,0.0,1768494188.0101066,100.0,1,1
158.0,1768494192.0802,0.0184,27,32,59,0.0193,0.5008,-157.4807,0.0,0.0,1768494192.5997071,100.0,2,2
34.0,1768494177.0711,0.005,3840,1022,4862,0.5597,15.8941,-18.1009,0.0,0.0,1768494192.9739203,100.0,3,3
70.0,1768494182.0783,0.0343,3405,1028,4433,0.4439,15.7984,-54.1673,0.0,0.0,1768494197.9156544,100.0,4,4
129.0,1768494197.086,0.0111,3087,1033,4120,0.406,15.902,-113.0869,0.0,0.0,1768494213.0036795,100.0,7,7
133.0,1768494217.1083,0.0105,27,32,59,0.0204,0.4763,-132.5133,0.0,0.0,1768494217.5953877,100.0,8,8
102.0,1768494202.093,0.0083,4513,1024,5537,0.5988,15.6438,-86.3479,0.0,0.0,1768494217.7491872,100.0,9,9
102.0,1768494227.1411,0.0084,5583,44,5627,0.7509,1.4154,-100.5762,0.0,0.0,1768494228.5700521,100.0,10,10
139.0,1768494232.146,0.0583,27,32,59,0.0278,0.4765,-138.4652,0.0,0.0,1768494232.681059,100.0,11,11
152.0,1768494222.1309,0.0718,3526,1010,4536,0.4873,14.8243,-137.1039,0.0,0.0,1768494237.031597,100.0,12,12
44.0,1768494252.1711,0.0486,27,32,59,0.0241,0.5484,-43.403,0.0,0.0,1768494252.7683532,100.0,13,13
201.0,1768494237.1571,0.0187,3271,1029,4300,0.4327,16.5875,-184.3938,0.0,0.0,1768494253.7674062,100.0,14,14
187.0,1768494242.1641,0.0254,3365,1023,4388,0.4335,17.5111,-169.4636,0.0,0.0,1768494259.705385,100.0,15,15
30.0,1768494262.1821,0.0135,27,32,59,0.0253,0.5027,-29.4838,0.0,0.0,1768494262.6989489,100.0,16,16
102.0,1768494247.1699,0.0373,3559,1026,4585,0.4643,17.1542,-84.8085,0.0,0.0,1768494264.3651314,100.0,17,17
88.0,1768494267.1826,0.0205,27,32,59,0.0269,0.4739,-87.5057,0.0,0.0,1768494267.6773398,100.0,18,18
177.0,1768494257.1817,0.0533,2980,1030,4010,0.3937,14.9116,-162.0351,0.0,0.0,1768494272.1509483,100.0,19,19
142.0,1768494272.1835,0.0383,27,32,59,0.021,0.4075,-141.5542,0.0,0.0,1768494272.6294127,100.0,20,20
127.0,1768494282.2278,0.0185,27,32,59,0.0224,0.4696,-126.5119,0.0,0.0,1768494282.7161274,100.0,21,21
19.0,1768494277.2266,0.072,3276,627,3903,0.4404,8.6632,-10.2647,0.0,0.0,1768494285.9660966,100.0,22,22
131.0,1768494292.248,0.0394,27,32,59,0.0173,0.4628,-130.4978,0.0,0.0,1768494292.7505815,100.0,23,23
212.0,1768494287.2469,0.0393,2945,1033,3978,0.3915,14.7418,-197.2189,0.0,0.0,1768494302.0320005,100.0,24,24
20.0,1768494312.2695,0.0119,27,8,35,0.0295,0.1697,-19.8184,0.0,0.0,1768494312.451737,100.0,25,25
148.0,1768494297.2545,0.0463,3202,1024,4226,0.427,17.5761,-130.3776,0.0,0.0,1768494314.8803906,100.0,26,26
180.0,1768494317.2708,0.0296,27,32,59,0.0249,0.5115,-179.459,0.0,0.0,1768494317.8121552,100.0,27,27
199.0,1768494302.2605,0.0535,3096,1027,4123,0.4067,17.3749,-181.5716,0.0,0.0,1768494319.6933076,100.0,28,28
198.0,1768494322.2724,0.0482,27,32,59,0.0283,0.4854,-197.4665,0.0,0.0,1768494322.8061,100.0,29,29
52.0,1768494307.2684,0.052,4788,1027,5815,0.6378,16.5643,-35.3837,0.0,0.0,1768494323.8892434,100.0,30,30
109.0,1768494332.2909,0.0586,27,32,59,0.0249,0.4713,-108.4701,0.0,0.0,1768494332.8211827,100.0,31,31
90.0,1768494337.3001,0.0524,3195,111,3306,0.4051,2.078,-87.8696,0.0,0.0,1768494339.4340856,100.0,32,32
32.0,1768494327.29,0.0519,3151,1025,4176,0.4125,14.4515,-17.4967,0.0,0.0,1768494341.7972088,100.0,33,33
88.0,1768494342.3014,0.0485,27,32,59,0.0213,0.4077,-87.5438,0.0,0.0,1768494342.7578442,100.0,34,34
144.0,1768494357.3194,0.0333,27,32,59,0.0256,0.5011,-143.4656,0.0,0.0,1768494357.8542714,100.0,35,35
127.0,1768494362.3198,0.0533,27,32,59,0.0243,0.5047,-126.4421,0.0,0.0,1768494362.8779244,100.0,36,36
68.0,1768494347.3129,0.0194,3671,1025,4696,0.4937,15.699,-52.2815,0.0,0.0,1768494363.0358787,100.0,37,37
160.0,1768494352.3185,0.0285,3020,1022,4042,0.3926,15.2609,-144.7106,0.0,0.0,1768494367.6116645,100.0,38,38
45.0,1768494367.3205,0.0564,27,32,59,0.0264,0.443,-44.5007,0.0,0.0,1768494367.8199863,100.0,39,39
69.0,1768494372.3215,0.0826,27,32,59,0.0216,0.4076,-68.5097,0.0,0.0,1768494372.8120282,100.0,40,40
195.0,1768494387.3485,0.0127,27,32,59,0.0257,0.5144,-194.4728,0.0,0.0,1768494387.87593,100.0,41,41
150.0,1768494377.3374,0.0612,3042,1031,4073,0.4139,16.5539,-133.3848,0.0,0.0,1768494393.9562168,100.0,42,42
17.0,1768494397.3612,0.0246,3245,3,3248,0.4174,0.4698,-16.5057,0.0,0.0,1768494397.8599536,100.0,43,43
58.0,1768494382.3477,0.0085,5139,1030,6169,0.7012,17.411,-40.5806,0.0,0.0,1768494399.7732468,100.0,44,44
98.0,1768494402.362,0.0282,27,32,59,0.0298,0.4787,-97.4931,0.0,0.0,1768494402.8690877,100.0,45,45
22.0,1768494392.3548,0.0144,3326,1033,4359,0.4289,15.4752,-6.5104,0.0,0.0,1768494407.8483949,100.0,46,46
56.0,1768494407.3633,0.0354,27,32,59,0.024,0.4722,-55.4923,0.0,0.0,1768494407.871165,100.0,47,47
134.0,1768494412.3986,0.0737,3009,1033,4042,0.4049,17.0069,-116.9194,0.0,0.0,1768494429.4830713,100.0,48,48
41.0,1768494432.4194,0.0502,27,32,59,0.0297,0.5528,-40.397,0.0,0.0,1768494433.0227044,100.0,49,49
79.0,1768494417.4055,0.0117,3522,1025,4547,0.4591,17.9452,-61.0431,0.0,0.0,1768494435.3670895,100.0,50,50
64.0,1768494437.4203,0.0094,27,32,59,0.0251,0.5039,-63.4868,0.0,0.0,1768494437.9340832,100.0,51,51
119.0,1768494422.4113,0.0236,3730,1025,4755,0.4823,17.5807,-101.3957,0.0,0.0,1768494440.0190012,100.0,52,52
211.0,1768494427.4191,0.0383,3097,1027,4124,0.3964,16.9958,-193.966,0.0,0.0,1768494444.457363,100.0,53,53
58.0,1768494457.4423,0.0292,27,32,59,0.034,0.5737,-57.3971,0.0,0.0,1768494458.045445,100.0,54,54
128.0,1768494442.4298,0.0104,5078,1024,6102,0.6698,17.548,-110.4416,0.0,0.0,1768494459.9942474,100.0,55,55
122.0,1768494462.4434,0.0433,27,32,59,0.032,0.5076,-121.4491,0.0,0.0,1768494462.9946265,100.0,56,56
138.0,1768494447.4353,0.0153,3391,1027,4418,0.4436,17.2891,-120.6955,0.0,0.0,1768494464.743304,100.0,57,57
176.0,1768494467.4443,0.0525,27,32,59,0.0216,0.471,-175.4765,0.0,0.0,1768494467.9680967,100.0,58,58
138.0,1768494452.4419,0.0203,3077,1024,4101,0.4099,16.2731,-121.7066,0.0,0.0,1768494468.7391887,100.0,59,59
34.0,1768494472.4607,0.0732,3159,1025,4184,0.425,13.8081,-20.1187,0.0,0.0,1768494486.3461645,100.0,60,60
