orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769363014.6863,0.0365,27,32,59,0.0637,0.0161,0.0168,1.0,0.0,100.0,0.4694,-0.8998,0.0,0.0,1769363016.1051745,100.0,1,1,0.012,1,0,0,13.46,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363016.1289,0.0517,27,32,59,0.0526,0.0188,0.0207,1.0,0.0,100.0,0.4565,-0.8957,0.0,0.0,1769363016.639062,100.0,2,2,0.013,1,0,0,13.52,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363018.1489,0.0537,27,32,59,0.0681,0.0189,0.0205,1.0,0.0,100.0,0.501,-0.8782,0.0,0.0,1769363018.7050776,100.0,3,3,0.024,2,0,0,13.52,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363019.1722,0.1371,27,32,59,0.0554,0.0191,0.0191,1.0,0.0,100.0,0.4895,-0.8075,0.0,0.0,1769363019.7996714,100.0,4,4,0.025,2,0,0,13.52,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363020.1888,0.053,27,32,59,0.0593,0.0192,0.0195,1.0,0.0,100.0,0.4902,-0.8877,0.0,0.0,1769363020.7335806,100.0,5,5,0.025,2,0,0,13.52,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363021.1946,0.0541,27,32,59,0.0618,0.0195,0.0236,1.0,0.0,100.0,0.4943,-0.8841,0.0,0.0,1769363021.7439175,100.0,6,6,0.026,2,0,0,13.52,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363023.2624,0.0581,27,32,59,0.0637,0.0221,0.0246,1.0,0.0,100.0,0.5371,-0.8782,0.0,0.0,1769363023.8604007,100.0,7,7,0.038,3,0,0,13.52,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363028.4516,0.0586,27,18,45,0.0761,0.0259,0.0259,1.0,0.0,100.0,0.4091,-0.8652,0.0,0.0,1769363028.921561,100.0,8,8,0.091,7,0,0,13.78,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363030.524,0.0825,27,32,59,0.0881,0.0252,0.0347,1.0,0.0,100.0,0.7118,-0.8294,0.0,0.0,1769363031.3221512,100.0,9,9,0.108,8,0,0,13.78,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
200.0,1,1769363013.6756,0.1168,3840,961,4801,0.5767,0.0258,0.0572,200.0,0.0,100.0,17.9738,-181.9094,0.0,0.0,1769363031.7843454,100.0,10,10,0.0,0,0,0,12.58,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363031.5547,0.0822,27,32,59,0.0683,0.0243,0.0293,1.0,0.0,100.0,0.6434,-0.8495,0.0,0.0,1769363032.281287,100.0,11,11,0.109,8,0,0,13.78,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
1.0,0,1769363032.5838,0.0639,27,32,59,0.0678,0.0295,0.0301,1.0,0.0,100.0,0.6458,-0.8683,0.0,0.0,1769363033.2950141,100.0,12,12,0.095,7,0,0,13.78,15.0,0,1,1769363213.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769363213.676
