chunked,sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
1,0.0001,0.0001,20,2076,0.2771266859344894,0.293,0.60775,13.756743737957612,0.051059730250481696,0.0,8.042947976878615,8.06,15.0,0.034382963515445335,0.07540322580645162,0.01847511239563263,0.040516666666666666,./timsort_hol_sleep_0.0001_pushint_0.0001_mb20_chunked_1_20260131_072801.csv
1,0.0001,0.0001,40,2056,0.7482349221789883,0.794,0.985,32.548151750972764,1.5068093385214008,0.0,10.232845330739302,10.31,15.0,0.07257370729185143,0.09553831231813772,0.049882328145265886,0.06566666666666666,./timsort_hol_sleep_0.0001_pushint_0.0001_mb40_chunked_1_20260131_024547.csv
1,0.0001,0.0001,60,1946,0.4994049331963,0.568,0.971,25.426002055498458,2.885919835560123,0.0,11.366135662898253,11.5,15.0,0.04342651593011305,0.08443478260869565,0.033293662213086675,0.06473333333333334,./timsort_hol_sleep_0.0001_pushint_0.0001_mb60_chunked_1_20260130_215846.csv
1,0.0001,0.0001,80,2063,0.1492753271934077,0.003,0.98,10.980610761027629,4.761512360639845,0.0,13.018109549200194,13.25,15.0,0.011266062429691144,0.0739622641509434,0.00995168847956051,0.06533333333333333,./timsort_hol_sleep_0.0001_pushint_0.0001_mb80_chunked_1_20260130_170824.csv
1,0.0001,0.0001,100,2030,0.17426748768472905,0.003,0.966,12.558620689655172,5.848275862068966,0.0,13.00287684729064,13.25,15.0,0.013156285653070893,0.07290566037735849,0.011617832512315272,0.0644,./timsort_hol_sleep_0.0001_pushint_0.0001_mb100_chunked_1_20260130_121036.csv
