orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768996164.8992,0.0235,27,32,59,0.0763,0.0763,-39.9002,0.0,0.0,1768996166.344835,100.0,2,2
158.0,1768996165.4022,0.0366,27,32,59,0.0721,0.0721,-157.8912,0.0,0.0,1768996167.2332034,100.0,2,2
121.0,1768996168.3006,0.0412,27,32,59,0.0717,0.0717,-120.887,0.0,0.0,1768996168.9041502,100.0,4,4
133.0,1768996168.8386,0.0473,27,32,59,0.0831,0.0831,-132.8696,0.0,0.0,1768996169.500833,100.0,5,5
139.0,1768996170.4122,0.0391,27,32,59,0.1891,0.1891,-138.7718,0.0,0.0,1768996171.5519123,100.0,6,6
44.0,1768996172.5014,0.0458,27,1,28,0.0754,0.0754,-43.8788,0.0,0.0,1768996172.6479747,100.0,7,7
34.0,1768996163.8791,0.019,3840,1028,4868,0.6463,0.6463,-33.3346,0.0,0.0,1768996188.638274,100.0,9,9
70.0,1768996164.3969,0.0136,3405,1025,4430,0.4168,0.4168,-69.5696,0.0,0.0,1768996188.6406589,100.0,9,9
20.0,1768996178.9526,9.8152,27,31,58,0.3509,0.3509,-9.8339,0.0,0.0,1768996189.7843716,100.0,10,10
19.0,1768996175.2046,13.5178,3276,61,3337,0.394,0.394,-5.0883,0.0,0.0,1768996190.4699664,100.0,11,11
30.0,1768996173.5907,16.2972,27,32,59,0.0723,0.0723,-13.6305,0.0,0.0,1768996190.61783,100.0,12,12
129.0,1768996166.3709,0.0355,3087,1035,4122,0.7642,0.7642,-128.2004,0.0,0.0,1768996192.4295423,100.0,14,14
45.0,1768996184.7171,7.8076,27,32,59,0.0866,0.0866,-37.1059,0.0,0.0,1768996193.279243,100.0,15,15
102.0,1768996167.2914,0.0354,4513,1038,5551,0.5229,0.5229,-101.4417,0.0,0.0,1768996193.3238304,100.0,16,16
102.0,1768996169.8879,0.0471,5583,918,6501,0.703,0.703,-101.2499,0.0,0.0,1768996193.420188,100.0,17,17
41.0,1768996191.6332,1.7345,27,32,59,1.1043,1.1043,-38.1613,0.0,0.0,1768996195.1336906,100.0,18,18
56.0,1768996188.9638,6.2263,27,32,59,0.0552,0.0552,-49.7185,0.0,0.0,1768996195.8968031,100.0,19,19
152.0,1768996169.3568,0.0433,3526,1031,4557,0.3881,0.3881,-151.5687,0.0,0.0,1768996196.807645,100.0,20,20
201.0,1768996170.9384,0.0331,3271,1027,4298,0.3934,0.3934,-200.5735,0.0,0.0,1768996197.9632845,100.0,21,21
187.0,1768996171.4797,0.04,3365,1031,4396,0.3964,0.3964,-186.5636,0.0,0.0,1768996198.5709112,100.0,22,22
102.0,1768996171.9976,0.0449,3559,1027,4586,0.3576,0.3576,-101.5975,0.0,0.0,1768996198.77881,100.0,23,23
58.0,1768996194.2882,4.3552,27,32,59,0.064,0.064,-53.5808,0.0,0.0,1768996199.360183,100.0,24,24
177.0,1768996173.0618,0.0483,2980,1032,4012,0.3477,0.3477,-176.604,0.0,0.0,1768996199.5449715,100.0,25,25
69.0,1768996185.2515,13.6019,27,32,59,0.0696,0.0696,-55.3284,0.0,0.0,1768996199.572652,100.0,26,26
64.0,1768996192.169,7.2802,27,32,59,0.0671,0.0671,-56.6527,0.0,0.0,1768996200.8771286,100.0,27,27
88.0,1768996174.1111,25.5088,27,32,59,0.0572,0.0572,-62.434,0.0,0.0,1768996201.371825,100.0,28,28
88.0,1768996182.064,19.3889,27,36,63,0.0523,0.0523,-68.5588,0.0,0.0,1768996202.1649587,100.0,29,29
65.0,1768996198.5291,1.1317,6059,454,6513,0.756,0.756,-63.1123,0.0,0.0,1768996211.0743818,100.0,30,30
22.0,1768996187.3809,3.3035,3326,1021,4347,0.6674,0.6674,-18.0291,0.0,0.0,1768996220.364894,100.0,32,32
32.0,1768996180.5047,10.5732,3151,1030,4181,0.5785,0.5785,-20.8483,0.0,0.0,1768996220.365053,100.0,32,32
28.0,1768996211.4804,9.0438,27,32,59,0.0616,0.0616,-18.8946,0.0,0.0,1768996221.295376,100.0,34,34
22.0,1768996210.4384,10.0395,27,32,59,0.0908,0.0908,-11.8697,0.0,0.0,1768996221.2981815,100.0,34,34
24.0,1768996218.9248,2.455,27,33,60,0.08,0.08,-21.4651,0.0,0.0,1768996222.628972,100.0,35,35
52.0,1768996178.445,14.8723,4788,1023,5811,0.5923,0.5923,-36.5354,0.0,0.0,1768996222.6794808,100.0,37,37
58.0,1768996186.3454,7.1083,5139,1024,6163,1.0191,1.0191,-49.8726,0.0,0.0,1768996222.6804125,100.0,37,37
38.0,1768996213.0479,9.6876,27,33,60,0.0634,0.0634,-28.249,0.0,0.0,1768996223.4949603,100.0,39,39
25.0,1768996220.4828,2.2105,27,32,59,0.0918,0.0918,-22.6977,0.0,0.0,1768996223.4951682,100.0,39,39
36.0,1768996218.3795,4.3977,27,32,59,0.0811,0.0811,-31.5211,0.0,0.0,1768996223.5128455,100.0,40,40
34.0,1768996195.8345,0.106,3159,1031,4190,0.3589,0.3589,-33.5352,0.0,0.0,1768996225.841999,100.0,41,41
