orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
30.0,1769024638.0851,0.6788,27,32,59,0.1335,0.1335,-29.1877,0.0,0.0,1769024640.1821246,100.0,1,1
20.0,1769024639.2943,3.0085,27,31,58,0.0709,0.0709,-16.9206,0.0,0.0,1769024642.8315022,100.0,2,2
17.0,1769024640.7004,0.5631,3245,118,3363,0.3877,0.3877,-16.0492,0.0,0.0,1769024645.6677532,100.0,3,3
22.0,1769024643.3309,2.0639,27,32,59,0.22,0.22,-19.716,0.0,0.0,1769024646.1666272,100.0,4,4
10.0,1769024646.3471,0.0911,27,32,59,0.0734,0.0734,-9.8356,0.0,0.0,1769024647.051998,100.0,5,5
24.0,1769024644.2399,6.3818,27,32,59,0.0756,0.0756,-17.5426,0.0,0.0,1769024651.3183577,100.0,6,6
34.0,1769024637.7287,0.0184,3840,577,4417,0.5154,0.5154,-33.4662,0.0,0.0,1769024651.6576881,100.0,7,7
10.0,1769024652.9133,0.8409,27,32,59,0.0799,0.0799,-9.0792,0.0,0.0,1769024654.4779148,100.0,8,8
30.0,1769024638.7229,16.0841,27,32,59,0.0781,0.0781,-13.8378,0.0,0.0,1769024655.5271246,100.0,9,9
19.0,1769024650.3293,6.56,27,32,59,0.0763,0.0763,-12.3638,0.0,0.0,1769024657.6358137,100.0,10,10
11.0,1769024657.4796,0.4672,27,29,56,0.1259,0.1259,-10.4069,0.0,0.0,1769024658.6558747,100.0,11,11
16.0,1769024652.289,0.4286,3015,248,3263,0.3659,0.3659,-15.2055,0.0,0.0,1769024658.707124,100.0,12,12
25.0,1769024644.4141,14.6114,27,32,59,0.0677,0.0677,-10.3209,0.0,0.0,1769024659.7410314,100.0,13,13
18.0,1769024652.4537,7.6276,27,32,59,0.0629,0.0629,-10.3095,0.0,0.0,1769024660.8008213,100.0,14,14
28.0,1769024643.4427,18.7447,27,32,59,0.1235,0.1235,-9.1318,0.0,0.0,1769024662.9956846,100.0,15,15
19.0,1769024638.8889,1.3254,3276,1026,4302,0.3566,0.3566,-17.318,0.0,0.0,1769024666.575126,100.0,16,16
22.0,1769024640.64,3.7221,3326,1032,4358,1.2381,1.2381,-17.0398,0.0,0.0,1769024670.7588944,100.0,18,18
