orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
30.0,1769018053.0898,0.1885,27,32,59,0.0825,0.0825,-29.729,0.0,0.0,1769018054.6431239,100.0,2,2
30.0,1769018053.7518,0.0548,27,32,59,0.0665,0.0665,-29.8787,0.0,0.0,1769018054.6553771,100.0,2,2
20.0,1769018054.7757,0.4459,27,21,48,0.0563,0.0563,-19.4979,0.0,0.0,1769018055.5707405,100.0,3,3
24.0,1769018059.2721,0.2273,27,32,59,1.2706,1.2706,-22.5021,0.0,0.0,1769018061.4081259,100.0,8,8
22.0,1769018058.3527,0.6135,27,32,59,1.803,1.803,-19.5835,0.0,0.0,1769018061.4084096,100.0,8,8
25.0,1769018059.4241,1.1434,27,32,59,0.2156,0.2156,-23.6409,0.0,0.0,1769018061.4086268,100.0,8,8
10.0,1769018061.4082,0.2523,27,32,59,0.0652,0.0652,-9.6824,0.0,0.0,1769018062.6832976,100.0,9,9
19.0,1769018053.9275,0.7597,3276,312,3588,0.3741,0.3741,-17.8662,0.0,0.0,1769018065.6164737,100.0,10,10
32.0,1769018054.9432,1.8777,3151,304,3455,0.342,0.342,-29.7803,0.0,0.0,1769018067.4198973,100.0,11,11
34.0,1769018052.7256,0.0184,3840,1029,4869,0.5637,0.5637,-33.4179,0.0,0.0,1769018080.1608977,100.0,12,12
10.0,1769018068.1032,12.3281,27,32,59,0.0756,0.0756,2.4037,2.4037,2.4037,1769018081.2047043,92.31,12,13
11.0,1769018072.8476,8.6675,27,32,59,0.0732,0.0732,-2.2593,0.0,2.4037,1769018082.2881029,92.86,13,14
19.0,1769018065.5144,17.1057,27,32,59,0.0756,0.0756,-1.8187,0.0,2.4037,1769018083.3992193,93.33,14,15
22.0,1769018055.6958,0.0569,3326,1036,4362,0.3642,0.3642,-21.5789,0.0,2.4037,1769018083.7093563,93.75,15,16
18.0,1769018067.6418,16.0804,27,32,59,0.0786,0.0786,-1.841,0.0,2.4037,1769018084.9520357,94.12,16,17
34.0,1769018056.6412,0.7131,3159,1033,4192,0.3568,0.3568,-32.9301,0.0,2.4037,1769018085.1266747,94.44,17,18
28.0,1769018058.4898,26.8795,27,32,59,0.0695,0.0695,-1.051,0.0,2.4037,1769018086.442779,94.74,20,21
22.0,1769018059.5145,0.5195,3898,1025,4923,0.7342,0.7342,-20.7462,0.0,2.4037,1769018086.4527407,95.24,20,21
14.0,1769018058.1764,0.2521,12339,1020,13359,1.9288,1.9288,-11.8192,0.0,2.4037,1769018086.469816,95.0,20,21
19.0,1769018068.0527,18.9482,27,32,59,0.0626,0.0626,0.0109,0.0109,2.4145,1769018087.9617817,90.91,20,22
13.0,1769018061.0379,1.1855,3194,1028,4222,0.3606,0.3606,-11.4539,0.0,2.4145,1769018088.1470032,91.3,21,23
18.0,1769018062.7161,0.0486,4378,1031,5409,0.4956,0.4956,-17.4558,0.0,2.4145,1769018088.3811927,91.67,22,24
22.0,1769018061.3564,1.9314,3069,1034,4103,0.3681,0.3681,-19.7005,0.0,2.4145,1769018088.4455683,92.0,23,25
16.0,1769018073.3413,14.7726,27,32,59,0.0729,0.0729,-1.1544,0.0,2.4145,1769018089.0603821,92.31,24,26
26.0,1769018065.1612,24.0369,27,32,59,0.0534,0.0534,-1.9097,0.0,2.4145,1769018089.8306835,92.59,25,27
