orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
34.0,1769020457.2843,0.0168,3840,1021,4861,0.5254,0.5254,-33.4578,0.0,0.0,1769020471.9843495,100.0,1,1
40.0,1769020477.3089,0.9089,27,32,59,0.062,0.062,-39.0291,0.0,0.0,1769020478.6855478,100.0,2,2
70.0,1769020467.3066,0.2026,3405,1024,4429,0.3765,0.3765,-69.4209,0.0,0.0,1769020481.0091574,100.0,3,3
158.0,1769020487.3122,0.2028,27,32,59,0.0586,0.0586,-157.7385,0.0,0.0,1769020487.9862866,100.0,4,4
129.0,1769020497.3383,0.4984,3087,1035,4122,0.3969,0.3969,-128.1047,0.0,0.0,1769020511.7119353,100.0,5,5
30.0,1769020517.3725,0.1024,27,32,59,0.0578,0.0578,-29.8399,0.0,0.0,1769020517.9520407,100.0,6,6
102.0,1769020507.3704,0.7986,4513,1027,5540,0.5253,0.5253,-100.6761,0.0,0.0,1769020522.1797364,100.0,7,7
121.0,1769020527.3748,0.4364,27,32,59,0.0564,0.0564,-120.5072,0.0,0.0,1769020528.263897,100.0,8,8
133.0,1769020537.377,0.7597,27,32,59,0.0592,0.0592,-132.1811,0.0,0.0,1769020538.5849397,100.0,9,9
102.0,1769020557.4485,0.3335,5583,111,5694,0.696,0.696,-100.9705,0.0,0.0,1769020560.0889132,100.0,10,10
152.0,1769020547.4086,0.0339,3526,1030,4556,0.4129,0.4129,-151.5532,0.0,0.0,1769020561.4732747,100.0,11,11
139.0,1769020567.4507,0.6618,27,32,59,0.0488,0.0488,-138.2894,0.0,0.0,1769020568.5510502,100.0,12,12
187.0,1769020587.4976,0.2356,3365,40,3405,0.3868,0.3868,-186.3776,0.0,0.0,1769020588.685273,100.0,13,13
201.0,1769020577.4734,0.952,3271,1022,4293,0.3958,0.3958,-199.6522,0.0,0.0,1769020592.232625,100.0,14,14
44.0,1769020607.5224,0.8728,27,32,59,0.0582,0.0582,-43.069,0.0,0.0,1769020608.8642635,100.0,15,15
102.0,1769020597.5212,0.5329,3559,1029,4588,0.4407,0.4407,-101.0264,0.0,0.0,1769020611.3827176,100.0,16,16
30.0,1769020627.5454,0.4731,27,32,59,0.051,0.051,-29.4758,0.0,0.0,1769020628.4755466,100.0,17,17
177.0,1769020617.5438,0.1404,2980,1028,4008,0.3723,0.3723,-176.4873,0.0,0.0,1769020630.817543,100.0,18,18
88.0,1769020637.5473,0.798,27,32,59,0.0564,0.0564,-87.1457,0.0,0.0,1769020638.779201,100.0,19,19
142.0,1769020647.5497,0.1046,27,18,45,0.0576,0.0576,-141.8377,0.0,0.0,1769020647.9426222,100.0,20,20
127.0,1769020667.5743,0.7331,27,32,59,0.0577,0.0577,-126.2092,0.0,0.0,1769020668.7732139,100.0,21,21
19.0,1769020657.5731,0.4041,3276,1025,4301,0.3824,0.3824,-18.2135,0.0,0.0,1769020671.1392207,100.0,22,22
131.0,1769020687.6204,0.3149,27,32,59,0.0577,0.0577,-130.6274,0.0,0.0,1769020688.397658,100.0,23,23
212.0,1769020677.6184,1.0153,2945,1030,3975,0.3363,0.3363,-210.6484,0.0,0.0,1769020691.7234437,100.0,24,24
148.0,1769020697.6511,0.6153,3202,1026,4228,0.4218,0.4218,-146.9629,0.0,0.0,1769020712.0046651,100.0,25,25
199.0,1769020707.6802,0.929,3096,1026,4122,0.353,0.353,-197.718,0.0,0.0,1769020723.0240898,100.0,26,26
20.0,1769020727.71,0.5364,27,17,44,0.0553,0.0553,-19.4083,0.0,0.0,1769020728.5321689,100.0,27,27
52.0,1769020717.7083,0.2034,4788,900,5688,0.5545,0.5545,-51.2421,0.0,0.0,1769020730.5856388,100.0,28,28
180.0,1769020737.7112,0.8546,27,32,59,0.058,0.058,-179.0874,0.0,0.0,1769020739.019052,100.0,29,29
198.0,1769020747.7132,0.1391,27,32,59,0.055,0.055,-197.8059,0.0,0.0,1769020748.320941,100.0,30,30
