orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1769006212.239,0.0604,27,32,59,2.0796,2.0796,-37.86,0.0,0.0,1769006216.0800505,100.0,5,5
30.0,1769006212.5896,0.0275,27,32,59,1.7658,1.7658,-28.2067,0.0,0.0,1769006217.6317928,100.0,5,5
30.0,1769006212.3641,0.0595,27,32,59,1.9573,1.9573,-27.9832,0.0,0.0,1769006217.6373498,100.0,5,5
20.0,1769006212.7704,0.0329,27,32,59,1.8838,1.8838,-18.0833,0.0,0.0,1769006217.8358052,100.0,5,5
44.0,1769006212.5564,0.1868,27,32,59,1.9457,1.9457,-41.8674,0.0,0.0,1769006218.4393322,100.0,5,5
10.0,1769006214.8773,3.572,27,32,59,0.0583,0.0583,-6.3698,0.0,0.0,1769006222.6218138,100.0,8,8
11.0,1769006222.3655,0.3983,27,32,59,0.0795,0.0795,-10.5222,0.0,0.0,1769006223.5399542,100.0,9,9
19.0,1769006212.6414,0.0409,3276,305,3581,2.0057,2.0057,-16.9534,0.0,0.0,1769006223.856556,100.0,10,10
22.0,1769006213.9045,9.7617,27,31,58,0.0828,0.0828,-12.1555,0.0,0.0,1769006224.8502784,100.0,11,11
102.0,1769006212.341,0.1546,4513,1027,5540,1.8824,1.8824,-99.9631,0.0,0.0,1769006241.9005153,100.0,15,15
34.0,1769006212.1873,0.0191,3840,1028,4868,0.7226,0.7226,-33.2583,0.0,0.0,1769006241.903904,100.0,15,15
70.0,1769006212.228,0.1347,3405,1025,4430,2.0173,2.0173,-67.848,0.0,0.0,1769006241.90424,100.0,15,15
102.0,1769006212.4485,0.1083,5583,1026,6609,1.8252,1.8252,-100.0665,0.0,0.0,1769006241.9045858,100.0,15,15
24.0,1769006214.1633,28.1113,27,32,59,0.7621,0.7621,4.8734,4.8734,4.8734,1769006243.7356021,93.75,15,16
19.0,1769006219.5394,24.4787,27,32,59,0.0911,0.0911,5.5699,5.5699,15.9934,1769006244.8001237,83.33,15,18
16.0,1769006222.607,22.2906,27,32,59,0.0642,0.0642,6.3548,6.3548,22.3483,1769006245.6691792,78.95,15,19
13.0,1769006214.7436,3.8185,3194,1027,4221,0.4464,0.4464,-8.7351,0.0,28.9926,1769006248.6127086,78.26,18,23
18.0,1769006215.5617,3.2277,4378,1024,5402,2.9093,2.9093,-11.8631,0.0,28.9926,1769006248.6156518,76.19,18,23
14.0,1769006213.8511,4.7736,12339,1023,13362,2.6064,2.6064,-6.62,0.0,28.9926,1769006248.637773,77.27,18,23
22.0,1769006213.0427,8.7809,3326,1027,4353,0.3605,0.3605,-12.8586,0.0,28.9926,1769006248.724638,79.17,19,24
19.0,1769006220.5005,28.1915,27,32,59,0.0673,0.0673,9.2588,9.2588,38.2514,1769006250.0698466,76.0,19,25
28.0,1769006213.9331,35.0188,27,32,59,0.5754,0.5754,7.5943,7.5943,45.8457,1769006250.1492407,73.08,19,26
15.0,1769006227.4581,22.7143,27,32,59,0.0647,0.0647,7.779,7.779,53.6247,1769006250.8926117,70.37,19,27
11.0,1769006231.8594,18.4468,27,32,59,0.0672,0.0672,7.514,7.514,61.1387,1769006250.9867268,67.86,19,28
22.0,1769006214.2332,9.718,3898,1032,4930,0.4658,0.4658,-11.8162,0.0,61.1387,1769006251.079475,68.97,20,29
22.0,1769006215.1102,26.9893,2955,318,3273,0.9363,0.9363,5.9256,5.9256,67.0643,1769006251.712128,66.67,20,30
16.0,1769006220.2871,4.6502,3015,1024,4039,0.3512,0.3512,-10.9986,0.0,67.0643,1769006251.9035885,67.74,21,31
21.0,1769006222.9617,28.1924,27,32,59,0.2906,0.2906,7.483,7.483,81.4427,1769006252.4048812,65.62,21,33
16.0,1769006228.5501,22.6986,27,32,59,0.1968,0.1968,6.8954,6.8954,81.4427,1769006252.4050317,63.64,21,33
26.0,1769006219.4197,32.5425,27,32,59,0.2981,0.2981,6.8407,6.8407,88.2834,1769006253.269387,61.76,21,34
20.0,1769006225.5292,27.1339,27,32,59,0.3622,0.3622,7.4961,7.4961,95.7795,1769006254.264933,60.0,21,35
14.0,1769006231.7838,22.6171,27,32,59,0.0763,0.0763,8.6934,8.6934,104.4728,1769006255.1121213,58.33,21,36
24.0,1769006222.1476,33.1084,27,32,59,0.063,0.063,9.1714,9.1714,113.6442,1769006255.9621918,56.76,21,37
22.0,1769006214.8658,27.1522,3069,1028,4097,0.3991,0.3991,5.5513,5.5513,124.2517,1769006268.5019128,55.26,21,39
13.0,1769006224.9787,17.2063,3299,1031,4330,0.8499,0.8499,5.0562,5.0562,124.2517,1769006268.5058515,53.85,21,39
24.0,1769006215.4086,30.5595,4376,1029,5405,0.5474,0.5474,7.1069,7.1069,131.3586,1769006272.0257268,52.5,21,40
18.0,1769006223.265,25.6079,3750,1028,4778,0.6538,0.6538,8.2616,8.2616,148.1583,1769006274.9103496,50.0,21,42
13.0,1769006235.1145,39.919,27,32,59,0.0723,0.0723,26.9913,26.9913,175.1496,1769006275.7764611,48.84,21,43
15.0,1769006233.4549,41.6763,27,32,59,0.0689,0.0689,26.7451,26.7451,201.8948,1769006275.8353472,47.73,21,44
25.0,1769006218.5954,32.467,3022,1028,4050,0.3778,0.3778,7.8448,7.8448,209.7395,1769006276.9015214,46.67,21,45
27.0,1769006222.0128,53.9724,27,32,59,0.2877,0.2877,27.2601,27.2601,236.9996,1769006276.9419758,45.65,21,46
32.0,1769006212.8155,39.0572,3151,1021,4172,0.3835,0.3835,7.4407,7.4407,244.4403,1769006278.1095955,44.68,21,47
11.0,1769006238.0913,38.989,27,33,60,0.6547,0.6547,28.6437,28.6437,273.084,1769006278.441343,43.75,21,48
31.0,1769006214.5176,38.0472,3803,1035,4838,0.4565,0.4565,7.5037,7.5037,280.5878,1769006278.5417018,42.86,21,49
11.0,1769006238.2013,39.9807,27,32,59,0.0767,0.0767,29.0573,29.0573,309.6451,1769006279.7247777,42.0,21,50
31.0,1769006214.6927,38.6413,5236,1035,6271,0.6703,0.6703,8.3116,8.3116,317.9567,1769006279.7657173,41.18,21,51
