mode,ts,event,t
native_disk,1772711393.360335,serialize,0.48143506050109863
native_disk,1772711393.360657,serialize,0.48175692558288574
native_disk,1772711393.690742,serialize,0.8118419647216797
native_disk,1772711393.690944,serialize,0.8120439052581787
native_disk,1772711393.695101,serialize,0.8162009716033936
native_disk,1772711393.695128,serialize,0.816227912902832
native_disk,1772711393.695669,serialize,0.8167688846588135
native_disk,1772711393.698898,serialize,0.819998025894165
native_disk,1772711393.699798,serialize,0.8208980560302734
native_disk,1772711393.699841,serialize,0.8209409713745117
native_disk,1772711393.799179,serialize,0.9202790260314941
native_disk,1772711393.799489,serialize,0.9205889701843262
native_disk,1772711393.9674,serialize,1.0885000228881836
native_disk,1772711393.967658,serialize,1.0887579917907715
native_disk,1772711393.970032,serialize,1.0911319255828857
native_disk,1772711393.970153,serialize,1.0912530422210693
native_disk,1772711394.084946,serialize,1.2060458660125732
native_disk,1772711394.084758,serialize,1.2058579921722412
native_disk,1772711394.323058,serialize,1.4441578388214111
native_disk,1772711394.323191,serialize,1.4442908763885498
native_disk,1772711394.323531,serialize,1.4446308612823486
native_disk,1772711394.325948,serialize,1.4470479488372803
native_disk,1772711394.328226,serialize,1.4493260383605957
native_disk,1772711394.328333,serialize,1.4494328498840332
native_disk,1772711394.465445,serialize,1.5865449905395508
native_disk,1772711394.465838,serialize,1.5869379043579102
native_disk,1772711394.466063,serialize,1.587162971496582
native_disk,1772711394.712353,serialize,1.8334529399871826
native_disk,1772711394.712619,serialize,1.83371901512146
native_disk,1772711394.712822,serialize,1.8339219093322754
native_disk,1772711394.715096,serialize,1.836195945739746
native_disk,1772711394.71712,serialize,1.8382198810577393
native_disk,1772711394.717218,serialize,1.83831787109375
native_disk,1772711394.829757,serialize,1.9508569240570068
native_disk,1772711394.829195,serialize,1.9502949714660645
native_disk,1772711395.025699,serialize,2.146798849105835
native_disk,1772711395.025906,serialize,2.147006034851074
native_disk,1772711395.027003,serialize,2.1481029987335205
native_disk,1772711395.029598,serialize,2.150697946548462
native_disk,1772711395.030806,serialize,2.1519060134887695
native_disk,1772711395.189945,serialize,2.311044931411743
native_disk,1772711395.190703,serialize,2.311802864074707
native_disk,1772711395.190665,serialize,2.31176495552063
native_disk,1772711395.409704,serialize,2.530803918838501
native_disk,1772711395.410153,serialize,2.531252861022949
native_disk,1772711395.410375,serialize,2.531475067138672
native_disk,1772711395.412128,serialize,2.5332279205322266
native_disk,1772711395.41454,serialize,2.535640001296997
native_disk,1772711395.556137,serialize,2.677237033843994
native_disk,1772711395.556412,serialize,2.6775119304656982
native_disk,1772711395.556376,serialize,2.677475929260254
native_disk,1772711395.756189,serialize,2.877289056777954
native_disk,1772711395.756284,serialize,2.8773839473724365
native_disk,1772711395.918529,serialize,3.0396289825439453
native_disk,1772711395.918438,serialize,3.0395379066467285
native_disk,1772711395.920254,serialize,3.041353940963745
native_disk,1772711395.920301,serialize,3.041400909423828
native_disk,1772711396.0193,serialize,3.140399932861328
native_disk,1772711396.021215,serialize,3.142314910888672
native_disk,1772711396.255964,serialize,3.3770639896392822
native_disk,1772711396.255923,serialize,3.3770229816436768
native_disk,1772711396.256263,serialize,3.3773629665374756
native_disk,1772711396.258845,serialize,3.3799450397491455
native_disk,1772711396.259681,serialize,3.3807809352874756
native_disk,1772711396.482232,serialize,3.603332042694092
native_disk,1772711396.482395,serialize,3.603494882583618
native_disk,1772711396.484661,serialize,3.6057610511779785
native_disk,1772711396.485122,serialize,3.606221914291382
native_disk,1772711396.486676,serialize,3.607775926589966
native_disk,1772711396.720801,serialize,3.8419010639190674
native_disk,1772711396.720734,serialize,3.8418338298797607
native_disk,1772711396.723577,serialize,3.844676971435547
native_disk,1772711396.723824,serialize,3.844923973083496
native_disk,1772711396.724364,serialize,3.845463991165161
native_disk,1772711396.869858,serialize,3.9909579753875732
native_disk,1772711396.870876,serialize,3.991976022720337
native_disk,1772711397.375414,serialize,4.496513843536377
native_disk,1772711397.375308,serialize,4.496407985687256
native_disk,1772711397.375809,serialize,4.496908903121948
