sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,0.5,20,563,744.6134366989136,0.7560970192747818,350.6033965185642,0.1318,2.4134179999999974,0.386,2.257427,3.2794,66.72826599999999,107.71846767317939,-82.20277939609237,0.6459727642471937,0.1456483126110124,0.04440497335701599,./timsort_hol_sleep_0.001_pushint_0.5_mb20_20260125_092130.csv
0.001,0.5,40,559,584.6982758045197,0.9560486547199751,437.9951345805224,0.39180000000000004,2.12848,0.48014999999999997,2.634898,5.2272,83.124112,59.99528872987477,-28.47212844364938,0.7781791375627705,0.18604651162790697,0.07334525939177101,./timsort_hol_sleep_0.001_pushint_0.5_mb40_20260125_113011.csv
0.001,0.5,60,561,589.3778600692749,0.9518511603643554,449.02433214728137,0.37575000000000003,3.360167,0.4236,2.0354200000000002,4.148,81.62174,71.37033458110517,-39.690407130124775,0.758426860397267,0.20320855614973266,0.04634581105169341,./timsort_hol_sleep_0.001_pushint_0.5_mb60_20260125_133627.csv
0.001,0.5,80,557,606.9664821624756,0.9176783502369735,424.3875198549224,0.3802,2.5020279999999997,0.4422,2.756964,4.1204,95.59609599999999,86.14202782764809,-53.14997791741472,0.7282115454304171,0.20646319569120286,0.059245960502693,./timsort_hol_sleep_0.001_pushint_0.5_mb80_20260125_154259.csv
0.001,0.5,100,560,571.638343334198,0.9796403732011485,450.47712946969244,0.3709,1.719416,0.43695,1.6200990000000042,3.35205,86.88329200000001,76.48032714285715,-45.781051607142864,0.8466891796952783,0.13571428571428568,0.04107142857142857,./timsort_hol_sleep_0.001_pushint_0.5_mb100_20260125_174948.csv
0.001,0.5,120,558,576.9857375621796,0.9670949621001099,454.7980702412438,0.3694,2.4086879999999993,0.4255,1.892771,4.2395,86.94407799999999,89.62901075268817,-58.675980645161296,0.7955135978565421,0.17741935483870963,0.05017921146953405,./timsort_hol_sleep_0.001_pushint_0.5_mb120_20260125_195551.csv
