orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769251707.0799,0.2766,27,32,59,0.4572,0.046,0.0479,1.0,0.0,100.0,1.0591,-0.2662,0.0,0.0,1769251709.2742586,100.0,9,9,0.0,0,0,0,13.46,15.0,0,1,1769251907.047,200.0,meta-llama/Llama-3.2-1B-Instruct,1769251907.047
1.0,0,1769251707.21,0.7519,27,31,58,0.0668,0.0441,0.0454,1.0,0.0,100.0,0.5856,-0.1814,0.0,0.0,1769251709.819381,100.0,9,9,0.013,7,0,0,13.52,15.0,0,1,1769251907.047,200.0,meta-llama/Llama-3.2-1B-Instruct,1769251907.047
1.0,0,1769251707.1542,0.6979,27,32,59,0.072,0.042,0.0484,1.0,0.0,100.0,0.6345,-0.23,0.0,0.0,1769251711.7082436,100.0,9,9,0.013,6,0,0,13.52,15.0,0,1,1769251907.047,200.0,meta-llama/Llama-3.2-1B-Instruct,1769251907.047
1.0,0,1769251707.1329,0.4569,27,32,59,0.2229,0.0459,0.0476,1.0,0.0,100.0,0.8283,-0.3202,0.0,0.0,1769251711.718695,100.0,9,9,0.0,0,0,0,13.46,15.0,0,1,1769251907.047,200.0,meta-llama/Llama-3.2-1B-Instruct,1769251907.047
1.0,0,1769251707.1435,0.5913,27,32,59,0.0807,0.0487,0.0521,1.0,0.0,100.0,0.6796,-0.3279,0.0,0.0,1769251711.7440026,100.0,9,9,0.0,0,0,0,13.46,15.0,0,1,1769251907.047,200.0,meta-llama/Llama-3.2-1B-Instruct,1769251907.047
1.0,0,1769251707.0692,0.1568,27,33,60,0.5857,0.0454,0.0513,1.0,0.0,100.0,1.1911,-0.2575,0.0,0.0,1769251712.2445676,100.0,9,9,0.0,0,0,0,12.58,15.0,0,1,1769251907.047,200.0,meta-llama/Llama-3.2-1B-Instruct,1769251907.047
1.0,0,1769251707.3355,0.7686,27,32,59,0.0746,0.0213,0.0486,1.0,0.0,100.0,0.5487,-0.1569,0.0,0.0,1769251712.801821,100.0,9,9,0.013,8,0,0,13.52,15.0,0,74,1769251708.389,-4.334,meta-llama/Llama-3.2-1B-Instruct,"1769251708.389, 1769251708.400, 1769251708.410, 1769251708.421, 1769251708.431"
1.0,0,1769251707.1224,0.3447,27,32,59,0.3476,0.0436,0.0526,1.0,0.0,100.0,0.9493,-0.3078,0.0,0.0,1769251712.8427112,100.0,9,9,0.0,0,0,0,13.46,15.0,0,74,1769251708.389,-4.334,meta-llama/Llama-3.2-1B-Instruct,"1769251708.389, 1769251708.400, 1769251708.410, 1769251708.421, 1769251708.431"
1.0,0,1769251707.3783,0.8729,27,32,59,0.085,0.0179,0.0194,1.0,0.0,100.0,0.5062,-0.0421,0.0,0.0,1769251713.4031262,100.0,9,9,0.014,9,0,0,13.52,15.0,0,74,1769251708.389,-4.334,meta-llama/Llama-3.2-1B-Instruct,"1769251708.389, 1769251708.400, 1769251708.410, 1769251708.421, 1769251708.431"
1.0,0,1769251707.3889,6.0552,27,32,59,0.0456,0.0453,0.0487,1.0,0.0,100.0,0.5771,5.1008,5.1008,5.1008,1769251714.0221336,90.0,9,10,0.014,1,0,0,13.52,15.0,0,74,1769251708.389,-4.334,meta-llama/Llama-3.2-1B-Instruct,"1769251708.389, 1769251708.400, 1769251708.410, 1769251708.421, 1769251708.431"
