orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769237418.1475,0.1116,27,32,59,1.0667,0.0234,0.0242,1.0,0.0,100.0,1.5796,0.1783,0.1783,2.0419,1769237421.0512402,0.0,0,7,0.0,0,0,0,13.46,15.0,0,1,1769237617.93,200.0,meta-llama/Llama-3.2-1B-Instruct,1769237617.930
1.0,0,1769237418.0236,0.1616,27,32,59,1.1465,0.0276,0.0299,1.0,0.0,100.0,1.658,0.308,0.308,2.0419,1769237422.1028492,0.0,0,7,0.0,0,0,0,12.6,15.0,0,1,1769237617.93,200.0,meta-llama/Llama-3.2-1B-Instruct,1769237617.930
1.0,0,1769237417.9498,0.0673,27,32,59,1.3136,0.0248,0.0256,1.0,0.0,100.0,1.8251,0.3809,0.3809,2.0419,1769237422.1162949,0.0,0,7,0.0,0,0,0,12.58,15.0,0,1,1769237617.93,200.0,meta-llama/Llama-3.2-1B-Instruct,1769237617.930
1.0,0,1769237418.0922,0.11,27,32,59,1.1318,0.0237,0.0248,1.0,0.0,100.0,1.6382,0.2417,0.2417,2.0419,1769237422.6038072,0.0,0,7,0.0,0,0,0,13.12,15.0,0,1,1769237617.93,200.0,meta-llama/Llama-3.2-1B-Instruct,1769237617.930
1.0,0,1769237418.0181,0.1749,27,32,59,1.1401,0.0243,0.0327,1.0,0.0,100.0,1.6563,0.315,0.315,2.0419,1769237423.709264,0.0,0,7,0.0,0,0,0,12.6,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237417.9559,0.1215,27,32,59,1.2503,0.0286,0.0287,1.0,0.0,100.0,1.7605,0.3718,0.3718,2.0419,1769237423.740551,0.0,0,7,0.0,0,0,0,12.58,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.0837,0.1025,27,31,58,1.1435,0.0236,0.0282,1.0,0.0,100.0,1.6506,0.246,0.246,2.0419,1769237424.346451,0.0,0,7,0.0,0,0,0,12.6,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.3598,6.0817,27,9,36,0.0538,0.0613,0.0613,1.0,0.0,100.0,0.3614,5.1355,5.1355,7.1774,1769237424.809595,0.0,0,8,0.038,3,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.3175,6.06,27,32,59,0.1173,0.0443,0.0629,1.0,0.0,100.0,0.8206,5.1772,5.1772,12.3546,1769237425.199564,0.0,0,9,0.038,3,0,0,13.78,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.3652,6.1243,27,32,59,0.0531,0.0462,0.0663,1.0,0.0,100.0,0.7227,5.1773,5.1773,17.5319,1769237425.2142122,0.0,0,10,0.038,4,1,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.3841,6.1585,27,32,59,0.095,0.0517,0.0578,1.0,0.0,100.0,0.7068,5.2535,5.2535,22.7854,1769237425.2507768,0.0,0,11,0.038,5,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.3897,6.2309,27,32,59,0.1268,0.0426,0.0434,1.0,0.0,100.0,0.6873,5.3577,5.3577,33.4823,1769237425.3105738,0.0,0,13,0.038,7,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.4092,6.2772,27,32,59,0.062,0.0407,0.0465,1.0,0.0,100.0,0.6219,5.3392,5.3392,33.4823,1769237425.3109927,0.0,0,13,0.038,7,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.4147,6.3217,27,32,59,0.0713,0.0389,0.0418,1.0,0.0,100.0,0.6045,5.393,5.393,38.8752,1769237425.3416724,0.0,0,14,0.038,8,1,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.5186,6.4334,27,32,59,0.0628,0.0262,0.0288,1.0,0.0,100.0,0.5476,5.4962,5.4962,44.3714,1769237425.500469,0.0,0,15,0.039,9,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.5598,6.951,27,32,59,0.1236,0.0495,0.059,1.0,0.0,100.0,0.7432,6.0746,6.0746,68.2795,1769237426.2590528,0.0,0,19,0.038,4,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.7598,6.8661,27,32,59,0.0608,0.0495,0.05,1.0,0.0,100.0,0.6287,5.9268,5.9268,74.2224,1769237426.2617319,0.0,0,20,0.038,6,1,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.7219,6.8313,27,32,59,0.1373,0.0454,0.0495,1.0,0.0,100.0,0.7018,5.9686,5.9686,74.2224,1769237426.2623188,0.0,0,20,0.038,3,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.698,6.8179,27,32,59,0.1201,0.0508,0.0567,1.0,0.0,100.0,0.7429,5.938,5.938,74.2224,1769237426.2625225,0.0,0,20,0.038,4,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.6924,6.8289,27,32,59,0.114,0.0507,0.0545,1.0,0.0,100.0,0.7401,5.9429,5.9429,74.2224,1769237426.262821,0.0,0,20,0.038,4,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.8248,6.8558,27,32,59,0.0592,0.0289,0.0522,1.0,0.0,100.0,0.5936,5.915,5.915,80.1374,1769237426.2750533,0.0,0,21,0.039,8,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.8887,6.8392,27,32,59,0.0632,0.0272,0.0297,1.0,0.0,100.0,0.5605,5.9024,5.9024,86.0398,1769237426.2893057,0.0,0,22,0.039,8,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.9249,7.4419,27,32,59,0.0707,0.0592,0.0633,1.0,0.0,100.0,0.7404,6.5126,6.5126,92.5524,1769237427.1083102,0.0,0,23,0.039,3,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.9303,7.4973,27,32,59,0.0691,0.0559,0.0598,1.0,0.0,100.0,0.6973,6.5664,6.5664,99.1188,1769237427.125729,0.0,0,24,0.039,4,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.9523,7.5389,27,32,59,0.0677,0.051,0.0693,1.0,0.0,100.0,0.6637,6.6066,6.6066,105.7254,1769237427.1575482,0.0,0,25,0.039,5,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.9785,7.6244,27,32,59,0.0489,0.0366,0.0657,1.0,0.0,100.0,0.5847,6.6733,6.6733,119.0938,1769237427.190408,0.0,0,27,0.039,6,1,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237418.9577,7.593,27,32,59,0.1021,0.0365,0.0696,1.0,0.0,100.0,0.6394,6.6951,6.6951,119.0938,1769237427.1911275,0.0,0,27,0.039,6,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237419.0473,7.7001,27,32,59,0.0754,0.0466,0.0495,1.0,0.0,100.0,0.6605,6.7756,6.7756,132.6532,1769237427.4101615,0.0,0,29,0.039,8,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237419.0419,7.7135,27,32,59,0.0703,0.0436,0.0482,1.0,0.0,100.0,0.6545,6.7838,6.7838,132.6532,1769237427.411205,0.0,0,29,0.039,7,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237419.0689,8.1493,27,32,59,0.0559,0.0522,0.0624,1.0,0.0,100.0,0.7591,7.2052,7.2052,139.8584,1769237427.980774,0.0,0,30,0.039,5,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237419.0744,8.2006,27,32,59,0.0485,0.0531,0.0688,1.0,0.0,100.0,0.7238,7.2491,7.2491,147.1075,1769237427.9992924,0.0,0,31,0.039,5,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
1.0,0,1769237419.096,8.2546,27,32,59,0.0565,0.0567,0.0646,1.0,0.0,100.0,0.6948,7.3111,7.3111,154.4186,1769237428.0463412,0.0,0,32,0.04,7,0,0,13.84,15.0,0,97,1769237419.317,-4.373,meta-llama/Llama-3.2-1B-Instruct,"1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390"
