=== Basic Benchmark Test (PREFIX mode) ===
[LEN] vllm_max_len=16000, tokenizer.model_max_length=131072 -> effective=16000
[LEN] max_prompt_tokens_short=15960, prefix_short_tokens=11 -> max_base_prompt_short=15949
[LEN] max_prompt_tokens_long =14968,  prefix_long_tokens =16  -> max_base_prompt_long =14952
Starting server and wait to load model weights
Server started at localhost:8000 with model meta-llama/Llama-3.2-1B-Instruct
Waiting for vLLM server to start...
Worker 7a59b78c-facf-4608-a416-71b58c80040e registered at http://localhost:8000

[Part 2] Loading dataset from: data/ShareGPT_V3_unfiltered_cleaned_split.json
dataset1_candidates(first-pair, base<=short-limit): 58755
dataset2_candidates(first-pair, base<=long-limit)      : 58754
too_long_long(>long base-limit)                         : 12
[dataset1_candidates base tok lens] n=58755 min=1 p50=31 p90=676 p99=2860 max=15769
[dataset2_candidates base tok lens] n=58754 min=1 p50=31 p90=675 p99=2859 max=12323
[DEBUG] wrote 12 rows -> debug/debug_too_long_for_long_top50.jsonl
dataset1 chosen: 500 | base_tok_range ~ 16..16
dataset2 chosen: 500 | base_tok_range ~ 2924..12323
[DEBUG] wrote 50 rows -> debug/debug_dataset1_sample_base.jsonl
[DEBUG] wrote 50 rows -> debug/debug_dataset2_sample_base.jsonl
!!! BENCHMARK START TIME: 1769228482.2676537 !!!
Pushing for 300s (ORDER_MODE=shuffle)
  push_interval_s=0.010000
  dataset1: max_tokens=32, prefix=ON
  dataset2: max_tokens=1024,  prefix=ON
[VQ0] groups=1 head_deadline=1769228682.281 slack=200.000 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769228682.281
[SORT] algo=timsort calls=1 avg=0.030ms max=0.030ms
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769228482.3349 | Wait Time: 0.0548 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.2400 | TBT_p95=0.0245 | TBT_p99=0.0246 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.7428 | Diff: 0.2948 | Violation: 0.2948 | TotalViolation: 1.3912 | Finished Time: 1769228485.5925221 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769228482.3869 | Wait Time: 0.0793 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.1703 | TBT_p95=0.0230 | TBT_p99=0.0255 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6719 | Diff: 0.2495 | Violation: 0.2495 | TotalViolation: 1.3912 | Finished Time: 1769228485.630028 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769228482.4551 | Wait Time: 0.0511 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.1324 | TBT_p95=0.0219 | TBT_p99=0.0236 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6313 | Diff: 0.1834 | Violation: 0.1834 | TotalViolation: 1.3912 | Finished Time: 1769228486.6665416 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=13.32GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769228482.5131 | Wait Time: 0.0396 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.0818 | TBT_p95=0.0228 | TBT_p99=0.0237 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.5871 | Diff: 0.1214 | Violation: 0.1214 | TotalViolation: 1.3912 | Finished Time: 1769228486.6972373 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=13.46GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769228482.5718 | Wait Time: 0.0409 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.0250 | TBT_p95=0.0251 | TBT_p99=0.0262 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.5259 | Diff: 0.0659 | Violation: 0.0659 | TotalViolation: 1.3912 | Finished Time: 1769228487.7122855 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=13.46GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769228482.3012 | Wait Time: 0.0891 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.2451 | TBT_p95=0.0225 | TBT_p99=0.0226 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.7488 | Diff: 0.3342 | Violation: 0.3342 | TotalViolation: 1.3912 | Finished Time: 1769228487.7923765 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[SORT] algo=timsort calls=66 avg=0.052ms max=0.171ms
[VQ0] groups=67 head_deadline=1769228483.715 slack=-4.597 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769228483.715, 1769228483.755, 1769228483.771, 1769228483.787, 1769228483.803
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769228482.4906 | Wait Time: 0.0440 | prompt_tok= 27 out_tok= 31 total_tok= 58 | TTFT: 1.0980 | TBT_p95=0.0224 | TBT_p99=0.0256 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6007 | Diff: 0.1420 | Violation: 0.1420 | TotalViolation: 1.3912 | Finished Time: 1769228488.3581774 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=13.46GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769228482.8347 | Wait Time: 5.9093 | prompt_tok= 27 out_tok= 0 total_tok= 27 | TTFT: None | TBT_p95=NA | TBT_p99=NA | TBT_SLO=1.00 | TBT_Violation=NA | TBT_SuccessRate=NA% TTLT: 0.0629 | Diff: 4.9722 | Violation: 4.9722 | TotalViolation: 6.3634 | Finished Time: 1769228488.8074448 | SuccessRate: 0.00% (0/8) | KV=0.038 run=8 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
