orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769513611.9236,0.0365,27,0,27,,,,1.0,,,3.73,2.7665,2.7665,2.7665,1769513616.39877,0.0,0,1,0.0,0,0,0,7.31,15.0,0,1,1769513811.676,200.0,meta-llama/Llama-3.2-1B-Instruct,1769513811.676
200.0,1,1769513612.7455,0.0335,2664,0,2664,,,,200.0,,,10.5384,-189.4281,0.0,2.7665,1769513623.3376231,50.0,2,3,0.323,26,4,0,9.14,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
200.0,1,1769513613.0528,0.0317,2899,0,2899,,,,200.0,,,10.2428,-189.7255,0.0,2.7665,1769513623.3427312,66.67,2,3,0.323,26,4,0,9.14,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
1.0,0,1769513614.3014,0.0389,27,0,27,,,,1.0,,,9.295,8.3339,8.3339,11.1004,1769513623.638966,50.0,2,4,0.323,26,4,0,9.14,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
1.0,0,1769513614.0085,0.0394,27,1,28,9.5768,,,1.0,,,9.7389,8.6162,8.6162,19.7167,1769513623.7964716,40.0,2,5,0.323,26,4,0,9.14,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
200.0,1,1769513613.7098,0.0913,2608,11,2619,9.8292,0.1275,0.1275,200.0,0.0,100.0,10.8062,-189.1024,0.0,28.0674,1769513624.6271265,50.0,3,7,0.323,26,4,0,9.14,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
1.0,0,1769513614.4053,9.126,27,10,37,0.2247,0.127,0.127,1.0,0.0,100.0,1.0919,8.3507,8.3507,28.0674,1769513624.646085,42.86,3,7,0.966,88,10,0,14.01,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
1.0,0,1769513611.7159,0.087,27,13,40,0.8813,10.7594,10.7594,1.0,9.7594,66.67,12.9313,-0.0317,0.0,28.0674,1769513624.7488723,50.0,4,8,0.0,0,0,0,6.29,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
1.0,0,1769513613.5878,0.0312,27,15,42,9.715,0.3409,0.3409,1.0,0.0,75.0,11.5275,8.7462,8.7462,36.8136,1769513625.1651237,44.44,4,9,0.323,26,4,0,9.14,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
1.0,0,1769513614.028,0.0419,27,16,43,9.554,0.3456,0.3456,1.0,0.0,80.0,11.2576,8.5959,8.5959,45.4095,1769513625.3353493,40.0,4,10,0.323,26,4,0,9.14,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
1.0,0,1769513612.2435,0.0347,27,20,47,3.3962,7.7504,7.7504,1.0,6.7504,66.67,13.2741,2.4308,2.4308,47.8403,1769513625.5774276,36.36,4,11,0.061,8,2,0,7.39,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
1.0,0,1769513612.9938,0.0374,27,24,51,10.2789,0.3658,0.3687,1.0,0.0,71.43,12.887,9.3164,9.3164,57.1567,1769513625.9348042,33.33,4,12,0.323,26,4,0,9.14,15.0,0,225,1769513615.405,-6.328,meta-llama/Llama-3.2-1B-Instruct,"1769513615.405, 1769513615.524, 1769513615.593, 1769513615.665, 1769513615.677"
