sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0.001,0.001,100,2066,0.1402599225556631,0.003,0.975,10.796708615682478,6.467086156824783,0.0,13.010542110358179,13.25,15.0,0.010585654532502877,0.07358490566037736,0.009350661503710875,0.065,./timsort_hol_sleep_0.001_pushint_0.001_mb100_20260127_034825.csv
