orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
200.0,1,1769438116.2513,0.035,3165,6,3171,6.3385,0.0513,0.0513,200.0,0.0,100.0,6.584,-193.381,0.0,0.0,1769438123.628355,100.0,1,1,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.4037,0.0361,27,20,47,6.1927,0.4987,0.4987,1.0,0.0,100.0,7.2337,5.2288,5.2288,20.4928,1769438123.830548,50.0,1,5,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.6493,0.0343,27,32,59,5.9358,0.0759,0.5594,1.0,0.0,100.0,7.1563,4.9701,4.9701,52.2712,1769438123.870982,14.29,1,11,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.3598,0.0323,27,32,59,6.2284,0.0561,0.5079,1.0,0.0,100.0,7.4291,5.2607,5.2607,52.2712,1769438123.8712513,25.0,1,11,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.4572,0.0318,27,32,59,6.1427,0.0861,0.5675,1.0,0.0,100.0,7.3379,5.1744,5.1744,52.2712,1769438123.872539,20.0,1,11,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.0991,0.0785,27,32,59,6.4354,0.1731,0.4684,1.0,0.0,100.0,7.6664,5.5139,5.5139,57.8086,1769438123.8748348,12.5,1,12,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.4369,0.047,27,32,59,6.1431,0.1166,0.4722,1.0,0.0,100.0,7.3629,5.1901,5.1901,68.1735,1769438123.881474,11.11,1,14,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.2127,0.0412,27,32,59,6.3741,0.1691,0.4841,1.0,0.0,100.0,7.5835,5.4153,5.4153,68.1735,1769438123.881636,16.67,1,14,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.7921,0.4139,27,32,59,5.4149,0.0961,0.4815,1.0,0.0,100.0,6.6002,4.8288,4.8288,68.1735,1769438123.8855133,33.33,1,14,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.074,0.028,27,32,59,6.5283,0.0954,0.4847,1.0,0.0,100.0,7.7686,5.5564,5.5564,68.1735,1769438123.885645,9.09,1,14,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.0851,0.0548,27,32,59,6.4826,0.0512,0.5928,1.0,0.0,100.0,7.7337,5.5374,5.5374,79.3682,1769438123.906669,8.33,1,17,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.4928,0.0461,27,32,59,6.0866,0.0799,0.5093,1.0,0.0,100.0,7.3303,5.1327,5.1327,79.3682,1769438123.9114504,10.0,1,17,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.5952,0.04,27,32,59,5.9798,0.1863,0.517,1.0,0.0,100.0,7.2618,5.0198,5.0198,79.3682,1769438123.9252121,5.88,1,17,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.4704,0.043,27,32,59,6.1198,0.1307,0.5659,1.0,0.0,100.0,7.3678,5.1628,5.1628,84.8437,1769438123.938665,7.14,1,18,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.0046,0.1003,27,32,59,1.4807,0.5701,5.0496,1.0,4.0496,94.12,7.7891,0.5811,0.5811,84.8437,1769438123.950488,6.25,1,18,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.1421,0.0627,27,32,59,6.4127,0.1955,0.4804,1.0,0.0,94.44,7.7335,5.4754,5.4754,84.8437,1769438123.9518793,5.56,1,18,0.0,0,0,0,6.29,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438117.0619,7.5993,27,0,27,,,,1.0,,,0.0983,6.6975,6.6975,91.5412,1769438124.767861,5.26,1,19,0.389,20,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438117.0502,7.5396,27,4,31,0.0986,0.0474,0.0474,1.0,0.0,94.74,0.2245,6.6382,6.6382,98.1795,1769438124.8242,5.0,1,20,0.388,19,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.8069,7.2381,27,32,59,0.0435,0.0593,0.0618,1.0,0.0,95.0,0.9435,6.2817,6.2817,104.4611,1769438124.9915233,4.76,1,21,0.382,12,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.9182,7.3579,27,32,59,0.0585,0.0624,0.0766,1.0,0.0,95.24,1.0841,6.4163,6.4163,123.8888,1769438125.3684669,4.35,1,24,0.384,13,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.8198,7.4185,27,32,59,0.1027,0.06,0.0902,1.0,0.0,95.45,1.1209,6.5211,6.5211,123.8888,1769438125.369329,4.55,1,24,0.383,13,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.8605,7.387,27,32,59,0.1032,0.0701,0.0716,1.0,0.0,95.65,1.1208,6.4902,6.4902,123.8888,1769438125.3699467,4.17,1,24,0.383,13,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438116.9808,7.3456,27,32,59,0.0705,0.0666,0.085,1.0,0.0,95.83,1.1043,6.4161,6.4161,130.3049,1769438125.4315763,4.0,1,25,0.385,14,2,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438117.0152,7.398,27,32,59,0.086,0.0579,0.0797,1.0,0.0,96.0,1.1595,6.4839,6.4839,143.3026,1769438125.57409,3.85,1,27,0.386,17,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438117.0274,7.4317,27,32,59,0.0821,0.0658,0.0686,1.0,0.0,96.15,1.1141,6.5138,6.5138,143.3026,1769438125.574622,3.7,1,27,0.386,17,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438117.0385,7.5037,27,32,59,0.0739,0.0723,0.1081,1.0,0.0,96.3,1.1494,6.5776,6.5776,149.8802,1769438125.7021823,3.57,1,28,0.388,19,0,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438117.1211,7.6068,27,32,59,0.0789,0.0602,0.0788,1.0,0.0,96.43,1.1514,6.6857,6.6857,156.5659,1769438125.8915718,3.45,1,29,0.389,21,1,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
1.0,0,1769438117.1339,7.6563,27,32,59,0.0912,0.0611,0.0761,1.0,0.0,96.55,1.1378,6.7475,6.7475,163.3134,1769438125.9311335,3.33,1,30,0.39,21,1,0,9.19,15.0,0,216,1769438117.807,-3.514,meta-llama/Llama-3.2-1B-Instruct,"1769438117.807, 1769438117.820, 1769438117.860, 1769438117.918, 1769438117.981"
