orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
30.0,0,1769189726.1251,0.0409,27,22,49,1.9183,0.0225,0.025,1.0,0.0,100.0,2.3031,-28.0408,0.0,0.0,1769189729.3960507,100.0,5,5,0.0,0,0,0,13.42,15.0,0,1,1769189759.906,34.0,meta-llama/Llama-3.2-1B-Instruct,1769189759.906
121.0,0,1769189726.1457,0.0434,27,31,58,1.8996,0.0247,0.0303,1.0,0.0,100.0,2.4342,-119.0569,0.0,0.0,1769189729.9952712,100.0,5,5,0.0,0,0,0,13.42,15.0,0,1,1769189759.906,34.0,meta-llama/Llama-3.2-1B-Instruct,1769189759.906
158.0,0,1769189725.986,0.0536,27,32,59,2.0457,0.0237,0.0247,1.0,0.0,100.0,2.585,-155.9006,0.0,0.0,1769189730.5327556,100.0,5,5,0.0,0,0,0,12.58,15.0,0,1,1769189759.906,34.0,meta-llama/Llama-3.2-1B-Instruct,1769189759.906
40.0,0,1769189725.9643,0.0472,27,32,59,2.078,0.026,0.0295,1.0,0.0,100.0,2.6104,-37.8748,0.0,0.0,1769189731.661068,100.0,5,5,0.0,0,0,0,12.58,15.0,0,89,1769189742.234,11.158,meta-llama/Llama-3.2-1B-Instruct,"1769189742.234, 1769189744.100, 1769189745.499, 1769189746.674, 1769189749.072"
133.0,0,1769189726.1725,0.0416,27,32,59,1.8682,0.024,0.0241,1.0,0.0,100.0,2.41,-131.0902,0.0,0.0,1769189731.666434,100.0,5,5,0.0,0,0,0,13.42,15.0,0,89,1769189742.234,11.158,meta-llama/Llama-3.2-1B-Instruct,"1769189742.234, 1769189744.100, 1769189745.499, 1769189746.674, 1769189749.072"
20.0,0,1769189726.6744,5.2903,27,32,59,2.5016,0.0322,0.3346,1.0,0.0,100.0,3.4973,-12.2081,0.0,0.0,1769189735.463434,100.0,6,6,0.073,6,1,0,14.38,15.0,0,89,1769189742.234,11.158,meta-llama/Llama-3.2-1B-Instruct,"1769189742.234, 1769189744.100, 1769189745.499, 1769189746.674, 1769189749.072"
10.0,0,1769189733.1511,2.402,27,32,59,0.0772,0.0351,0.04,1.0,0.0,100.0,0.7631,-7.5208,0.0,0.0,1769189736.316943,100.0,7,7,0.135,9,0,0,14.86,15.0,0,190,1769189745.966,9.878,meta-llama/Llama-3.2-1B-Instruct,"1769189745.966, 1769189750.339, 1769189751.902, 1769189754.103, 1769189754.906"
17.0,1,1769189727.0996,4.7771,3245,173,3418,0.412,0.0329,0.3202,200.0,0.0,100.0,7.1019,-5.1209,0.0,0.0,1769189738.9947102,100.0,8,8,0.063,5,0,0,14.38,15.0,0,190,1769189745.966,9.878,meta-llama/Llama-3.2-1B-Instruct,"1769189745.966, 1769189750.339, 1769189751.902, 1769189754.103, 1769189754.906"
10.0,0,1769189737.9786,1.192,27,32,59,0.072,0.0324,0.0369,1.0,0.0,100.0,0.7579,-8.736,0.0,0.0,1769189739.9352562,100.0,9,9,0.139,9,0,0,14.92,15.0,0,190,1769189745.966,9.878,meta-llama/Llama-3.2-1B-Instruct,"1769189745.966, 1769189750.339, 1769189751.902, 1769189754.103, 1769189754.906"
22.0,0,1769189728.3388,11.6856,27,32,59,0.078,0.0284,0.029,1.0,0.0,100.0,0.7551,-10.2364,0.0,0.0,1769189740.78153,100.0,10,10,0.14,9,0,0,14.92,15.0,0,190,1769189745.966,9.878,meta-llama/Llama-3.2-1B-Instruct,"1769189745.966, 1769189750.339, 1769189751.902, 1769189754.103, 1769189754.906"
