orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
40.0,0,1769201759.6214,0.0861,27,32,59,0.0738,0.0191,0.0546,1.0,0.0,100.0,0.5536,-39.84,0.0,0.0,1769201761.4727407,100.0,2,2,0.023,2,0,0,13.46,15.0,0,1,1769201792.604,34.0,meta-llama/Llama-3.2-1B-Instruct,1769201792.604
158.0,0,1769201760.1223,0.0598,27,32,59,0.0628,0.0213,0.0217,1.0,0.0,100.0,0.4946,-157.8773,0.0,0.0,1769201762.3730896,100.0,2,2,0.024,3,0,0,13.52,15.0,0,1,1769201792.604,34.0,meta-llama/Llama-3.2-1B-Instruct,1769201792.604
30.0,0,1769201762.407,0.1077,27,0,27,,,,1.0,,,0.0534,-29.8389,0.0,0.0,1769201762.5685678,100.0,3,3,0.049,4,0,0,13.66,15.0,0,1,1769201792.604,34.0,meta-llama/Llama-3.2-1B-Instruct,1769201792.604
121.0,0,1769201762.9421,0.1088,27,32,59,0.05,0.0216,0.0427,1.0,0.0,100.0,0.5707,-120.8412,0.0,0.0,1769201763.6224916,100.0,4,4,0.049,4,0,0,13.66,15.0,0,1,1769201792.604,34.0,meta-llama/Llama-3.2-1B-Instruct,1769201792.604
133.0,0,1769201763.4452,0.0844,27,32,59,0.072,0.023,0.0507,1.0,0.0,100.0,0.5997,-132.8436,0.0,0.0,1769201764.1302907,100.0,5,5,0.05,5,0,0,13.66,15.0,0,1,1769201792.604,34.0,meta-llama/Llama-3.2-1B-Instruct,1769201792.604
139.0,0,1769201764.9988,0.0721,27,31,58,0.2033,0.0499,0.3034,1.0,0.0,100.0,1.091,-138.7246,0.0,0.0,1769201766.1629715,100.0,6,6,0.08,6,0,0,13.83,15.0,0,1,1769201792.604,34.0,meta-llama/Llama-3.2-1B-Instruct,1769201792.604
44.0,0,1769201767.0628,0.0801,27,32,59,0.0712,0.0302,0.0305,1.0,0.0,100.0,0.7041,-43.8487,0.0,0.0,1769201767.8481152,100.0,7,7,0.114,9,0,0,13.83,15.0,0,1,1769201792.604,34.0,meta-llama/Llama-3.2-1B-Instruct,1769201792.604
102.0,1,1769201764.4979,0.0686,5583,673,6256,0.7058,0.0285,0.0517,200.0,0.0,100.0,16.4825,-85.4489,0.0,0.0,1769201781.0706913,100.0,8,8,0.062,5,0,0,13.66,15.0,0,21,1769201788.614,9.808,meta-llama/Llama-3.2-1B-Instruct,"1769201788.614, 1769201793.263, 1769201798.086, 1769201806.829, 1769201824.749"
102.0,1,1769201766.5567,0.0791,3559,655,4214,0.3748,0.0298,0.043,200.0,0.0,100.0,15.1162,-86.8046,0.0,0.0,1769201781.7665083,100.0,9,9,0.102,8,0,0,13.83,15.0,0,21,1769201788.614,9.808,meta-llama/Llama-3.2-1B-Instruct,"1769201788.614, 1769201793.263, 1769201798.086, 1769201806.829, 1769201824.749"
20.0,0,1769201773.2631,8.81,27,32,59,0.0844,0.0325,0.0348,1.0,0.0,100.0,0.7256,-11.1056,0.0,0.0,1769201782.800784,100.0,10,10,0.121,9,0,0,13.83,15.0,0,21,1769201788.614,9.808,meta-llama/Llama-3.2-1B-Instruct,"1769201788.614, 1769201793.263, 1769201798.086, 1769201806.829, 1769201824.749"
