mode,ts,vram_gb,t
native_dram_disk,1772769744.422868,13.8898,450.9635679721832
native_dram_disk,1772769745.139287,13.8898,451.67998695373535
native_dram_disk,1772769745.291455,13.8898,451.83215498924255
native_dram_disk,1772769745.43912,13.8898,451.97982001304626
native_dram_disk,1772769745.665427,13.8898,452.20612692832947
native_dram_disk,1772769745.875468,13.8898,452.41616797447205
native_dram_disk,1772769746.083869,13.8898,452.624568939209
native_dram_disk,1772769746.399538,13.8898,452.9402379989624
native_dram_disk,1772769746.553206,13.8898,453.09390592575073
native_dram_disk,1772769746.840552,13.8898,453.3812520503998
native_dram_disk,1772769746.995322,13.8898,453.5360219478607
native_dram_disk,1772769747.12882,13.8898,453.66951990127563
native_dram_disk,1772769747.34796,13.8898,453.88865995407104
native_dram_disk,1772769747.623132,13.8898,454.163831949234
native_dram_disk,1772769747.751995,13.8898,454.2926950454712
native_dram_disk,1772769748.019166,13.8898,454.5598659515381
native_dram_disk,1772769748.119501,13.8898,454.66020107269287
native_dram_disk,1772769748.322932,13.8898,454.86363196372986
native_dram_disk,1772769748.522723,13.8898,455.0634229183197
native_dram_disk,1772769748.853007,13.8898,455.39370703697205
native_dram_disk,1772769749.096463,13.8898,455.63716292381287
native_dram_disk,1772769749.377732,13.8898,455.9184319972992
native_dram_disk,1772769749.569925,13.8898,456.11062502861023
native_dram_disk,1772769749.726983,13.8898,456.2676830291748
native_dram_disk,1772769749.887861,13.8898,456.42856097221375
native_dram_disk,1772769750.169267,13.8898,456.7099668979645
native_dram_disk,1772769750.336171,13.8898,456.8768708705902
native_dram_disk,1772769750.645849,13.8898,457.18654894828796
native_dram_disk,1772769751.341092,13.8898,457.88179206848145
native_dram_disk,1772769751.507884,13.8898,458.048583984375
native_dram_disk,1772769751.863252,13.8898,458.40395188331604
native_dram_disk,1772769752.068708,13.8898,458.6094079017639
native_dram_disk,1772769752.228765,13.8898,458.769464969635
native_dram_disk,1772769752.448238,13.8898,458.98893785476685
native_dram_disk,1772769752.610717,13.8898,459.15141701698303
native_dram_disk,1772769752.99873,13.8898,459.5394299030304
native_dram_disk,1772769753.224744,13.8898,459.76544404029846
native_dram_disk,1772769753.502208,13.8898,460.04290795326233
native_dram_disk,1772769753.826692,13.8898,460.36739206314087
native_dram_disk,1772769754.204298,13.8898,460.74499797821045
native_dram_disk,1772769754.364318,13.8898,460.9050178527832
native_dram_disk,1772769754.530364,13.8898,461.0710639953613
native_dram_disk,1772769754.68135,13.8898,461.22204995155334
native_dram_disk,1772769754.954112,13.8898,461.49481201171875
native_dram_disk,1772769755.066429,13.8898,461.6071288585663
native_dram_disk,1772769755.545669,13.8898,462.0863690376282
native_dram_disk,1772769755.682593,13.8898,462.2232930660248
native_dram_disk,1772769755.847996,13.8898,462.3886959552765
native_dram_disk,1772769756.003464,13.8898,462.54416394233704
native_dram_disk,1772769756.159538,13.8898,462.70023798942566
native_dram_disk,1772769756.32443,13.8898,462.86512994766235
native_dram_disk,1772769756.596036,13.8898,463.1367359161377
native_dram_disk,1772769757.661154,13.8898,464.2018539905548
native_dram_disk,1772769757.829784,13.8898,464.37048387527466
native_dram_disk,1772769757.998764,13.8898,464.5394639968872
native_dram_disk,1772769758.161968,13.8898,464.70266795158386
native_dram_disk,1772769758.314739,13.8898,464.8554389476776
native_dram_disk,1772769758.478914,13.8898,465.01961398124695
native_dram_disk,1772769758.692121,13.8898,465.2328209877014
native_dram_disk,1772769759.047038,13.8898,465.5877380371094
native_dram_disk,1772769759.271943,13.8898,465.81264305114746
native_dram_disk,1772769759.492956,13.8898,466.0336558818817
native_dram_disk,1772769759.683608,13.8898,466.224308013916
native_dram_disk,1772769759.828058,13.8898,466.36875796318054
native_dram_disk,1772769760.107693,13.8898,466.6483929157257
native_dram_disk,1772769760.267773,13.8898,466.8084728717804
native_dram_disk,1772769760.423512,13.8898,466.9642119407654
native_dram_disk,1772769760.575113,13.8898,467.1158130168915
native_dram_disk,1772769760.749431,13.8898,467.29013085365295
native_dram_disk,1772769760.945166,13.8898,467.4858660697937
native_dram_disk,1772769761.107406,13.8898,467.64810585975647
native_dram_disk,1772769761.470214,13.8898,468.01091384887695
native_dram_disk,1772769762.078799,13.8898,468.6194989681244
native_dram_disk,1772769762.256357,13.8898,468.79705691337585
native_dram_disk,1772769762.520847,13.8898,469.06154704093933
native_dram_disk,1772769762.669319,13.8898,469.2100188732147
native_dram_disk,1772769763.415541,13.8898,469.9562408924103
native_dram_disk,1772769763.664863,13.8898,470.2055630683899
native_dram_disk,1772769763.825514,13.8898,470.3662140369415
native_dram_disk,1772769763.974473,13.8898,470.515172958374
native_dram_disk,1772769764.145198,13.8898,470.685898065567
native_dram_disk,1772769764.311064,13.8898,470.85176396369934
native_dram_disk,1772769764.516399,13.8898,471.05709886550903
native_dram_disk,1772769765.190361,13.8898,471.7310609817505
native_dram_disk,1772769765.370682,13.8898,471.91138195991516
native_dram_disk,1772769765.52865,13.8898,472.06935000419617
native_dram_disk,1772769765.776767,13.8898,472.3174669742584
native_dram_disk,1772769766.259685,13.8898,472.80038499832153
native_dram_disk,1772769766.470181,13.8898,473.01088094711304
native_dram_disk,1772769766.664147,13.8898,473.20484685897827
native_dram_disk,1772769766.820734,13.8898,473.3614339828491
native_dram_disk,1772769766.988902,13.8898,473.52960205078125
native_dram_disk,1772769767.292859,13.8898,473.8335590362549
native_dram_disk,1772769767.575604,13.8898,474.11630392074585
native_dram_disk,1772769767.740356,13.8898,474.2810559272766
native_dram_disk,1772769767.947535,13.8898,474.48823499679565
native_dram_disk,1772769768.151914,13.8898,474.69261384010315
native_dram_disk,1772769768.364383,13.8898,474.9050829410553
native_dram_disk,1772769769.218498,13.8898,475.75919795036316
native_dram_disk,1772769769.370903,13.8898,475.911602973938
native_dram_disk,1772769769.528471,13.8898,476.06917095184326
native_dram_disk,1772769769.790368,13.8898,476.33106803894043
native_dram_disk,1772769769.940349,13.8898,476.48104906082153
native_dram_disk,1772769770.258446,13.8898,476.79914593696594
native_dram_disk,1772769770.415259,13.8898,476.9559588432312
native_dram_disk,1772769770.643611,13.8898,477.18431091308594
native_dram_disk,1772769770.805546,13.8898,477.3462460041046
native_dram_disk,1772769771.1054,13.8898,477.6461000442505
native_dram_disk,1772769771.421568,13.8898,477.9622678756714
native_dram_disk,1772769771.628584,13.8898,478.1692838668823
native_dram_disk,1772769771.792867,13.8898,478.333566904068
native_dram_disk,1772769772.010633,13.8898,478.55133295059204
native_dram_disk,1772769772.32876,13.8898,478.8694598674774
native_dram_disk,1772769772.494522,13.8898,479.03522205352783
native_dram_disk,1772769772.654356,13.8898,479.1950559616089
native_dram_disk,1772769772.822702,13.8898,479.363401889801
native_dram_disk,1772769773.09207,13.8898,479.6327700614929
native_dram_disk,1772769773.428546,13.8898,479.96924591064453
native_dram_disk,1772769773.680597,13.8898,480.22129702568054
native_dram_disk,1772769773.784513,13.8898,480.32521295547485
native_dram_disk,1772769773.989048,13.8898,480.52974796295166
native_dram_disk,1772769774.184644,13.8898,480.7253439426422
native_dram_disk,1772769774.432856,13.8898,480.97355604171753
native_dram_disk,1772769775.195225,13.8898,481.73592495918274
native_dram_disk,1772769775.30961,13.8898,481.8503098487854
native_dram_disk,1772769775.473645,13.8898,482.0143449306488
native_dram_disk,1772769775.6784,13.8898,482.2190999984741
native_dram_disk,1772769776.061287,13.8898,482.6019868850708
native_dram_disk,1772769776.282898,13.8898,482.82359790802
native_dram_disk,1772769776.389092,13.8898,482.92979192733765
native_dram_disk,1772769776.581409,13.8898,483.1221089363098
native_dram_disk,1772769776.821038,13.8898,483.3617379665375
native_dram_disk,1772769777.102649,13.8898,483.64334893226624
native_dram_disk,1772769777.260104,13.8898,483.800803899765
