sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,0.001,120,2040,670.3187096118927,3.04332845070241,378.0917888249609,0.0604,17.319412000000067,0.04675,1.1296379999999957,0.51335,100.21825899999997,121.13106857843137,-112.13032769607844,2.568927251034093,0.15588235294117647,0.010784313725490196,./timsort_hol_sleep_0.001_pushint_0.001_mb120_20260126_123443.csv
