orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769789503.4668,0.0464,27,0,27,,,,1.0,,,4.9379,3.9843,3.9843,3.9843,1769789509.3438327,0.0,1,2,0.0,0,0,0,6.29,15.0,0,116,1769789506.849,-1.456,meta-llama/Llama-3.2-1B-Instruct,"1769789506.849, 1769789506.889, 1769789507.034, 1769789507.103, 1769789507.176"
200.0,1,1769789503.7252,0.0401,3648,0,3648,,,,200.0,,,4.6935,-195.2664,0.0,3.9843,1769789509.8343282,50.0,1,2,0.0,0,0,0,7.1,15.0,0,116,1769789506.849,-1.456,meta-llama/Llama-3.2-1B-Instruct,"1769789506.849, 1769789506.889, 1769789507.034, 1769789507.103, 1769789507.176"
1.0,0,1769789505.5349,0.0331,27,13,40,10.2975,0.1568,0.1568,1.0,0.0,100.0,11.3799,9.3306,9.3306,13.3149,1769789516.9562027,33.33,1,3,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789504.452,0.0387,27,17,44,10.9646,0.442,0.442,1.0,0.0,100.0,12.6674,10.0032,10.0032,23.3181,1769789517.1775556,25.0,1,4,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789504.1889,0.043,27,25,52,11.193,0.1156,0.448,1.0,0.0,100.0,13.5732,10.236,10.236,33.5541,1769789517.8485296,20.0,1,5,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789504.9788,0.0385,27,26,53,10.4045,0.1551,0.4347,1.0,0.0,100.0,12.9131,9.443,9.443,42.9971,1769789517.9339223,16.67,1,6,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789504.1676,0.0398,27,32,59,11.2347,0.1141,0.4501,1.0,0.0,100.0,14.0593,10.2746,10.2746,104.4262,1769789518.2771103,11.11,1,14,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789503.7444,0.0392,27,32,59,4.6582,0.1201,7.4114,1.0,6.4114,83.33,14.4864,3.6974,3.6974,117.519,1769789518.280117,9.09,1,16,0.0,0,0,0,7.1,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789503.4015,0.1125,27,32,59,4.9444,0.1196,7.4509,1.0,6.4509,71.43,14.7584,4.0569,4.0569,124.9662,1769789518.2820544,7.69,1,18,0.0,0,0,0,6.29,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789504.4882,0.0345,27,32,59,10.9007,0.1316,0.4369,1.0,0.0,75.0,13.7436,9.9352,9.9352,124.9662,1769789518.285496,12.5,1,18,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789505.1232,0.0413,27,32,59,10.2527,0.1074,0.4888,1.0,0.0,77.78,13.1098,9.294,9.294,134.3376,1769789518.289593,7.14,1,19,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789504.1553,0.0322,27,32,59,11.2445,0.1213,0.4459,1.0,0.0,80.0,14.0776,10.2767,10.2767,134.3376,1769789518.289958,14.29,1,19,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789503.7633,0.0384,27,32,59,4.6552,0.126,7.4341,1.0,6.4341,72.73,14.4794,3.6936,3.6936,134.3376,1769789518.2902696,5.56,1,19,0.0,0,0,0,7.1,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789505.0727,0.0373,27,32,59,10.3341,0.1129,0.4445,1.0,0.0,66.67,13.1765,9.3714,9.3714,220.2267,1769789518.3052657,5.26,2,30,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789504.8244,0.0332,27,32,59,10.5802,0.1315,0.455,1.0,0.0,68.75,13.4386,9.6134,9.6134,220.2267,1769789518.3063467,4.55,2,30,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789503.3893,0.1305,27,32,59,4.9334,0.1052,7.4477,1.0,6.4477,64.71,14.7812,4.0639,4.0639,220.2267,1769789518.3065293,3.57,2,30,0.0,0,0,0,6.29,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
1.0,0,1769789504.5287,0.0415,27,32,59,10.8632,0.1289,0.4533,1.0,0.0,66.67,13.7227,9.9047,9.9047,220.2267,1769789518.3067212,5.0,2,30,0.251,22,0,0,8.58,15.0,0,227,1769789507.034,-6.291,meta-llama/Llama-3.2-1B-Instruct,"1769789507.034, 1769789507.103, 1769789507.176, 1769789507.190, 1769789507.203"
