mode,insertion_ts,finished_ts,TTFT,TBT_p95,TBT_p99,TTLT,out_tok,t_finish,t_insert
native_dram_disk,1772730189.7941,1772730605.166998,0.1557,0.1523,0.1523,0.7649,,453.3986978530884,38.02579998970032
native_dram_disk,1772730189.8532,1772730605.4440718,0.189,0.2239,0.2239,0.4219,,453.67577171325684,38.08489990234375
native_dram_disk,1772730189.835,1772730605.4692013,0.1194,0.2341,0.2341,0.6201,,453.7009012699127,38.06669998168945
native_dram_disk,1772730189.856,1772730605.5165837,0.3151,0.0182,0.0182,0.3512,,453.74828362464905,38.08769989013672
native_dram_disk,1772730189.8659,1772730606.5334997,0.1724,0.1552,0.1552,0.9897,,454.7651996612549,38.09759998321533
native_dram_disk,1772730189.876,1772730606.882241,0.2408,0.1558,0.1558,1.0443,,455.1139409542084,38.10769987106323
native_dram_disk,1772730189.9103,1772730606.9145103,0.1273,0.2305,0.2305,0.8834,,455.14621019363403,38.14199995994568
native_dram_disk,1772730189.908,1772730606.9423904,0.2286,0.2307,0.2307,1.0022,,455.174090385437,38.139699935913086
native_dram_disk,1772730189.8864,1772730606.9530787,0.2428,0.2218,0.2218,1.1367,,455.18477869033813,38.11809992790222
native_dram_disk,1772730189.9298,1772730606.9723918,0.2022,0.2239,0.2239,0.8105,,455.20409178733826,38.161499977111816
native_dram_disk,1772730189.932,1772730607.0077624,0.2309,0.2232,0.2232,0.689,,455.23946237564087,38.16369986534119
native_dram_disk,1772730189.9427,1772730607.0387402,0.2314,0.2236,0.2236,0.6033,,455.27044010162354,38.174399852752686
native_dram_disk,1772730189.9534,1772730607.0420015,0.3083,0.0228,0.0228,0.4548,,455.27370142936707,38.185099840164185
native_dram_disk,1772730189.9636,1772730607.2844663,0.0642,0.0199,0.0199,0.2618,,455.51616621017456,38.19529986381531
native_dram_disk,1772730189.9722,1772730607.4923165,0.0552,0.1158,0.1158,0.3468,,455.7240164279938,38.20389986038208
native_dram_disk,1772730189.982,1772730607.745633,0.1387,0.1343,0.1343,0.4751,,455.9773328304291,38.21370005607605
native_dram_disk,1772730189.9923,1772730607.9460027,0.0611,0.1342,0.1342,0.533,,456.177702665329,38.223999977111816
native_dram_disk,1772730190.0223,1772730608.4080331,0.203,0.256,0.256,0.704,,456.6397330760956,38.25399994850159
native_dram_disk,1772730190.037,1772730608.4250598,0.1121,0.2579,0.2579,0.57,,456.6567597389221,38.26869988441467
native_dram_disk,1772730190.0143,1772730608.440219,0.1863,0.2661,0.2661,0.8441,,456.67191886901855,38.24600005149841
native_dram_disk,1772730190.0392,1772730608.4789045,0.1593,0.2641,0.2641,0.5057,,456.710604429245,38.27090001106262
native_dram_disk,1772730190.0565,1772730608.5013585,0.302,0.0217,0.0217,0.4161,,456.7330584526062,38.28819990158081
native_dram_disk,1772730190.0593,1772730608.891128,0.1247,0.0985,0.0985,0.4126,,457.1228280067444,38.29099988937378
native_dram_disk,1772730190.0694,1772730608.97527,0.0675,0.1069,0.1069,0.3673,,457.20696997642517,38.30110001564026
native_dram_disk,1772730190.079,1772730609.1966126,0.1331,0.1206,0.1206,0.4562,,457.4283125400543,38.31069993972778
native_dram_disk,1772730190.11,1772730609.3407772,,,,0.1862,,457.57247710227966,38.341699838638306
native_dram_disk,1772730190.0896,1772730609.4773805,0.0693,0.1291,0.1291,0.6041,,457.7090804576874,38.32130002975464
native_dram_disk,1772730190.1314,1772730609.7535112,0.081,0.2204,0.2204,0.3217,,457.9852111339569,38.36310005187988
native_dram_disk,1772730190.1189,1772730609.7920628,0.1717,0.2272,0.2272,0.4649,,458.0237627029419,38.35060000419617
native_dram_disk,1772730190.0995,1772730609.8005033,0.1706,0.247,0.247,0.7289,,458.03220319747925,38.33119988441467
native_dram_disk,1772730190.1488,1772730610.2479293,0.1785,0.0258,0.0258,0.4062,,458.479629278183,38.380499839782715
native_dram_disk,1772730190.1502,1772730610.2754629,0.0709,0.0259,0.0259,0.3035,,458.50716280937195,38.3818998336792
native_dram_disk,1772730190.1665,1772730610.6973863,0.0712,0.1347,0.1347,0.5785,,458.9290862083435,38.398200035095215
native_dram_disk,1772730190.1707,1772730610.820856,0.1392,0.1347,0.1347,0.573,,459.05255603790283,38.40240001678467
native_dram_disk,1772730190.1911,1772730611.256849,0.1672,0.289,0.289,0.7218,,459.48854899406433,38.422799825668335
native_dram_disk,1772730190.2014,1772730611.2841897,0.073,0.2931,0.2931,0.5928,,459.5158896446228,38.43309998512268
native_dram_disk,1772730190.1814,1772730611.331349,0.1785,0.2879,0.2879,0.8521,,459.5630488395691,38.41310000419617
native_dram_disk,1772730190.2329,1772730611.3324676,0.3135,0.0275,0.0275,0.3561,,459.56416749954224,38.46459984779358
