mode,TTFT_mean,TTFT_p95,TBTp95_mean,TBTp95_p95,estTBT_mean,estTBT_p95,TTLT_mean,TTLT_p95,processed_request_count,prefix_hit_count,prefix_hit_total,prefix_hit_rate
native_dram,0.17994194585901901,0.35015,0.1555027456258412,0.27632999999999996,,,0.7089032408544071,1.4819799999999996,4073,961,4121,0.23319582625576316
native_disk,0.18513248322147652,0.36589999999999984,0.15662149406688244,0.2817299999999999,,,0.7267526678141135,1.5562199999999995,4067,946,4116,0.22983479105928087
native_dram_disk,0.17311157700421942,0.34901499999999985,0.14694473614425882,0.27905,,,0.6717232501223691,1.4544,4086,1244,4123,0.30172204705311667
cachegen_dram,0.23158917851500793,0.6418599999999999,0.1485338969616909,0.2919,,,0.7233270022315893,2.110499999999999,4033,1973,4089,0.48251406211787723
cachegen_disk,0.19578178487306985,0.438,0.1406137496720021,0.2727,,,0.687172326269098,1.9460499999999996,4058,1979,4096,0.483154296875
cachegen_dram_disk,0.22135875130616509,0.49768499999999966,0.14335761381475665,0.28718999999999995,,,0.7062448003942828,2.046529999999999,4058,2125,4100,0.5182926829268293
