mode,ts,retrieved_tokens,hit,t
native_dram_disk,1772730517.686152,768,1,365.91785192489624
native_dram_disk,1772730517.828646,768,1,366.0603458881378
native_dram_disk,1772730518.200189,0,0,366.4318890571594
native_dram_disk,1772730518.343534,0,0,366.5752339363098
native_dram_disk,1772730518.468828,0,0,366.70052790641785
native_dram_disk,1772730518.63572,0,0,366.8674199581146
native_dram_disk,1772730518.781321,512,1,367.01302099227905
native_dram_disk,1772730518.878355,0,0,367.1100549697876
native_dram_disk,1772730519.049437,0,0,367.2811369895935
native_dram_disk,1772730519.197504,0,0,367.4292039871216
native_dram_disk,1772730519.316382,0,0,367.5480818748474
native_dram_disk,1772730519.442833,512,1,367.6745328903198
native_dram_disk,1772730519.576531,0,0,367.8082308769226
native_dram_disk,1772730519.93441,0,0,368.1661100387573
native_dram_disk,1772730520.05541,0,0,368.28710985183716
native_dram_disk,1772730520.188743,0,0,368.4204430580139
native_dram_disk,1772730520.35719,0,0,368.588889837265
native_dram_disk,1772730520.502333,0,0,368.734032869339
native_dram_disk,1772730520.609261,0,0,368.84096097946167
native_dram_disk,1772730520.715827,0,0,368.9475269317627
native_dram_disk,1772730520.884791,0,0,369.11649084091187
native_dram_disk,1772730521.05668,768,1,369.28837990760803
native_dram_disk,1772730521.123154,0,0,369.3548538684845
native_dram_disk,1772730521.296392,256,1,369.5280919075012
native_dram_disk,1772730521.686479,0,0,369.91817903518677
native_dram_disk,1772730521.819374,768,1,370.05107402801514
native_dram_disk,1772730521.912769,768,1,370.14446902275085
native_dram_disk,1772730522.03297,0,0,370.2646698951721
native_dram_disk,1772730522.204327,0,0,370.4360270500183
native_dram_disk,1772730522.372766,768,1,370.6044659614563
native_dram_disk,1772730522.470952,768,1,370.70265197753906
native_dram_disk,1772730522.591136,0,0,370.8228359222412
native_dram_disk,1772730522.717821,0,0,370.9495208263397
native_dram_disk,1772730522.871468,512,1,371.10316801071167
native_dram_disk,1772730522.979106,0,0,371.21080589294434
native_dram_disk,1772730523.338262,0,0,371.5699620246887
native_dram_disk,1772730523.476723,768,1,371.7084228992462
native_dram_disk,1772730523.589945,512,1,371.8216450214386
native_dram_disk,1772730523.722291,0,0,371.9539909362793
native_dram_disk,1772730523.851781,0,0,372.08348083496094
native_dram_disk,1772730523.980149,0,0,372.2118489742279
native_dram_disk,1772730524.118163,768,1,372.34986305236816
native_dram_disk,1772730524.256651,0,0,372.4883508682251
native_dram_disk,1772730524.399541,0,0,372.63124084472656
native_dram_disk,1772730524.510679,0,0,372.742378950119
native_dram_disk,1772730524.655472,0,0,372.8871719837189
native_dram_disk,1772730525.042311,512,1,373.27401089668274
native_dram_disk,1772730525.179197,0,0,373.41089701652527
native_dram_disk,1772730525.30431,0,0,373.53601002693176
native_dram_disk,1772730525.451074,0,0,373.68277382850647
native_dram_disk,1772730525.597598,0,0,373.8292980194092
native_dram_disk,1772730525.765067,0,0,373.9967670440674
native_dram_disk,1772730525.872159,0,0,374.1038589477539
native_dram_disk,1772730526.017009,0,0,374.24870896339417
native_dram_disk,1772730526.186336,0,0,374.4180359840393
native_dram_disk,1772730526.333699,0,0,374.5653989315033
native_dram_disk,1772730526.511205,768,1,374.7429049015045
native_dram_disk,1772730526.783411,0,0,375.01511096954346
native_dram_disk,1772730526.912907,512,1,375.1446068286896
native_dram_disk,1772730527.030223,768,1,375.2619228363037
native_dram_disk,1772730527.154678,768,1,375.38637804985046
