orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,lmcache,vq_id,vq_groups,head_deadline,slack,model,deadlines,lmcache:active_memory_objs_count,lmcache:local_cache_usage(MiB),lmcache:local_storage_usage(MiB),lmcache:lookup_hit_rate,lmcache:pinned_memory_objs_count,lmcache:remote_cache_usage(MiB),lmcache:remote_ping_error_code,lmcache:remote_ping_latency,lmcache:request_cache_lifespan_count,lmcache:request_cache_lifespan_sum,lmcache:retrieve_hit_rate,lmcache:retrieve_process_tokens_time_count,lmcache:retrieve_process_tokens_time_sum,lmcache:retrieve_speed_count,lmcache:retrieve_speed_sum,lmcache:retrieve_to_gpu_time_count,lmcache:retrieve_to_gpu_time_sum,lmcache:storage_events_done_count,lmcache:storage_events_not_found_count,lmcache:storage_events_ongoing_count,lmcache:store_from_gpu_time_count,lmcache:store_from_gpu_time_sum,lmcache:store_process_tokens_time_count,lmcache:store_process_tokens_time_sum,lmcache:store_put_time_count,lmcache:store_put_time_sum,lmcache:store_speed_count,lmcache:store_speed_sum,lmcache:time_to_retrieve_count,lmcache:time_to_retrieve_sum,lmcache:time_to_store_count,lmcache:time_to_store_sum
1.0,0,1770861429.965,86.8625,27,32,59,0.2594,0.0954,0.0994,1.0,0.0,81.33,2.1377,86.1219,86.1219,12266.6117,1770861519.1574829,18.79,59,314,0.46,24,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861430.8034,86.7374,27,32,59,0.2256,0.1025,0.1043,1.0,0.0,81.4,2.0428,85.9631,85.9631,12438.5956,1770861519.8813179,18.73,60,317,0.462,25,1,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861431.1153,86.7084,27,29,56,0.3124,0.0868,0.105,1.0,0.0,81.46,1.99,86.0208,86.0208,12438.5956,1770861520.0200472,18.67,60,317,0.441,24,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
200.0,1,1770861362.7818,32.4209,1771,611,2382,85.4899,0.1114,0.5267,200.0,0.0,81.52,124.6696,-42.9095,0.0,12438.5956,1770861520.2532303,18.93,60,317,0.441,24,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861431.4255,87.0213,27,32,59,0.2212,0.0879,0.1066,1.0,0.0,81.58,1.9901,86.2425,86.2425,12524.8381,1770861520.63164,18.87,60,318,0.443,25,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861431.571,87.2756,27,32,59,0.2101,0.0786,0.1092,1.0,0.0,81.64,2.0159,86.4857,86.4857,12697.6863,1770861521.0790796,18.81,60,320,0.445,26,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861431.9309,87.1066,27,32,59,0.2559,0.0872,0.1024,1.0,0.0,81.7,2.0404,86.3624,86.3624,12783.9694,1770861521.3012645,18.75,61,322,0.446,26,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861432.2451,87.0597,27,32,59,0.2235,0.0845,0.1071,1.0,0.0,81.76,1.9954,86.2832,86.2832,12870.1861,1770861521.8462877,18.94,62,324,0.422,24,1,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
200.0,1,1770861361.6445,32.7815,1886,636,2522,86.4124,0.1152,0.58,200.0,0.0,81.82,126.8697,-40.3487,0.0,12956.6708,1770861521.8517873,19.0,62,325,0.423,25,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861432.5552,86.9822,27,32,59,0.2345,0.097,0.1177,1.0,0.0,81.88,2.0197,86.2167,86.2167,12956.6708,1770861522.3583157,18.89,62,325,0.397,22,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
200.0,1,1770861358.1211,32.1843,1831,1030,2861,3.7015,0.129,0.7485,200.0,0.0,81.94,131.2976,-36.5181,0.0,13043.3736,1770861522.3741837,19.14,62,326,0.397,22,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861432.661,87.204,27,32,59,0.2807,0.0996,0.1315,1.0,0.0,81.99,1.9857,86.4847,86.4847,13130.0794,1770861522.4156418,19.08,62,327,0.397,22,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861432.7915,87.4618,27,32,59,0.241,0.0953,0.1724,1.0,0.0,82.05,2.1065,86.7028,86.7028,13130.0794,1770861522.5769277,19.02,62,327,0.398,21,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861432.9608,87.4825,27,32,59,0.2234,0.1102,0.1136,1.0,0.0,82.11,1.9537,86.7058,86.7058,13130.0794,1770861522.632842,18.96,62,327,0.398,21,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861433.1075,87.5977,27,32,59,0.2436,0.0892,0.1968,1.0,0.0,82.17,1.9431,86.8413,86.8413,13303.2456,1770861522.9213068,18.9,62,329,0.399,21,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861433.555,-85.596,meta-llama/Llama-3.2-1B-Instruct,"1770861433.555, 1770861433.661, 1770861433.792, 1770861433.961, 1770861434.107",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
