sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,0.001,120,2060,659.1747598648071,3.1251196578317013,379.6625951687344,0.05995,24.65693700000007,0.04525,1.0355670000000001,0.5126,95.64113100000006,117.48059257281552,-108.8260282038835,2.6548346607793576,0.15048543689320393,0.01262135922330097,./timsort_hol_sleep_0.001_pushint_0.001_mb120_20260126_125154.csv
