sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0.001,0.001,100,2104,0.18851520912547526,0.003,0.982,13.056558935361217,6.7523764258555135,0.0,13.028089353612167,13.25,15.0,0.01422756295286606,0.07411320754716981,0.01256768060836502,0.06546666666666666,./timsort_hol_sleep_0.001_pushint_0.001_mb100_20260126_161555.csv
