sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0.001,0.001,40,2246,0.6869065004452359,0.777,0.979,24.375779162956366,1.3824577025823686,0.0,10.866509349955477,10.93,15.0,0.06284597442316889,0.08956999085086917,0.04579376669634907,0.06526666666666667,./timsort_hol_sleep_0.001_pushint_0.001_mb40_20260126_110110.csv
0.001,0.001,40,179,,,,,,,,,,,,,,./timsort_hol_sleep_0.001_pushint_0.001_mb40_20260126_110110.txt.sort.csv
