mode,insertion_ts,finished_ts,TTFT,TBT_p95,TBT_p99,TTLT,out_tok,t_finish,t_insert
native_disk,1772587262.9098,1772587313.8266068,0.1112,0.1341,0.1341,0.827,,405.7318067550659,354.81500005722046
native_disk,1772587263.0092,1772587313.83924,0.1582,0.135,0.135,0.7168,,405.74444007873535,354.914400100708
native_disk,1772587263.1103,1772587314.0141754,0.2046,0.1336,0.1336,0.7935,,405.9193754196167,355.01550006866455
native_disk,1772587263.2102,1772587314.0344217,0.2008,0.1351,0.1351,0.707,,405.9396216869354,355.1154000759125
native_disk,1772587263.3092,1772587314.2251556,0.1844,0.1555,0.1555,0.7606,,406.13035559654236,355.2144000530243
native_disk,1772587263.5197,1772587314.2790072,0.1506,0.1567,0.1567,0.6065,,406.184207201004,355.42490005493164
native_disk,1772587263.6097,1772587314.3375216,0.1431,0.1561,0.1561,0.5552,,406.2427215576172,355.51489996910095
native_disk,1772587263.8112,1772587314.7844372,0.2033,0.1343,0.1343,0.7651,,406.68963718414307,355.7163999080658
native_disk,1772587263.909,1772587314.820364,0.1309,0.1339,0.1339,0.7052,,406.7255640029907,355.814199924469
native_disk,1772587264.0097,1772587314.8928015,0.0796,0.1345,0.1345,0.6514,,406.79800152778625,355.9149000644684
native_disk,1772587264.2152,1772587314.9151945,0.1969,0.1052,0.1052,0.4626,,406.8203945159912,356.1203999519348
native_disk,1772587264.1268,1772587315.0054789,0.1623,0.1339,0.1339,0.6414,,406.9106788635254,356.03200006484985
native_disk,1772587264.3235,1772587315.0390182,0.2114,0.0306,0.0306,0.4797,,406.9442181587219,356.22869992256165
native_disk,1772587264.4121,1772587315.1671152,0.1443,0.1082,0.1082,0.4943,,407.07231521606445,356.31730008125305
native_disk,1772587264.5339,1772587315.243889,0.0917,0.0222,0.0222,0.4544,,407.1490890979767,356.43910002708435
native_disk,1772587264.6095,1772587315.3479846,0.0633,0.1082,0.1082,0.4444,,407.25318455696106,356.5146999359131
native_disk,1772587264.7099,1772587315.5710766,0.1622,0.111,0.111,0.5458,,407.47627663612366,356.6150999069214
native_disk,1772587264.8095,1772587315.6102898,0.1216,0.1104,0.1104,0.4831,,407.51548981666565,356.7146999835968
native_disk,1772587264.91,1772587315.674641,0.0763,0.1105,0.1105,0.4278,,407.5798408985138,356.8152000904083
native_disk,1772587265.3109,1772587315.8116972,,,,0.0961,,407.7168972492218,357.2160999774933
native_disk,1772587265.0099,1772587315.8123887,0.1606,0.0342,0.0342,0.4447,,407.7175886631012,356.91510009765625
native_disk,1772587265.1105,1772587315.8317697,0.1055,0.034,0.034,0.3705,,407.73696970939636,357.0157001018524
native_disk,1772587265.2095,1772587316.1293337,0.0753,0.1653,0.1653,0.5595,,408.03453373908997,357.11470007896423
native_disk,1772587265.415,1772587316.5987895,0.1622,0.1598,0.1598,0.8057,,408.5039894580841,357.32019996643066
native_disk,1772587265.5225,1772587316.758743,0.2256,0.1418,0.1418,0.8586,,408.66394305229187,357.4277000427246
native_disk,1772587265.6113,1772587316.9163642,0.2785,0.1414,0.1414,0.9043,,408.8215641975403,357.5164999961853
native_disk,1772587266.3212,1772587317.0320745,,,,0.2256,,408.93727445602417,358.22639989852905
native_disk,1772587265.7114,1772587317.067505,0.2149,0.1415,0.1415,0.9067,,408.97270488739014,357.6166000366211
native_disk,1772587265.8099,1772587317.067636,0.1067,0.1413,0.1413,0.7948,,408.97283601760864,357.71510004997253
native_disk,1772587265.9185,1772587317.3322773,0.1725,0.1402,0.1402,0.9831,,409.23747730255127,357.8236999511719
native_disk,1772587266.0094,1772587317.5080352,0.1151,0.1501,0.1501,1.0526,,409.4132351875305,357.9145998954773
native_disk,1772587266.111,1772587317.6011662,0.1914,0.1509,0.1509,1.0273,,409.50636625289917,358.0162000656128
native_disk,1772587266.2155,1772587317.6219497,0.2404,0.1525,0.1525,0.9478,,409.5271496772766,358.1207001209259
native_disk,1772587266.4093,1772587317.7872562,0.146,0.1506,0.1506,0.8728,,409.69245624542236,358.3145000934601
native_disk,1772587266.5104,1772587317.8440886,0.1932,0.1514,0.1514,0.8181,,409.74928855895996,358.4156000614166
native_disk,1772587266.6095,1772587317.9983559,0.2175,0.1522,0.1522,0.8646,,409.90355587005615,358.5146999359131
native_disk,1772587266.7106,1772587318.0463734,0.2832,0.1348,0.1348,0.7864,,409.9515733718872,358.61579990386963
native_disk,1772587266.909,1772587318.077959,0.0883,0.1326,0.1326,0.5786,,409.9831590652466,358.814199924469
native_disk,1772587266.8196,1772587318.0894115,0.2017,0.1316,0.1316,0.6913,,409.9946115016937,358.7248001098633
native_disk,1772587267.0268,1772587318.1046093,0.1681,0.1316,0.1316,0.4719,,410.0098092556,358.9319999217987
native_disk,1772587267.116,1772587318.1928427,0.124,0.1334,0.1334,0.4879,,410.0980427265167,359.02119994163513
native_disk,1772587267.2178,1772587318.267504,0.1865,0.0318,0.0318,0.4228,,410.17270398139954,359.1229999065399
native_disk,1772587267.3183,1772587318.2964919,0.1188,0.0416,0.0416,0.3589,,410.201691865921,359.22350001335144
native_disk,1772587267.4099,1772587318.46328,0.0697,0.1092,0.1092,0.388,,410.3684799671173,359.3150999546051
native_disk,1772587267.71,1772587318.5723135,,,,0.1826,,410.47751355171204,359.6152000427246
native_disk,1772587267.9106,1772587318.7889345,,,,0.1618,,410.69413447380066,359.81579995155334
native_disk,1772587267.6103,1772587318.9939826,0.1527,0.1142,0.1142,0.685,,410.8991825580597,359.51550006866455
native_disk,1772587267.8106,1772587319.0660493,0.1165,0.1142,0.1142,0.5485,,410.9712493419647,359.7158000469208
native_disk,1772587268.0122,1772587319.2806737,0.1091,0.1381,0.1381,0.5374,,411.18587374687195,359.91740012168884
native_disk,1772587268.1091,1772587319.5606265,0.149,0.1377,0.1377,0.7092,,411.46582651138306,360.01430010795593
native_disk,1772587268.9101,1772587320.0252204,,,,0.2957,,411.93042039871216,360.81529998779297
native_disk,1772587268.3106,1772587320.0702028,0.183,0.1279,0.1279,0.9909,,411.97540283203125,360.2158000469208
native_disk,1772587268.4121,1772587320.0969863,0.127,0.1327,0.1327,0.9189,,412.00218629837036,360.31730008125305
native_disk,1772587268.5104,1772587320.145815,0.1547,0.1322,0.1322,0.8573,,412.0510149002075,360.4156000614166
native_disk,1772587268.6095,1772587320.1940448,0.1769,0.1319,0.1319,0.7809,,412.09924483299255,360.5146999359131
native_disk,1772587268.7115,1772587320.2145,0.2165,0.1306,0.1306,0.7044,,412.1196999549866,360.61669993400574
native_disk,1772587268.812,1772587320.3648567,0.2647,0.1292,0.1292,0.7449,,412.27005672454834,360.71720004081726
native_disk,1772587269.0105,1772587320.4123719,0.1879,0.1348,0.1348,0.5611,,412.3175718784332,360.91569995880127
native_disk,1772587269.1821,1772587320.4313712,0.1077,0.1297,0.1297,0.4786,,412.33657121658325,361.08730006217957
native_disk,1772587269.3114,1772587320.6457233,0.1918,0.0474,0.0474,0.452,,412.55092334747314,361.21659994125366
native_disk,1772587269.4207,1772587320.6822865,0.1125,0.0474,0.0474,0.3786,,412.5874865055084,361.3259000778198
native_disk,1772587269.5114,1772587320.7699525,0.0979,0.0282,0.0282,0.3474,,412.6751525402069,361.4165999889374
native_disk,1772587269.6093,1772587321.0893486,0.0699,0.157,0.157,0.5612,,412.99454855918884,361.5144999027252
native_disk,1772587269.7289,1772587321.50578,0.0732,0.1627,0.1627,0.8636,,413.4109799861908,361.63409996032715
native_disk,1772587270.342,1772587321.5251112,,,,0.2157,,413.43031120300293,362.24720001220703
native_disk,1772587269.809,1772587322.0467088,0.1592,0.1636,0.1636,1.2904,,413.951908826828,361.7142000198364
native_disk,1772587269.9102,1772587322.2803752,0.2228,0.2102,0.2102,1.4165,,414.1855752468109,361.8154001235962
native_disk,1772587270.0099,1772587322.4567256,0.2366,0.2079,0.2079,1.4851,,414.36192560195923,361.91510009765625
native_disk,1772587271.2199,1772587322.5863676,,,,0.2542,,414.49156761169434,363.12509989738464
native_disk,1772587270.1105,1772587322.6051512,0.3077,0.2091,0.2091,1.5069,,414.5103511810303,362.0157001018524
native_disk,1772587270.2098,1772587322.782196,0.2184,0.2101,0.2101,1.5728,,414.6873960494995,362.11500000953674
native_disk,1772587270.4419,1772587323.0070863,0.2851,0.2089,0.2089,1.5887,,414.9122862815857,362.34710001945496
native_disk,1772587271.61,1772587323.1043477,,,,0.3319,,415.0095477104187,363.51519989967346
native_disk,1772587270.5136,1772587323.222726,0.3268,0.2086,0.2086,1.6345,,415.1279261112213,362.4188001155853
native_disk,1772587270.6098,1772587323.2267854,0.221,0.2115,0.2115,1.5338,,415.1319854259491,362.5150001049042
native_disk,1772587270.7106,1772587323.2499495,0.2701,0.209,0.209,1.4769,,415.15514945983887,362.61579990386963
native_disk,1772587270.9093,1772587323.2768888,0.289,0.1833,0.1833,1.2829,,415.1820888519287,362.8145000934601
native_disk,1772587270.8102,1772587323.2940001,0.3906,0.1847,0.1847,1.3851,,415.19920015335083,362.71539998054504
native_disk,1772587271.0102,1772587323.316736,0.3553,0.1827,0.1827,1.2076,,415.22193598747253,362.91540002822876
native_disk,1772587271.1109,1772587323.3328586,0.2452,0.2969,0.2969,1.104,,415.2380585670471,363.01609992980957
native_disk,1772587271.3111,1772587323.3929055,0.3335,0.1075,0.1075,0.9226,,415.29810547828674,363.21630001068115
native_disk,1772587271.4112,1772587323.393168,0.2332,0.1082,0.1082,0.8277,,415.29836797714233,363.31640005111694
native_disk,1772587271.5159,1772587323.416928,0.2398,0.1096,0.1096,0.7547,,415.32212805747986,363.42109990119934
native_disk,1772587271.7091,1772587323.677069,0.3168,0.1321,0.1321,0.7905,,415.58226895332336,363.6143000125885
native_disk,1772587271.8096,1772587323.7148755,0.2211,0.1317,0.1317,0.7032,,415.62007546424866,363.7148001194
native_disk,1772587272.3091,1772587323.8286896,,,,0.219,,415.73388957977295,364.21429991722107
native_disk,1772587271.909,1772587323.8440924,0.1488,0.1325,0.1325,0.7113,,415.7492923736572,363.814199924469
native_disk,1772587272.0098,1772587323.8656437,0.0756,0.1314,0.1314,0.6332,,415.77084374427795,363.914999961853
native_disk,1772587272.1095,1772587324.2355607,0.162,0.132,0.132,0.859,,416.1407606601715,364.0146999359131
native_disk,1772587272.212,1772587324.3615894,0.2065,0.111,0.111,0.8788,,416.26678943634033,364.1171998977661
native_disk,1772587272.4209,1772587324.4378526,0.1163,0.1066,0.1066,0.7075,,416.3430526256561,364.3261001110077
native_disk,1772587272.5092,1772587324.8616004,0.1716,0.1564,0.1564,1.0285,,416.76680040359497,364.414400100708
native_disk,1772587272.6321,1772587324.8973706,0.1822,0.1562,0.1562,0.9525,,416.80257058143616,364.5373001098633
native_disk,1772587272.7096,1772587325.0789204,0.1816,0.1636,0.1636,1.0238,,416.9841203689575,364.6147999763489
native_disk,1772587272.8154,1772587325.2674344,0.1859,0.1644,0.1644,1.0867,,417.17263436317444,364.72059988975525
native_disk,1772587272.912,1772587325.390731,0.1282,0.1648,0.1648,1.1033,,417.29593110084534,364.81719994544983
native_disk,1772587273.0097,1772587325.5752115,0.1431,0.1656,0.1656,1.1649,,417.480411529541,364.9149000644684
native_disk,1772587273.1369,1772587325.6503606,0.2066,0.1661,0.1661,1.1182,,417.55556058883667,365.04209995269775
native_disk,1772587273.211,1772587325.686501,0.2414,0.1645,0.1645,1.0387,,417.5917010307312,365.11619997024536
native_disk,1772587273.3146,1772587325.7074516,0.3198,0.1551,0.1551,0.9662,,417.6126515865326,365.21979999542236
native_disk,1772587273.4146,1772587325.8235502,0.2255,0.1533,0.1533,0.9661,,417.72875022888184,365.31979990005493
