sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,0.01,20,2327,929.0154237747192,2.5048023320700903,369.66985822969446,0.0845,2.175836,0.1029,2.477072,1.3474,65.89014999999999,110.0608153416416,-102.48803833261712,2.2163248825665303,0.1151697464546626,0.04383326171035668,./timsort_hol_sleep_0.001_pushint_0.01_mb20_20260126_023146.csv
