orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769594684.6181,0.0749,27,0,27,,,,1.0,,,0.855,-0.0701,0.0,0.0,1769594686.243914,100.0,1,1,0.0,0,0,0,6.29,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594684.6628,0.039,27,5,32,0.8421,2.1588,2.1588,1.0,1.1588,0.0,3.127,-0.1189,0.0,0.0,1769594687.8371706,100.0,2,2,0.0,0,0,0,6.29,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594685.075,0.1377,27,32,59,2.4568,0.045,0.0479,1.0,0.0,50.0,3.422,1.5945,1.5945,4.8998,1769594688.6444962,66.67,3,6,0.0,0,0,0,7.33,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594684.6744,0.0495,27,32,59,0.8221,0.0604,2.1577,1.0,1.1577,33.33,3.9164,-0.1284,0.0,10.165,1769594688.6479034,60.0,4,10,0.0,0,0,0,6.29,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594685.025,0.0337,27,32,59,2.6176,0.05,0.0581,1.0,0.0,50.0,3.5875,1.6513,1.6513,13.6555,1769594688.6500037,50.0,4,12,0.0,0,0,0,7.33,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594685.0565,0.1553,27,32,59,2.4629,0.043,0.0675,1.0,0.0,60.0,3.4242,1.6182,1.6182,13.6555,1769594688.650244,50.0,4,12,0.0,0,0,0,7.33,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594684.9752,0.0349,27,32,59,2.6523,0.0434,0.0645,1.0,0.0,66.67,3.6335,1.6872,1.6872,13.6555,1769594688.6510134,50.0,4,12,0.0,0,0,0,7.33,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594685.0402,0.1706,27,32,59,2.4561,0.0441,0.0634,1.0,0.0,71.43,3.4359,1.6267,1.6267,13.6555,1769594688.6513476,44.44,4,12,0.0,0,0,0,7.33,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594684.6864,0.1071,27,32,59,2.8801,0.0441,0.0588,1.0,0.0,75.0,3.8538,1.9872,1.9872,13.6555,1769594688.6515539,40.0,4,12,0.0,0,0,0,6.29,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594684.7636,0.0357,27,32,59,2.8708,0.0431,0.0598,1.0,0.0,77.78,3.8502,1.9066,1.9066,15.5121,1769594688.6529412,33.33,4,13,0.0,0,0,0,6.29,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594685.0888,1.3378,27,32,59,1.2461,0.0461,0.0628,1.0,0.0,80.0,2.2217,1.5839,1.5839,15.5121,1769594688.653394,36.36,4,13,0.251,19,0,0,8.4,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594684.8119,0.0427,27,32,59,2.8139,0.0461,0.059,1.0,0.0,81.82,3.7973,1.8566,1.8566,15.5121,1769594688.653549,30.77,4,13,0.0,0,0,0,7.33,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594684.5929,0.0988,27,32,59,0.8496,0.0592,2.1714,1.0,1.1714,75.0,3.9533,-0.0517,0.0,15.5121,1769594688.6545346,57.14,4,13,0.0,0,0,0,6.29,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594685.0968,2.9446,27,32,59,0.0835,0.0396,0.0396,1.0,0.0,76.92,0.8925,2.0281,2.0281,17.5402,1769594688.9352665,28.57,4,14,0.253,19,0,0,8.46,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594685.5198,3.7607,27,0,27,,,,1.0,,,0.0727,2.8335,2.8335,20.3737,1769594689.355024,26.67,4,15,0.254,16,0,0,8.47,15.0,0,1,1769594884.573,200.0,meta-llama/Llama-3.2-1B-Instruct,1769594884.573
1.0,0,1769594685.3327,3.5739,27,32,59,0.0687,0.0767,0.0848,1.0,0.0,78.57,1.2302,2.6425,2.6425,28.586,1769594690.1427155,23.53,4,18,0.251,9,0,0,8.46,15.0,0,95,1769594686.703,-2.907,meta-llama/Llama-3.2-1B-Instruct,"1769594686.703, 1769594686.727, 1769594686.751, 1769594686.774, 1769594687.259"
1.0,0,1769594685.2006,3.6506,27,32,59,0.1233,0.072,0.1015,1.0,0.0,80.0,1.2842,2.7739,2.7739,28.586,1769594690.1432045,25.0,4,18,0.251,9,0,0,8.46,15.0,0,95,1769594686.703,-2.907,meta-llama/Llama-3.2-1B-Instruct,"1769594686.703, 1769594686.727, 1769594686.751, 1769594686.774, 1769594687.259"
1.0,0,1769594685.1652,3.6812,27,33,60,0.1147,0.0708,0.0848,1.0,0.0,81.25,1.2946,2.7958,2.7958,28.586,1769594690.1435444,22.22,4,18,0.251,9,0,0,8.46,15.0,0,95,1769594686.703,-2.907,meta-llama/Llama-3.2-1B-Instruct,"1769594686.703, 1769594686.727, 1769594686.751, 1769594686.774, 1769594687.259"
1.0,0,1769594685.3444,3.6095,27,32,59,0.0689,0.0831,0.1002,1.0,0.0,82.35,1.2151,2.6784,2.6784,31.2643,1769594690.170993,21.05,4,19,0.251,9,2,0,8.46,15.0,0,95,1769594686.703,-2.907,meta-llama/Llama-3.2-1B-Instruct,"1769594686.703, 1769594686.727, 1769594686.751, 1769594686.774, 1769594687.259"
1.0,0,1769594685.3563,3.647,27,32,59,0.0924,0.0633,0.0945,1.0,0.0,83.33,1.19,2.7394,2.7394,34.0038,1769594690.1949108,20.0,4,20,0.251,11,1,0,8.47,15.0,0,95,1769594686.703,-2.907,meta-llama/Llama-3.2-1B-Instruct,"1769594686.703, 1769594686.727, 1769594686.751, 1769594686.774, 1769594687.259"
1.0,0,1769594685.3929,3.6911,27,32,59,0.0917,0.054,0.1074,1.0,0.0,84.21,1.1694,2.7828,2.7828,36.7866,1769594690.2548912,19.05,4,21,0.252,13,0,0,8.47,15.0,0,95,1769594686.703,-2.907,meta-llama/Llama-3.2-1B-Instruct,"1769594686.703, 1769594686.727, 1769594686.751, 1769594686.774, 1769594687.259"
