chunked,sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
1,0.01,0.01,20,1928,0.36987759336099585,0.364,0.651,16.061203319502074,0.032157676348547715,0.0,8.04163900414938,8.06,15.0,0.045890520268113626,0.08076923076923077,0.02465850622406639,0.0434,./timsort_hol_sleep_0.01_pushint_0.01_mb20_chunked_1_20260128_132345.csv
1,0.01,0.01,40,0,,,,,,,,,,,,,,./timsort_hol_sleep_0.01_pushint_0.01_mb40_chunked_1_20260128_084332.csv
1,0.01,0.01,60,1829,0.5808239475123018,0.532,0.982,28.294696555494806,3.2618917441224715,0.0,10.596320393657736,10.7,15.0,0.054282611917037545,0.09177570093457944,0.03872159650082012,0.06546666666666666,./timsort_hol_sleep_0.01_pushint_0.01_mb60_chunked_1_20260128_035415.csv
1,0.01,0.01,80,1860,0.33863494623655915,0.145,0.99,17.278494623655913,7.841935483870968,0.0,10.60990322580645,10.7,15.0,0.03164812581650085,0.09252336448598131,0.02257566308243728,0.066,./timsort_hol_sleep_0.01_pushint_0.01_mb80_chunked_1_20260127_225434.csv
1,0.01,0.01,100,1903,0.20395585916973202,0.003,0.981,13.25328428796637,9.613242249080399,0.0,10.666720966894376,10.7,15.0,0.01883872729627266,0.09158878504672897,0.013597057277982133,0.0654,./timsort_hol_sleep_0.01_pushint_0.01_mb100_chunked_1_20260127_174304.csv
