orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
34.0,1768505984.9605,0.0048,3840,1022,4862,0.5644,15.0752,-18.9201,0.0,0.0,1768506000.424814,100.0,1,1
40.0,1768506004.969,0.2587,27,32,59,0.0295,0.4798,-39.2615,0.0,0.0,1768506005.7078018,100.0,2,2
70.0,1768505994.9675,0.1104,3405,1031,4436,0.4429,14.563,-55.3266,0.0,0.0,1768506009.6456394,100.0,3,3
158.0,1768506014.9715,0.1118,27,32,59,0.023,0.4078,-157.4804,0.0,0.0,1768506015.491334,100.0,4,4
129.0,1768506024.9834,0.0382,3087,1030,4117,0.4222,14.9569,-114.0049,0.0,0.0,1768506039.9825437,100.0,5,5
30.0,1768506044.9919,0.3878,27,32,59,0.0274,0.4825,-29.1297,0.0,0.0,1768506045.8624213,100.0,6,6
102.0,1768506034.9909,0.2089,4513,1024,5537,0.6093,14.8369,-86.9542,0.0,0.0,1768506050.0412414,100.0,7,7
133.0,1768506064.9955,0.1844,27,32,59,0.0226,0.4081,-132.4075,0.0,0.0,1768506065.5881999,100.0,9,9
152.0,1768506075.0077,0.1467,3526,1029,4555,0.4859,14.6614,-137.1919,0.0,0.0,1768506089.8197343,100.0,11,11
139.0,1768506095.0201,0.155,27,32,59,0.0215,0.4074,-138.4376,0.0,0.0,1768506095.5827808,100.0,12,12
201.0,1768506105.0326,0.1108,3271,1023,4294,0.443,14.2524,-186.6368,0.0,0.0,1768506119.3999288,100.0,14,14
44.0,1768506135.0545,0.3006,27,32,59,0.0179,0.4677,-43.2318,0.0,0.0,1768506135.8230896,100.0,15,15
102.0,1768506125.0521,0.1211,3559,1028,4587,0.4826,13.9759,-87.903,0.0,0.0,1768506139.153188,100.0,16,16
30.0,1768506155.067,0.3285,27,32,59,0.0293,0.4778,-29.1938,0.0,0.0,1768506155.8736417,100.0,17,17
177.0,1768506145.0659,0.1503,2980,1032,4012,0.4067,13.796,-163.0537,0.0,0.0,1768506159.016847,100.0,18,18
88.0,1768506165.0688,0.182,27,32,59,0.0215,0.4066,-87.4113,0.0,0.0,1768506165.6576338,100.0,19,19
142.0,1768506175.0704,0.1618,27,33,60,0.0222,0.4069,-141.4313,0.0,0.0,1768506175.6393476,100.0,20,20
127.0,1768506195.0845,0.3176,27,32,59,0.0173,0.4661,-126.2163,0.0,0.0,1768506195.8686507,100.0,21,21
19.0,1768506185.0839,0.1402,3276,1004,4280,0.4359,13.5453,-5.3145,0.0,0.0,1768506198.7739,100.0,22,22
131.0,1768506215.0965,0.3506,27,32,59,0.0266,0.4748,-130.1746,0.0,0.0,1768506215.922355,100.0,23,23
212.0,1768506205.0954,0.176,2945,1033,3978,0.4145,13.7971,-198.027,0.0,0.0,1768506219.0725458,100.0,24,24
148.0,1768506225.1091,0.1851,3202,1028,4230,0.4449,14.2082,-133.6067,0.0,0.0,1768506239.5064456,100.0,26,26
20.0,1768506255.1284,0.4166,27,26,53,0.0222,0.4049,-19.1785,0.0,0.0,1768506255.950152,100.0,27,27
52.0,1768506245.1274,0.2385,4788,1024,5812,0.6626,14.3505,-37.411,0.0,0.0,1768506259.720295,100.0,28,28
180.0,1768506265.1301,0.2502,27,32,59,0.0212,0.4065,-179.3433,0.0,0.0,1768506265.7870548,100.0,29,29
198.0,1768506275.1322,0.1958,27,31,58,0.0225,0.4079,-197.3963,0.0,0.0,1768506275.7360818,100.0,30,30
