orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768508768.9555,0.3034,27,32,59,0.0833,0.5464,-39.1501,0.0,0.0,1768508770.1641254,100.0,2,2
30.0,1768508770.7391,0.121,27,32,59,0.0218,0.4955,-29.3834,0.0,0.0,1768508771.3563576,100.0,3,3
20.0,1768508771.7664,0.1125,27,32,59,0.0312,0.9378,-18.9497,0.0,0.0,1768508772.8176308,100.0,4,4
44.0,1768508770.5343,2.3647,27,32,59,0.0316,0.5722,-41.063,0.0,0.0,1768508773.4723537,100.0,5,5
45.0,1768508772.8989,0.5101,27,32,59,0.0277,0.9647,-43.5252,0.0,0.0,1768508774.373963,100.0,7,7
41.0,1768508774.2457,0.6924,27,32,59,0.0298,0.9562,-39.3514,0.0,0.0,1768508775.8947034,100.0,8,8
56.0,1768508773.7261,3.2532,27,32,59,0.1445,1.3031,-51.4437,0.0,0.0,1768508778.284054,100.0,9,9
70.0,1768508768.8551,1.4946,3405,295,3700,0.443,11.632,-56.8734,0.0,0.0,1768508781.9854963,100.0,10,10
22.0,1768508777.8981,4.1807,27,33,60,0.0396,0.8008,-17.0185,0.0,0.0,1768508782.8801103,100.0,11,11
19.0,1768508771.0457,0.3236,3276,607,3883,0.4276,19.8644,1.188,1.188,1.188,1768508791.2379463,91.67,11,12
10.0,1768508783.1548,8.1023,27,32,59,0.0401,0.8188,-1.0788,0.0,1.188,1768508792.077575,92.31,12,13
34.0,1768508768.7486,0.005,3840,1027,4867,0.5778,30.834,-3.161,0.0,1.188,1768508799.5918362,92.86,13,14
18.0,1768508785.2548,14.6781,4378,106,4484,0.5875,3.2782,-0.0437,0.0,1.188,1768508803.21721,93.33,14,15
32.0,1768508772.072,0.3168,3151,1026,4177,0.4107,31.5458,-0.1374,0.0,1.188,1768508803.940716,93.75,15,16
24.0,1768508779.5417,23.9611,27,32,59,0.0255,0.8152,0.7764,0.7764,1.9643,1768508804.3193889,88.24,15,17
10.0,1768508794.0482,9.9645,27,32,59,0.0326,0.8114,0.7759,0.7759,2.7402,1768508804.825243,83.33,15,18
25.0,1768508779.8427,24.6818,27,32,59,0.0278,1.1714,0.8531,0.8531,3.5933,1768508805.6977468,78.95,15,19
22.0,1768508773.4192,1.0089,3326,1029,4355,0.423,32.0429,11.0518,11.0518,14.6452,1768508806.4756029,75.0,15,20
34.0,1768508775.0708,0.3761,3159,1028,4187,0.4095,31.9102,-1.7137,0.0,14.6452,1768508807.3614037,76.19,16,21
28.0,1768508778.1015,28.4627,27,32,59,0.0441,0.8183,1.281,1.281,15.9262,1768508807.384212,72.73,16,22
45.0,1768508775.1763,0.7821,3952,1028,4980,0.5073,31.5479,-12.67,0.0,15.9262,1768508807.5111148,73.91,17,23
52.0,1768508771.6659,4.8028,4788,1028,5816,0.6433,31.0606,-16.1366,0.0,15.9262,1768508807.535157,75.0,18,24
53.0,1768508777.0602,0.4288,4077,1025,5102,0.5402,30.8625,-21.7087,0.0,15.9262,1768508808.357321,76.0,19,25
19.0,1768508789.7982,18.2974,27,32,59,0.0271,2.0418,1.3392,1.3392,17.2654,1768508810.138246,73.08,19,26
14.0,1768508777.5895,0.9185,12339,1025,13364,1.9221,31.701,18.6195,18.6195,35.8848,1768508810.2209816,70.37,19,27
18.0,1768508793.3219,17.3259,27,32,59,0.0243,1.1189,0.4448,0.4448,36.3296,1768508811.768763,67.86,19,28
11.0,1768508801.7768,10.4066,27,32,59,0.0281,0.6699,0.0765,0.0765,36.4062,1768508812.8546963,65.52,19,29
13.0,1768508782.5413,0.5602,3194,1029,4223,0.4112,29.7922,17.3523,17.3523,53.7585,1768508812.8977573,63.33,19,30
19.0,1768508793.9479,19.2555,27,32,59,0.0183,1.3246,1.58,1.58,55.3386,1768508814.5298536,61.29,19,31
26.0,1768508789.2774,25.4578,27,32,59,0.0203,0.6823,0.1401,0.1401,55.4786,1768508815.418586,59.38,19,32
36.0,1768508779.4407,36.3155,27,32,59,0.0357,0.6973,1.0128,1.0128,56.4914,1768508816.4549541,57.58,19,33
38.0,1768508778.4128,38.3637,27,32,59,0.0307,0.6952,1.0589,1.0589,57.5504,1768508817.4724853,55.88,19,34
22.0,1768508779.9481,12.3296,3898,863,4761,0.5196,25.2782,15.6077,15.6077,73.1581,1768508817.5598638,54.29,19,35
16.0,1768508802.6064,15.1932,27,32,59,0.0343,1.4252,0.6184,0.6184,73.7765,1768508819.226681,52.78,19,36
32.0,1768508787.53,31.8001,3680,119,3799,0.4838,3.1632,2.9633,2.9633,76.7398,1768508822.495759,51.35,19,37
22.0,1768508783.0543,21.9798,3069,1022,4091,0.3859,28.0475,28.0273,28.0273,104.7671,1768508833.0877123,50.0,19,38
22.0,1768508783.9825,22.0714,2955,1030,3985,0.3893,28.0974,28.1688,28.1688,132.9359,1768508834.157601,48.72,19,39
26.0,1768508782.1165,25.4676,3044,1035,4079,0.3878,28.0195,27.487,27.487,160.423,1768508835.6072257,47.5,19,40
16.0,1768508793.0153,16.1006,3015,1024,4039,0.4533,27.5735,27.6741,27.6741,215.9526,1768508836.6950004,45.24,19,42
24.0,1768508784.8317,23.7744,4376,1030,5406,0.5888,28.0812,27.8555,27.8555,215.9526,1768508836.6956098,46.34,19,42
25.0,1768508786.1752,23.4502,3022,1019,4041,0.3895,27.1263,25.5765,25.5765,241.5291,1768508836.7549582,44.19,19,43
