chunked,sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0,0.0001,0.001,20,0,,,,,,,,,,,,,,./timsort_hol_sleep_0.0001_pushint_0.001_mb20_chunked_0_20260128_091417.csv
0,0.0001,0.001,40,2062,0.622056741028128,0.55,0.982,32.71532492725509,1.2206595538312317,0.0,10.168709990300682,10.21,15.0,0.06095830810364918,0.09618021547502448,0.041470449401875206,0.06546666666666666,./timsort_hol_sleep_0.0001_pushint_0.001_mb40_chunked_0_20260128_042659.csv
0,0.0001,0.001,60,2059,0.6927163671685284,0.768,0.988,44.308887809616316,3.4235065565808647,0.0,12.313861097620206,12.43,15.0,0.05587493057207721,0.07948511665325825,0.046181091144568566,0.06586666666666667,./timsort_hol_sleep_0.0001_pushint_0.001_mb60_chunked_0_20260127_232829.csv
0,0.0001,0.001,80,2079,0.17077489177489175,0.009,0.977,19.095238095238095,4.874939874939875,0.0,12.835300625300631,14.89,15.0,0.01362591349598822,0.07128427128427128,0.011384992784992784,0.06513333333333333,./timsort_hol_sleep_0.0001_pushint_0.001_mb80_chunked_0_20260127_181752.csv
0,0.0001,0.001,100,2014,0.26645680238331676,0.273,0.979,25.189672293942404,7.300397219463754,0.0,14.033937437934462,14.9,15.0,0.01882706102352269,0.06624161073825503,0.017763786825554455,0.06526666666666667,./timsort_hol_sleep_0.0001_pushint_0.001_mb100_chunked_0_20260127_130208.csv
