orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
200.0,1,1770091477.2185,0.1213,1783,0,1783,,,,200.0,,,1.8906,-197.988,0.0,0.0,1770091481.3089724,100.0,1,1,0.125,20,0,,7.72,15.0,0,1,1770091680.941,200.0,meta-llama/Llama-3.2-1B-Instruct,1770091680.941
200.0,1,1770091480.3889,0.1286,1823,0,1823,,,,200.0,,,6.0539,-193.8175,0.0,0.0,1770091486.657724,100.0,2,2,0.35,50,0,,8.28,15.0,0,1,1770091680.941,200.0,meta-llama/Llama-3.2-1B-Instruct,1770091680.941
1.0,0,1770091476.2558,0.1807,27,8,35,0.7541,2.2392,2.2392,1.0,1.2392,0.0,12.4917,-0.0652,0.0,0.0,1770091489.0318189,100.0,3,3,0.438,63,0,,8.71,15.0,0,1,1770091680.941,200.0,meta-llama/Llama-3.2-1B-Instruct,1770091680.941
200.0,1,1770091491.1769,0.204,1683,0,1683,,,,200.0,,,5.1876,-194.6084,0.0,0.0,1770091496.9484346,100.0,4,4,0.713,99,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091484.3886,0.1552,27,9,36,7.8206,4.1276,4.1276,1.0,3.1276,0.0,12.6394,6.9758,6.9758,6.9758,1770091497.8191142,80.0,5,6,0.719,98,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
200.0,1,1770091490.3958,0.2252,1638,9,1647,5.9495,0.136,0.136,200.0,0.0,33.33,6.8745,-192.9004,0.0,6.9758,1770091498.101616,83.33,5,6,0.707,97,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091476.7833,0.113,27,32,59,1.1016,3.4451,4.1972,1.0,3.1972,16.67,21.7373,0.2146,0.2146,10.175,1770091498.8658853,50.0,5,12,0.715,92,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091476.6486,0.1138,27,32,59,1.2387,3.4604,4.1588,1.0,3.1588,20.0,21.8274,0.3525,0.3525,127.7402,1770091499.723545,62.5,5,37,0.715,92,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091478.5515,0.1182,27,32,59,3.5738,3.4498,4.143,1.0,3.143,6.67,20.2071,2.692,2.692,154.2846,1770091499.9511578,33.33,5,42,0.703,69,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091478.8324,0.131,27,32,59,3.2791,3.4754,4.1354,1.0,3.1354,10.0,19.9026,2.4101,2.4101,196.0123,1770091500.3244803,38.46,6,51,0.709,79,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091476.9213,0.1207,27,32,59,0.9573,3.4585,4.147,1.0,3.147,14.29,21.5879,0.078,0.078,227.6617,1770091500.603654,55.56,6,57,0.715,92,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091478.6914,0.1178,27,32,59,3.4357,3.461,4.1493,1.0,3.1493,8.33,20.077,2.5534,2.5534,261.8118,1770091501.3372986,31.25,6,64,0.703,69,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091478.4063,0.1234,27,32,59,3.7119,3.4984,4.1095,1.0,3.1095,7.69,20.3733,2.8353,2.8353,261.8118,1770091501.864336,29.41,6,64,0.709,79,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091477.3517,0.1133,27,32,59,1.7622,3.4619,4.1389,1.0,3.1389,11.11,21.2385,0.8755,0.8755,267.5321,1770091502.7406762,41.67,7,66,0.712,86,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091486.3625,0.1299,27,32,59,5.8685,0.4459,4.1401,1.0,3.1401,4.55,12.8004,4.9984,4.9984,267.5321,1770091503.0169923,17.86,7,66,0.691,43,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091483.0147,0.1346,27,32,59,5.7318,3.4731,4.1316,1.0,3.1316,11.54,16.3104,4.8665,4.8665,267.5321,1770091503.394522,16.13,7,66,0.692,43,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091485.4594,0.1221,27,32,59,6.7739,0.3926,4.1373,1.0,3.1373,14.29,14.0878,5.896,5.896,267.5321,1770091503.4523125,14.71,7,66,0.678,42,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091481.2361,0.1697,27,32,59,5.1644,3.4708,4.1313,1.0,3.1313,5.26,17.7553,4.3341,4.3341,267.5321,1770091503.498078,21.74,7,66,0.691,43,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091487.4197,0.1441,27,32,59,8.9769,0.1787,0.2592,1.0,0.0,12.0,11.8296,8.121,8.121,267.5321,1770091504.0793695,16.67,7,66,0.692,43,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091476.0636,0.1478,27,32,59,1.3668,3.4672,4.1326,1.0,3.1326,25.0,22.2919,0.5146,0.5146,267.5321,1770091504.121548,71.43,7,66,0.715,92,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091478.1085,0.1199,27,32,59,4.0207,3.4585,4.1063,1.0,3.1063,7.14,20.6794,3.1406,3.1406,267.5321,1770091504.446068,27.78,7,66,0.69,43,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091479.5868,0.1211,27,32,59,4.7813,3.4652,4.131,1.0,3.131,6.25,19.2902,3.9025,3.9025,267.5321,1770091504.5174968,26.32,7,66,0.691,43,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091478.9859,0.1187,27,32,59,3.1364,3.4715,4.1597,1.0,3.1597,9.09,19.772,2.2551,2.2551,267.5321,1770091504.522903,35.71,7,66,0.711,83,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
1.0,0,1770091481.4292,0.1511,27,32,59,4.9762,3.4495,4.1389,1.0,3.1389,5.0,17.5883,4.1273,4.1273,267.5321,1770091504.7246711,20.83,7,66,0.691,43,0,,9.21,15.0,0,32,1770091493.06,-2.989,meta-llama/Llama-3.2-1B-Instruct,"1770091493.060, 1770091493.762, 1770091494.141, 1770091494.509, 1770091494.635"
