orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,lmcache,vq_id,vq_groups,head_deadline,slack,model,deadlines,lmcache:active_memory_objs_count,lmcache:local_cache_usage(MiB),lmcache:local_storage_usage(MiB),lmcache:lookup_hit_rate,lmcache:pinned_memory_objs_count,lmcache:remote_cache_usage(MiB),lmcache:remote_ping_error_code,lmcache:remote_ping_latency,lmcache:request_cache_lifespan_count,lmcache:request_cache_lifespan_sum,lmcache:retrieve_hit_rate,lmcache:retrieve_process_tokens_time_count,lmcache:retrieve_process_tokens_time_sum,lmcache:retrieve_speed_count,lmcache:retrieve_speed_sum,lmcache:retrieve_to_gpu_time_count,lmcache:retrieve_to_gpu_time_sum,lmcache:storage_events_done_count,lmcache:storage_events_not_found_count,lmcache:storage_events_ongoing_count,lmcache:store_from_gpu_time_count,lmcache:store_from_gpu_time_sum,lmcache:store_process_tokens_time_count,lmcache:store_process_tokens_time_sum,lmcache:store_put_time_count,lmcache:store_put_time_sum,lmcache:store_speed_count,lmcache:store_speed_sum,lmcache:time_to_retrieve_count,lmcache:time_to_retrieve_sum,lmcache:time_to_store_count,lmcache:time_to_store_sum
1.0,0,1770778012.59,71.738,27,32,59,9.0175,0.3139,0.5702,1.0,0.0,71.15,12.2487,79.7554,79.7554,5199.8788,1770778103.5061958,25.23,54,215,0.639,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778007.7712,25.4243,27,32,59,60.2024,0.3954,0.4534,1.0,0.0,65.88,62.8429,84.6267,84.6267,5199.8788,1770778103.5521746,30.34,54,215,0.632,35,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778011.8881,70.3875,27,32,59,11.0714,0.3243,0.5512,1.0,0.0,69.7,13.9592,80.4588,80.4588,5199.8788,1770778103.5524085,26.73,54,215,0.634,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778011.6484,70.3715,27,32,59,11.3613,0.3439,0.6002,1.0,0.0,68.45,14.1905,80.7328,80.7328,5199.8788,1770778103.6087143,27.41,54,215,0.634,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778003.5755,4.1698,27,32,59,85.6745,0.4101,0.4137,1.0,0.0,68.11,88.3267,88.8443,88.8443,5199.8788,1770778103.7151613,29.51,54,215,0.634,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778006.1499,8.5751,27,32,59,78.6623,0.395,0.4494,1.0,0.0,67.93,81.3112,86.2374,86.2374,5199.8788,1770778103.8605607,30.68,54,215,0.634,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778013.193,74.6165,27,32,59,5.6326,0.3833,0.9713,1.0,0.0,70.59,8.49,79.249,79.249,5199.8788,1770778103.897208,25.84,54,215,0.634,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778005.3902,3.3415,27,32,59,84.653,0.3359,0.5641,1.0,0.0,66.67,87.3572,86.9945,86.9945,5199.8788,1770778103.9071946,29.03,54,215,0.632,35,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778012.0117,72.0126,27,32,59,9.3877,0.2936,0.4689,1.0,0.0,67.58,12.2,80.4003,80.4003,5199.8788,1770778103.9460433,27.0,54,215,0.634,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778008.4306,28.2707,27,32,59,56.6807,0.3744,0.3808,1.0,0.0,68.91,59.5676,83.9514,83.9514,5199.8788,1770778104.0056264,26.09,54,215,0.632,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770777998.2732,0.1997,27,32,59,93.1763,0.4785,1.6176,1.0,0.6176,65.66,97.5559,92.376,92.376,5199.8788,1770778104.0111258,31.03,54,215,0.632,35,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770777998.8733,0.6486,27,32,59,92.1489,0.4834,1.6294,1.0,0.6294,66.48,96.3577,91.7975,91.7975,5199.8788,1770778104.115247,31.76,54,215,0.637,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778013.0471,73.5489,27,32,59,6.7664,0.3701,0.4905,1.0,0.0,68.59,9.6545,79.3153,79.3153,5199.8788,1770778104.1307318,26.34,54,215,0.634,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770777997.2085,0.229,27,32,59,89.6458,1.6483,4.5401,1.0,3.5401,66.06,98.5515,88.8748,88.8748,5199.8788,1770778104.1588929,31.4,54,215,0.632,37,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
1.0,0,1770778015.2535,77.65,27,32,59,0.6359,0.3465,0.4693,1.0,0.0,69.23,3.2826,77.2859,77.2859,5199.8788,1770778104.224655,27.98,54,215,0.635,34,0,,8.63,15.0,lmcache:active_memory_objs_count=468 lmcache:local_cache_usage=3744.0MiB lmcache:local_storage_usage=3744.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=77 lmcache:store_from_gpu_time_sum=0.402793 lmcache:store_process_tokens_time_count=77 lmcache:store_process_tokens_time_sum=0.0696669 lmcache:store_put_time_count=77 lmcache:store_put_time_sum=0.0892275 lmcache:store_speed_count=77 lmcache:store_speed_sum=1.55485e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=77 lmcache:time_to_store_sum=0.595182,0,582,1770778018.11,-84.319,meta-llama/Llama-3.2-1B-Instruct,"1770778018.110, 1770778018.342, 1770778018.584, 1770778018.702, 1770778018.849",468,3744.0,3744.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,77,0.402793,77,0.0696669,77,0.0892275,77,15548500.0,21,0.109981,77,0.595182
