chunked,sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0,0.001,0.001,20,2064,654.3029737472534,3.154501939948831,355.2177039161373,0.0817,1.5164799999999996,0.0988,2.0743880000000066,1.27895,61.846154999999996,55.01234903100775,-49.17559137596899,2.8885700903601212,0.08430232558139539,0.02567829457364341,./timsort_hol_sleep_0.001_pushint_0.001_mb20_chunked_0_20260128_100038.csv
0,0.001,0.001,40,2059,690.6223285198212,2.9813689986145673,388.87824634284465,0.1092,48.85657599999994,0.154,2.784461,2.3432,123.663238,59.63882384652744,-47.293207285089856,2.161818317111,0.2748907236522584,0.06556580864497329,./timsort_hol_sleep_0.001_pushint_0.001_mb40_chunked_0_20260128_051547.csv
0,0.001,0.001,60,1991,685.8629848957062,2.9029121615343563,365.828169073964,0.1117,93.81955699999999,0.18115,5.905277,3.0982,164.91094999999999,87.11207137117026,-70.51155690607735,1.9683231632704072,0.32194876946258166,0.08538422903063787,./timsort_hol_sleep_0.001_pushint_0.001_mb60_chunked_0_20260128_001806.csv
0,0.001,0.001,80,2020,774.9172689914703,2.606729880505779,316.0337365029036,0.0857,145.62691200000003,0.1024,9.494787999999998,1.1376,183.0617779999998,77.53081282178218,-56.28776801980198,1.924076362294117,0.2618811881188119,0.06584158415841584,./timsort_hol_sleep_0.001_pushint_0.001_mb80_chunked_0_20260127_190948.csv
0,0.001,0.001,100,2021,771.2449326515198,2.6204386109246194,329.4608356471505,0.0979,159.899059,0.12885,7.759775999999999,2.1527,208.66991999999988,87.02905695200396,-61.59804289955468,1.9176787261541375,0.26818406729341915,0.04057397328055418,./timsort_hol_sleep_0.001_pushint_0.001_mb100_chunked_0_20260127_135455.csv
