sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0.001,0.001,120,2060,0.23579126213592233,0.003,0.9230999999999999,12.912621359223301,0.2689320388349515,0.06747572815533981,9.643708737864078,11.04,15.0,0.023286917971751316,0.0863269927536232,0.015719417475728158,0.06154,./timsort_hol_sleep_0.001_pushint_0.001_mb120_20260126_125154.csv
