orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
34.0,1768800808.1826,0.0051,3840,1022,4862,0.5609,0.5609,-33.434,0.0,0.0,1768800823.6703837,100.0,1,1
40.0,1768800828.1902,0.0182,27,32,59,0.0311,0.0311,-39.9507,0.0,0.0,1768800828.6875775,100.0,2,2
70.0,1768800818.1892,0.0065,3405,1028,4433,0.445,0.445,-69.5485,0.0,0.0,1768800832.7704852,100.0,3,3
158.0,1768800838.2004,0.0274,27,32,59,0.0191,0.0191,-157.9535,0.0,0.0,1768800838.633544,100.0,4,4
129.0,1768800848.2124,0.0191,3087,1028,4115,0.4117,0.4117,-128.5692,0.0,0.0,1768800863.1883566,100.0,5,5
30.0,1768800868.2224,0.0183,27,32,59,0.0212,0.0212,-29.9605,0.0,0.0,1768800868.7175727,100.0,6,6
102.0,1768800858.2199,0.008,4513,1028,5541,0.5972,0.5972,-101.3948,0.0,0.0,1768800873.0710192,100.0,7,7
121.0,1768800878.2232,0.0249,27,32,59,0.0191,0.0191,-120.956,0.0,0.0,1768800878.6526456,100.0,8,8
133.0,1768800888.2374,0.0277,27,32,59,0.0195,0.0195,-132.9528,0.0,0.0,1768800888.6710405,100.0,9,9
152.0,1768800898.2443,0.0227,3526,201,3727,0.4828,0.4828,-151.4944,0.0,0.0,1768800901.3303258,100.0,10,10
139.0,1768800918.2783,0.0183,27,32,59,0.0209,0.0209,-138.9608,0.0,0.0,1768800918.7779505,100.0,11,11
102.0,1768800908.2715,0.0112,5583,1027,6610,0.7754,0.7754,-101.2134,0.0,0.0,1768800922.8878767,100.0,12,12
201.0,1768800928.2893,0.018,3271,1027,4298,0.4397,0.4397,-200.5423,0.0,0.0,1768800943.121832,100.0,13,13
187.0,1768800938.2954,0.0085,3365,1020,4385,0.4324,0.4324,-186.5592,0.0,0.0,1768800953.865422,100.0,14,14
44.0,1768800958.3044,0.0123,27,32,59,0.0264,0.0264,-43.9613,0.0,0.0,1768800958.792818,100.0,15,15
102.0,1768800948.3038,0.0133,3559,1031,4590,0.451,0.451,-101.5357,0.0,0.0,1768800962.9862757,100.0,16,16
30.0,1768800978.32,0.0183,27,32,59,0.0238,0.0238,-29.9579,0.0,0.0,1768800978.8105483,100.0,17,17
177.0,1768800968.3192,0.0195,2980,1031,4011,0.4064,0.4064,-176.5741,0.0,0.0,1768800982.1509924,100.0,18,18
88.0,1768800988.3257,0.0274,27,32,59,0.019,0.019,-87.9536,0.0,0.0,1768800988.7575696,100.0,19,19
142.0,1768800998.3277,0.0171,27,34,61,0.0196,0.0196,-141.9633,0.0,0.0,1768800998.7499683,100.0,20,20
19.0,1768801008.3399,0.02,3276,536,3812,0.4326,0.4326,-18.5474,0.0,0.0,1768801015.775069,100.0,21,21
127.0,1768801018.3408,0.0199,27,32,59,0.0191,0.0191,-126.961,0.0,0.0,1768801018.7654235,100.0,22,22
131.0,1768801038.3543,0.0184,27,32,59,0.0236,0.0236,-130.9581,0.0,0.0,1768801038.8465683,100.0,23,23
212.0,1768801028.3532,0.0215,2945,1025,3970,0.3981,0.3981,-211.5804,0.0,0.0,1768801042.1664016,100.0,24,24
148.0,1768801048.3625,0.0213,3202,1027,4229,0.4282,0.4282,-147.5505,0.0,0.0,1768801063.1305633,100.0,25,25
199.0,1768801058.3718,0.0133,3096,1023,4119,0.3975,0.3975,-198.5892,0.0,0.0,1768801074.0879676,100.0,26,26
20.0,1768801078.392,0.0184,27,32,59,0.0256,0.0256,-19.956,0.0,0.0,1768801078.894249,100.0,27,27
52.0,1768801068.3858,0.0124,4788,1029,5817,0.6432,0.6432,-51.3444,0.0,0.0,1768801083.447045,100.0,28,28
180.0,1768801088.3929,0.0251,27,32,59,0.0189,0.0189,-179.956,0.0,0.0,1768801088.82353,100.0,29,29
198.0,1768801098.3944,0.0167,27,32,59,0.0195,0.0195,-197.9638,0.0,0.0,1768801098.8179083,100.0,30,30
