orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,lmcache,vq_id,vq_groups,head_deadline,slack,model,deadlines,lmcache:active_memory_objs_count,lmcache:local_cache_usage(MiB),lmcache:local_storage_usage(MiB),lmcache:lookup_hit_rate,lmcache:pinned_memory_objs_count,lmcache:remote_cache_usage(MiB),lmcache:remote_ping_error_code,lmcache:remote_ping_latency,lmcache:request_cache_hit_rate_count,lmcache:request_cache_hit_rate_sum,lmcache:request_cache_lifespan_count,lmcache:request_cache_lifespan_sum,lmcache:retrieve_hit_rate,lmcache:retrieve_process_tokens_time_count,lmcache:retrieve_process_tokens_time_sum,lmcache:retrieve_speed_count,lmcache:retrieve_speed_sum,lmcache:retrieve_to_gpu_time_count,lmcache:retrieve_to_gpu_time_sum,lmcache:storage_events_done_count,lmcache:storage_events_not_found_count,lmcache:storage_events_ongoing_count,lmcache:store_from_gpu_time_count,lmcache:store_from_gpu_time_sum,lmcache:store_process_tokens_time_count,lmcache:store_process_tokens_time_sum,lmcache:store_put_time_count,lmcache:store_put_time_sum,lmcache:store_speed_count,lmcache:store_speed_sum,lmcache:time_to_lookup_count,lmcache:time_to_lookup_sum,lmcache:time_to_retrieve_count,lmcache:time_to_retrieve_sum,lmcache:time_to_store_count,lmcache:time_to_store_sum
1.0,0,1770085126.8162,41.9335,27,32,59,7.8419,0.5419,0.7442,1.0,0.0,84.87,10.6463,48.7754,48.7754,4762.1937,1770085184.8209155,20.16,52,285,0.63,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085111.4848,0.222,27,32,59,64.8657,0.493,0.5534,1.0,0.0,84.75,67.5097,64.0878,64.0878,4762.1937,1770085185.075812,21.4,52,285,0.63,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085110.7098,0.2112,27,32,59,61.0067,0.9617,4.0575,1.0,3.0575,85.61,68.8195,60.2179,60.2179,4762.1937,1770085185.2871344,18.98,52,285,0.631,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085126.9813,42.0527,27,32,59,7.5138,0.4097,0.4761,1.0,0.0,85.82,10.5029,48.5665,48.5665,4762.1937,1770085185.6501613,19.7,52,285,0.635,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085113.5255,0.7729,27,32,59,61.6932,0.4604,0.5504,1.0,0.0,85.43,65.3097,61.4661,61.4661,4762.1937,1770085185.7689664,19.62,52,285,0.636,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085125.8118,41.4257,27,32,59,9.3252,0.4197,0.5618,1.0,0.0,84.85,12.1158,49.7509,49.7509,4762.1937,1770085186.361261,20.23,52,285,0.632,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085110.8311,0.2135,27,21,48,60.898,0.5497,4.0478,1.0,3.0478,84.75,67.5077,60.1116,60.1116,4762.1937,1770085186.3757024,21.85,52,285,0.628,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085127.5064,41.8303,27,32,59,7.1608,0.3609,0.3757,1.0,0.0,85.99,10.4756,47.9911,47.9911,4762.1937,1770085186.480161,18.71,52,285,0.631,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085128.1173,45.1765,27,26,53,3.218,0.3082,0.4074,1.0,0.0,85.25,6.2327,47.3945,47.3945,4762.1937,1770085186.5954177,19.77,52,285,0.63,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085110.953,0.2195,27,32,59,60.7587,1.2197,4.0636,1.0,3.0636,85.71,68.5198,59.9782,59.9782,4762.1937,1770085186.8154125,19.12,52,285,0.634,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
200.0,1,1770085057.5244,61.6778,1886,0,1886,,,,200.0,,,57.3806,-80.9416,0.0,4762.1937,1770085186.8425422,20.18,52,285,0.641,83,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
1.0,0,1770085121.412,0.2992,27,32,59,54.8333,0.4105,0.5123,1.0,0.0,85.66,57.9438,54.1325,54.1325,4762.1937,1770085187.071396,19.26,52,285,0.641,33,0,,9.59,15.0,lmcache:active_memory_objs_count=478 lmcache:local_cache_usage=3824.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.1022 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=78 lmcache:store_from_gpu_time_sum=0.385402 lmcache:store_process_tokens_time_count=78 lmcache:store_process_tokens_time_sum=0.0327414 lmcache:store_put_time_count=78 lmcache:store_put_time_sum=0.00465484 lmcache:store_speed_count=78 lmcache:store_speed_sum=2.17696e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=78 lmcache:time_to_store_sum=0.434463,0,655,1770085129.813,-48.709,meta-llama/Llama-3.2-1B-Instruct,"1770085129.813, 1770085129.899, 1770085130.271, 1770085130.584, 1770085130.778",478,3824.0,0.0,0.1022,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,78,0.385402,78,0.0327414,78,0.00465484,78,21769600.0,94,0.0122245,11,0.0452021,78,0.434463
