orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,lmcache,vq_id,vq_groups,head_deadline,slack,model,deadlines,lmcache:active_memory_objs_count,lmcache:local_cache_usage(MiB),lmcache:local_storage_usage(MiB),lmcache:lookup_hit_rate,lmcache:pinned_memory_objs_count,lmcache:remote_cache_usage(MiB),lmcache:remote_ping_error_code,lmcache:remote_ping_latency,lmcache:request_cache_hit_rate_count,lmcache:request_cache_hit_rate_sum,lmcache:request_cache_lifespan_count,lmcache:request_cache_lifespan_sum,lmcache:retrieve_hit_rate,lmcache:retrieve_process_tokens_time_count,lmcache:retrieve_process_tokens_time_sum,lmcache:retrieve_speed_count,lmcache:retrieve_speed_sum,lmcache:retrieve_to_gpu_time_count,lmcache:retrieve_to_gpu_time_sum,lmcache:storage_events_done_count,lmcache:storage_events_not_found_count,lmcache:storage_events_ongoing_count,lmcache:store_from_gpu_time_count,lmcache:store_from_gpu_time_sum,lmcache:store_process_tokens_time_count,lmcache:store_process_tokens_time_sum,lmcache:store_put_time_count,lmcache:store_put_time_sum,lmcache:store_speed_count,lmcache:store_speed_sum,lmcache:time_to_lookup_count,lmcache:time_to_lookup_sum,lmcache:time_to_retrieve_count,lmcache:time_to_retrieve_sum,lmcache:time_to_store_count,lmcache:time_to_store_sum
1.0,0,1770086231.7089,0.2719,27,32,59,0.0483,0.0233,0.4526,1.0,0.0,80.69,0.857,-0.6798,0.0,5399.7032,1770086232.9932497,18.85,46,244,0.017,1,0,,9.54,15.0,lmcache:active_memory_objs_count=279 lmcache:local_cache_usage=2232.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=43 lmcache:store_from_gpu_time_sum=0.22257 lmcache:store_process_tokens_time_count=43 lmcache:store_process_tokens_time_sum=0.0185182 lmcache:store_put_time_count=43 lmcache:store_put_time_sum=0.00248836 lmcache:store_speed_count=43 lmcache:store_speed_sum=1.23399e+07 lmcache:time_to_lookup_count=44 lmcache:time_to_lookup_sum=0.00371333 lmcache:time_to_store_count=43 lmcache:time_to_store_sum=0.249471,0,149,1770086219.946,-8.035,meta-llama/Llama-3.2-1B-Instruct,"1770086219.946, 1770086221.262, 1770086221.430, 1770086221.605, 1770086221.932",279,2232.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,43,0.22257,43,0.0185182,43,0.00248836,43,12339900.0,44,0.00371333,,,43,0.249471
1.0,0,1770086232.6937,0.3166,27,0,27,,,,1.0,,,0.6542,-0.0292,0.0,5399.7032,1770086233.8060355,19.18,47,245,0.052,8,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086232.825,0.3253,27,16,43,0.5044,0.4661,0.4661,1.0,0.0,80.77,1.709,-0.1704,0.0,5399.7032,1770086235.0519187,19.51,48,246,0.089,15,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086232.5737,0.2235,27,32,59,0.8286,0.4522,0.4661,1.0,0.0,80.85,2.4014,0.0521,0.0521,5399.7552,1770086235.3690243,19.43,51,250,0.089,12,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086233.0315,0.2339,27,32,59,0.4093,0.454,0.4619,1.0,0.0,81.01,1.9539,-0.3568,0.0,5399.7552,1770086235.675107,20.08,51,250,0.09,12,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086233.1758,0.2149,27,32,59,0.2684,0.4339,0.4618,1.0,0.0,80.93,1.8265,-0.5167,0.0,5399.7552,1770086235.6960433,19.76,51,250,0.09,12,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086233.2934,0.2415,27,32,59,0.1464,0.4535,0.4588,1.0,0.0,81.09,1.6919,-0.6121,0.0,5399.7552,1770086235.701678,20.4,51,250,0.09,12,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086233.5639,0.3031,27,32,59,0.8036,0.0399,0.4869,1.0,0.0,81.33,2.0168,0.1066,0.1066,5399.8619,1770086236.0977912,20.63,56,256,0.122,8,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086234.1383,0.2234,27,32,59,0.3316,0.0553,0.4877,1.0,0.0,81.4,1.5383,-0.445,0.0,5399.8619,1770086236.241549,21.57,56,256,0.122,8,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086233.8898,0.2203,27,32,59,0.5624,0.0583,0.4733,1.0,0.0,81.17,1.7594,-0.2173,0.0,5399.8619,1770086236.501916,20.72,56,256,0.122,8,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086234.0169,0.2216,27,32,59,0.4578,0.0759,0.4845,1.0,0.0,81.25,1.6464,-0.3207,0.0,5399.8619,1770086236.528108,21.26,56,256,0.122,8,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086234.392,0.2216,27,32,59,0.0834,0.0542,0.4653,1.0,0.0,81.56,1.2998,-0.695,0.0,5399.8619,1770086236.5431962,21.88,56,256,0.122,8,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086234.2675,0.2203,27,32,59,0.2112,0.0487,0.4827,1.0,0.0,81.48,1.3969,-0.5685,0.0,5399.8619,1770086236.5535047,20.95,56,256,0.122,8,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
200.0,1,1770086123.9241,109.765,1834,40,1874,0.9695,0.0681,0.4807,200.0,0.0,81.63,2.878,-87.357,0.0,5399.8619,1770086236.7877312,22.18,58,258,0.124,8,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
1.0,0,1770086234.5181,0.3282,27,32,59,0.1306,0.4808,0.5241,1.0,0.0,81.71,1.8185,-0.5412,0.0,5399.8619,1770086236.867408,22.48,58,258,0.124,7,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
200.0,1,1770086123.8574,108.826,1571,83,1654,0.9483,0.059,0.5247,200.0,0.0,81.78,4.7439,-86.4301,0.0,5399.8619,1770086237.6067443,22.78,59,259,0.112,9,0,,9.54,15.0,lmcache:active_memory_objs_count=286 lmcache:local_cache_usage=2288.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=1 lmcache:request_cache_hit_rate_sum=1.0000 lmcache:request_cache_lifespan_count=7 lmcache:request_cache_lifespan_sum=0.00259691 lmcache:retrieve_hit_rate=1.0000 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=44 lmcache:store_from_gpu_time_sum=0.228241 lmcache:store_process_tokens_time_count=44 lmcache:store_process_tokens_time_sum=0.0191266 lmcache:store_put_time_count=44 lmcache:store_put_time_sum=0.00260377 lmcache:store_speed_count=44 lmcache:store_speed_sum=1.26115e+07 lmcache:time_to_lookup_count=47 lmcache:time_to_lookup_sum=0.00426621 lmcache:time_to_store_count=44 lmcache:time_to_store_sum=0.256068,0,149,1770086234.032,0.999,meta-llama/Llama-3.2-1B-Instruct,"1770086234.032, 1770086323.924, 1770086323.996, 1770086324.123, 1770086324.199",286,2288.0,0.0,0.0,0,0.0,0,0,1,1.0,7,0.00259691,1.0,,,,,,,0,0,0,44,0.228241,44,0.0191266,44,0.00260377,44,12611500.0,47,0.00426621,,,44,0.256068
