orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
121.0,0,1769179578.6028,0.0342,27,32,59,1.3474,0.0277,0.5162,1.0,0.0,100.0,2.353,-119.6185,0.0,0.0,1769179581.0044048,100.0,5,5,0.033,5,1,0,13.76,15.0,0,1,1769179611.764,34.0,meta-llama/Llama-3.2-1B-Instruct,1769179611.764
30.0,0,1769179578.4975,0.0384,27,0,27,,,,1.0,,,1.4535,-28.508,0.0,0.0,1769179581.0130892,100.0,5,5,0.033,5,1,0,13.76,15.0,0,1,1769179611.764,34.0,meta-llama/Llama-3.2-1B-Instruct,1769179611.764
133.0,0,1769179578.7083,0.0338,27,35,62,1.2433,0.0394,0.4651,1.0,0.0,100.0,2.243,-131.7229,0.0,0.0,1769179581.9430377,100.0,5,5,0.033,5,1,0,13.76,15.0,0,1,1769179611.764,34.0,meta-llama/Llama-3.2-1B-Instruct,1769179611.764
30.0,0,1769179579.7773,1.4051,27,32,59,0.7546,0.0856,0.5032,1.0,0.0,100.0,1.4021,-27.8403,0.0,0.0,1769179582.616933,100.0,6,6,0.06,5,0,0,14.01,15.0,0,1,1769179611.764,34.0,meta-llama/Llama-3.2-1B-Instruct,1769179611.764
40.0,0,1769179578.0253,0.0355,27,32,59,1.1416,0.4686,0.8065,1.0,0.0,100.0,2.8901,-38.8229,0.0,0.0,1769179582.6299672,100.0,6,6,0.0,0,0,0,13.46,15.0,0,1,1769179611.764,34.0,meta-llama/Llama-3.2-1B-Instruct,1769179611.764
158.0,0,1769179578.1346,0.0332,27,32,59,1.0368,0.461,0.8035,1.0,0.0,100.0,2.8055,-156.93,0.0,0.0,1769179583.2207747,100.0,6,6,0.0,0,0,0,13.46,15.0,0,1,1769179611.764,34.0,meta-llama/Llama-3.2-1B-Instruct,1769179611.764
44.0,0,1769179579.5449,3.7702,27,32,59,0.0752,0.0488,0.5255,1.0,0.0,100.0,1.185,-40.1546,0.0,0.0,1769179584.5014656,100.0,7,7,0.073,6,0,0,14.07,15.0,0,15,1769179623.545,40.307,meta-llama/Llama-3.2-1B-Instruct,"1769179623.545, 1769179635.237, 1769179667.886, 1769179680.955, 1769179681.430"
88.0,0,1769179579.8864,3.5072,27,32,59,0.5583,0.0286,0.0299,1.0,0.0,100.0,1.142,-83.9345,0.0,0.0,1769179584.5399094,100.0,9,9,0.073,7,0,0,14.07,15.0,0,15,1769179623.545,40.307,meta-llama/Llama-3.2-1B-Instruct,"1769179623.545, 1769179635.237, 1769179667.886, 1769179680.955, 1769179681.430"
20.0,0,1769179583.368,0.0725,27,32,59,0.5124,0.0262,0.0263,1.0,0.0,100.0,1.0987,-19.4152,0.0,0.0,1769179584.5401306,100.0,9,9,0.073,7,1,0,14.07,15.0,0,15,1769179623.545,40.307,meta-llama/Llama-3.2-1B-Instruct,"1769179623.545, 1769179635.237, 1769179667.886, 1769179680.955, 1769179681.430"
88.0,0,1769179584.0781,0.6203,27,32,59,0.6329,0.0271,0.029,1.0,0.0,100.0,1.2651,-86.7468,0.0,0.0,1769179585.9671977,100.0,10,10,0.099,8,0,0,14.07,15.0,0,15,1769179623.545,40.307,meta-llama/Llama-3.2-1B-Instruct,"1769179623.545, 1769179635.237, 1769179667.886, 1769179680.955, 1769179681.430"
17.0,1,1769179585.4122,0.7427,3245,0,3245,,,,200.0,,,0.3715,-15.8859,0.0,0.0,1769179586.5376704,100.0,11,11,0.112,9,0,0,14.07,15.0,0,15,1769179623.545,40.307,meta-llama/Llama-3.2-1B-Instruct,"1769179623.545, 1769179635.237, 1769179667.886, 1769179680.955, 1769179681.430"
19.0,1,1769179580.1564,0.975,3276,478,3754,0.7812,0.0308,0.307,200.0,0.0,100.0,11.9323,-6.0928,0.0,0.0,1769179593.0850172,100.0,12,12,0.06,5,0,0,14.01,15.0,0,46,1769179621.31,33.049,meta-llama/Llama-3.2-1B-Instruct,"1769179621.310, 1769179627.345, 1769179629.705, 1769179632.435, 1769179641.685"
70.0,1,1769179577.9233,0.0518,3405,1030,4435,1.2305,0.0328,0.3078,200.0,0.0,100.0,28.3718,-41.5764,0.0,0.0,1769179606.3645406,100.0,17,17,0.0,0,0,0,12.6,15.0,0,157,1769179607.546,4.181,meta-llama/Llama-3.2-1B-Instruct,"1769179607.546, 1769179609.733, 1769179613.097, 1769179615.686, 1769179617.249"
129.0,1,1769179578.256,0.0352,3087,1035,4122,0.9123,0.0321,0.3063,200.0,0.0,100.0,28.0622,-100.9027,0.0,0.0,1769179606.371477,100.0,17,17,0.0,0,0,0,13.46,15.0,0,157,1769179607.546,4.181,meta-llama/Llama-3.2-1B-Instruct,"1769179607.546, 1769179609.733, 1769179613.097, 1769179615.686, 1769179617.249"
102.0,1,1769179578.3828,0.0307,4513,1024,5537,1.5755,0.0326,0.2286,200.0,0.0,100.0,27.9356,-74.0338,0.0,0.0,1769179606.3737466,100.0,17,17,0.0,0,0,0,13.46,15.0,0,157,1769179607.546,4.181,meta-llama/Llama-3.2-1B-Instruct,"1769179607.546, 1769179609.733, 1769179613.097, 1769179615.686, 1769179617.249"
34.0,1,1769179577.7644,0.0905,3840,1028,4868,0.6259,0.0326,0.3017,200.0,0.0,100.0,28.4969,-5.4126,0.0,0.0,1769179606.3766758,100.0,17,17,0.0,0,0,0,12.58,15.0,0,157,1769179607.546,4.181,meta-llama/Llama-3.2-1B-Instruct,"1769179607.546, 1769179609.733, 1769179613.097, 1769179615.686, 1769179617.249"
