orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768800754.5593,0.1298,27,32,59,0.1036,0.1775,-39.6927,0.0,0.0,1768800757.297911,100.0,4,4
70.0,1768800754.0459,0.0712,3405,1024,4429,0.3258,3.2386,-66.6902,0.0,0.0,1768800757.3803487,100.0,5,5
133.0,1768800758.1669,0.1333,27,32,59,0.0228,0.489,-132.3777,0.0,0.0,1768800758.8031516,100.0,7,7
158.0,1768800755.1075,0.1335,27,32,59,0.1051,0.1822,-157.6843,0.0,0.0,1768800758.9457772,100.0,8,8
129.0,1768800755.6868,0.1128,3087,1024,4111,0.1421,3.1389,-125.7483,0.0,0.0,1768800758.9769824,100.0,8,8
34.0,1768800753.5211,0.0427,3840,774,4614,0.4403,2.8343,-31.123,0.0,0.0,1768800759.7679646,100.0,8,8
102.0,1768800756.2744,0.1283,4513,1024,5537,0.48,3.4052,-98.4665,0.0,0.0,1768800759.8485312,100.0,9,9
139.0,1768800760.4073,0.12,27,32,59,0.026,0.1163,-138.7637,0.0,0.0,1768800760.6465178,100.0,10,10
152.0,1768800759.0073,0.0882,3526,1024,4550,0.0554,2.9162,-148.9955,0.0,0.0,1768800762.0314875,100.0,11,11
102.0,1768800759.9054,0.0693,5583,1024,6607,0.1031,3.0143,-98.9165,0.0,0.0,1768800763.0305188,100.0,12,12
44.0,1768800762.772,0.1956,27,32,59,0.0386,0.1258,-43.6786,0.0,0.0,1768800763.097536,100.0,13,13
187.0,1768800761.5707,0.1021,3365,570,3935,0.0702,1.7009,-185.197,0.0,0.0,1768800763.397407,100.0,14,14
177.0,1768800763.3232,0.1009,2980,117,3097,0.063,0.3968,-176.5023,0.0,0.0,1768800763.8377185,100.0,15,15
201.0,1768800760.952,0.1107,3271,1024,4295,0.0641,2.9906,-197.8986,0.0,0.0,1768800764.072657,100.0,16,16
30.0,1768800763.8452,0.1268,27,32,59,0.0256,0.1137,-29.7596,0.0,0.0,1768800764.0889988,100.0,17,17
88.0,1768800764.3473,0.1169,27,32,59,0.0221,0.1074,-87.7758,0.0,0.0,1768800764.5723186,100.0,18,18
142.0,1768800764.8487,0.0855,27,32,59,0.0197,0.1056,-141.8089,0.0,0.0,1768800765.0405586,100.0,19,19
102.0,1768800762.1643,0.1351,3559,1024,4583,0.0632,2.8272,-99.0377,0.0,0.0,1768800765.1452594,100.0,20,20
127.0,1768800765.9001,0.1165,27,32,59,0.0193,0.1054,-126.7781,0.0,0.0,1768800766.123602,100.0,21,21
131.0,1768800767.0073,0.124,27,32,59,0.0222,0.114,-130.7621,0.0,0.0,1768800767.2500246,100.0,22,22
19.0,1768800765.394,0.0534,3276,1024,4300,0.0548,2.8074,-16.1392,0.0,0.0,1768800768.2801704,100.0,23,23
212.0,1768800766.4333,0.0624,2945,1024,3969,0.0543,2.9145,-209.0231,0.0,0.0,1768800769.430556,100.0,25,25
20.0,1768800769.2058,0.1497,27,17,44,0.0277,0.0838,-19.7665,0.0,0.0,1768800769.4489188,100.0,26,26
180.0,1768800769.7502,0.1297,27,32,59,0.0229,0.1183,-179.752,0.0,0.0,1768800770.001946,100.0,27,27
52.0,1768800768.6546,0.1034,4788,526,5314,0.0676,1.5201,-50.3765,0.0,0.0,1768800770.2987285,100.0,28,28
198.0,1768800770.3018,0.1196,27,32,59,0.0234,0.1072,-197.7732,0.0,0.0,1768800770.5308857,100.0,29,29
148.0,1768800767.551,0.1057,3202,1024,4226,0.0631,2.8886,-145.0057,0.0,0.0,1768800770.5681703,100.0,30,30
109.0,1768800771.3985,0.117,27,32,59,0.0195,0.1028,-108.7802,0.0,0.0,1768800771.6214294,100.0,31,31
88.0,1768800772.4984,0.1344,27,26,53,0.0242,0.0961,-87.7695,0.0,0.0,1768800772.7312865,100.0,32,32
32.0,1768800770.8673,0.0745,3151,659,3810,0.083,1.8255,-30.0999,0.0,0.0,1768800772.7909856,100.0,33,33
144.0,1768800774.0588,0.1375,27,32,59,0.0323,0.1293,-143.7332,0.0,0.0,1768800774.3321383,100.0,34,34
127.0,1768800774.5623,0.1095,27,32,59,0.0401,0.1382,-126.7522,0.0,0.0,1768800774.8201714,100.0,35,35
90.0,1768800771.9287,0.0651,3195,1024,4219,0.0552,2.8585,-87.0765,0.0,0.0,1768800774.8793144,100.0,36,36
45.0,1768800775.1088,0.1335,27,32,59,0.0219,0.1068,-44.7596,0.0,0.0,1768800775.351324,100.0,37,37
69.0,1768800775.6558,0.1308,27,32,59,0.0234,0.1126,-68.7565,0.0,0.0,1768800775.9011085,100.0,38,38
68.0,1768800773.0269,0.0953,3671,1024,4695,0.0649,2.8886,-65.0161,0.0,0.0,1768800776.0345426,100.0,39,39
