orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
34.0,1768793026.807,0.0421,3840,829,4669,0.511,2.5498,-31.4081,0.0,0.0,1768793031.712538,100.0,1,1
70.0,1768793031.8537,0.0487,3405,1024,4429,0.0941,2.6308,-67.3205,0.0,0.0,1768793034.5577416,100.0,2,2
40.0,1768793036.8632,0.0594,27,32,59,0.0296,0.1432,-39.7974,0.0,0.0,1768793037.0675745,100.0,3,3
158.0,1768793041.8644,0.0588,27,32,59,0.0281,0.1386,-157.8026,0.0,0.0,1768793042.0626981,100.0,4,4
129.0,1768793046.8927,0.0247,3087,1024,4111,0.0943,2.6726,-126.3027,0.0,0.0,1768793049.6172643,100.0,5,5
102.0,1768793051.9172,0.0288,4513,1024,5537,0.0792,2.6794,-99.2918,0.0,0.0,1768793054.658827,100.0,6,6
30.0,1768793056.9181,0.0405,27,32,59,0.0269,0.1412,-29.8183,0.0,0.0,1768793057.1013222,100.0,7,7
121.0,1768793061.928,0.0424,27,15,42,0.0251,0.087,-120.8707,0.0,0.0,1768793062.058027,100.0,8,8
133.0,1768793066.9291,0.0385,27,32,59,0.0235,0.1406,-132.8209,0.0,0.0,1768793067.10918,100.0,9,9
152.0,1768793071.9576,0.0268,3526,1024,4550,0.0733,2.6688,-149.3044,0.0,0.0,1768793074.676783,100.0,10,10
102.0,1768793076.9999,0.0245,5583,1024,6607,0.105,2.7078,-99.2677,0.0,0.0,1768793079.7729237,100.0,11,11
139.0,1768793082.0323,0.0427,27,32,59,0.0264,0.1356,-138.8217,0.0,0.0,1768793082.2122338,100.0,12,12
201.0,1768793087.0485,0.0293,3271,1024,4295,0.0764,2.5584,-198.4123,0.0,0.0,1768793089.661032,100.0,13,13
187.0,1768793092.122,0.0488,3365,24,3389,0.0924,0.1679,-186.7832,0.0,0.0,1768793092.3581476,100.0,14,14
102.0,1768793097.1958,0.0491,3559,1024,4583,0.0798,2.6941,-99.2568,0.0,0.0,1768793099.9590368,100.0,15,15
44.0,1768793102.2171,0.0591,27,32,59,0.0326,0.1398,-43.8011,0.0,0.0,1768793102.4167998,100.0,16,16
177.0,1768793107.2729,0.0488,2980,1024,4004,0.0918,2.661,-174.2903,0.0,0.0,1768793110.0058162,100.0,17,17
30.0,1768793112.2869,0.059,27,31,58,0.0305,0.1405,-29.8005,0.0,0.0,1768793112.487278,100.0,18,18
88.0,1768793117.2887,0.052,27,32,59,0.0301,0.143,-87.805,0.0,0.0,1768793117.4845068,100.0,19,19
142.0,1768793122.2905,0.0595,27,32,59,0.0282,0.1363,-141.8042,0.0,0.0,1768793122.487181,100.0,20,20
19.0,1768793127.3631,0.0484,3276,1025,4301,0.0892,2.7011,-16.2504,0.0,0.0,1768793130.1451087,100.0,21,21
127.0,1768793132.3862,0.0594,27,32,59,0.0271,0.1408,-126.7998,0.0,0.0,1768793132.5873384,100.0,22,22
212.0,1768793137.4446,0.0496,2945,979,3924,0.0778,2.5414,-209.409,0.0,0.0,1768793140.0690281,100.0,23,23
131.0,1768793142.4512,0.0574,27,32,59,0.0366,0.1412,-130.8014,0.0,0.0,1768793142.6515937,100.0,24,24
148.0,1768793147.5395,0.0479,3202,1024,4226,0.0926,2.6654,-145.2867,0.0,0.0,1768793150.2854164,100.0,25,25
52.0,1768793157.7377,0.0485,4788,736,5524,0.0713,1.9564,-49.9951,0.0,0.0,1768793159.776535,100.0,27,27
20.0,1768793162.7406,0.0544,27,22,49,0.0284,0.1084,-19.8372,0.0,0.0,1768793162.9043794,100.0,28,28
180.0,1768793167.7435,0.0518,27,32,59,0.0306,0.1384,-179.8098,0.0,0.0,1768793167.9346972,100.0,29,29
198.0,1768793172.7464,0.0525,27,32,59,0.0275,0.1416,-197.806,0.0,0.0,1768793172.9427638,100.0,30,30
32.0,1768793177.8408,0.0479,3151,1024,4175,0.0924,2.6611,-29.2909,0.0,0.0,1768793180.5796402,100.0,31,31
109.0,1768793182.856,0.0592,27,32,59,0.0276,0.1358,-108.8049,0.0,0.0,1768793183.0521855,100.0,32,32
90.0,1768793187.9477,0.0489,3195,242,3437,0.0674,0.7015,-89.2496,0.0,0.0,1768793188.7249014,100.0,33,33
88.0,1768793192.9502,0.0564,27,20,47,0.034,0.1056,-87.838,0.0,0.0,1768793193.1141965,100.0,34,34
68.0,1768793198.0647,0.049,3671,1024,4695,0.09,2.6524,-65.2986,0.0,0.0,1768793200.7970111,100.0,35,35
160.0,1768793203.1607,0.0487,3020,1024,4044,0.0654,2.6673,-157.284,0.0,0.0,1768793205.90128,100.0,36,36
144.0,1768793208.1627,0.0545,27,10,37,0.0285,0.0684,-143.877,0.0,0.0,1768793208.2869987,100.0,37,37
127.0,1768793213.1652,0.0557,27,32,59,0.0294,0.1425,-126.8018,0.0,0.0,1768793213.3657732,100.0,38,38
45.0,1768793218.1873,0.0589,27,32,59,0.0279,0.1343,-44.8069,0.0,0.0,1768793218.3822007,100.0,39,39
69.0,1768793223.2227,0.0593,27,32,59,0.0282,0.1419,-68.7987,0.0,0.0,1768793223.4264853,100.0,40,40
150.0,1768793228.305,0.048,3042,1024,4066,0.0603,2.5927,-147.3593,0.0,0.0,1768793230.9748867,100.0,41,41
58.0,1768793233.383,0.0479,5139,61,5200,0.0983,0.276,-57.6761,0.0,0.0,1768793233.744031,100.0,42,42
195.0,1768793238.3861,0.043,27,32,59,0.0302,0.143,-194.814,0.0,0.0,1768793238.5732262,100.0,43,43
22.0,1768793243.4368,0.0249,3326,1024,4350,0.0775,2.6122,-19.3629,0.0,0.0,1768793246.099086,100.0,44,44
98.0,1768793253.6054,0.0161,27,32,59,0.3369,0.7814,-97.2025,0.0,0.0,1768793254.4036887,100.0,46,46
56.0,1768793258.6576,0.1307,27,32,59,0.024,0.1841,-55.6853,0.0,0.0,1768793258.974831,100.0,47,47
79.0,1768793268.9303,0.0506,3522,1024,4546,0.1736,2.7095,-76.2399,0.0,0.0,1768793271.7177174,100.0,49,49
119.0,1768793273.9867,0.0532,3730,1024,4754,0.0684,2.6044,-116.3424,0.0,0.0,1768793276.6675909,100.0,50,50
211.0,1768793279.0426,0.0494,3097,1024,4121,0.063,2.6021,-208.3485,0.0,0.0,1768793281.7243795,100.0,51,51
41.0,1768793284.0442,0.0593,27,32,59,0.0282,0.143,-40.7976,0.0,0.0,1768793284.2485557,100.0,52,52
64.0,1768793289.0536,0.0591,27,32,59,0.0285,0.1434,-63.7976,0.0,0.0,1768793289.2578921,100.0,53,53
138.0,1768793299.1707,0.0494,3391,1024,4415,0.0687,2.5952,-135.3554,0.0,0.0,1768793301.8348053,100.0,55,55
138.0,1768793304.2248,0.0486,3077,1024,4101,0.0599,2.5849,-135.3665,0.0,0.0,1768793306.8892365,100.0,56,56
58.0,1768793309.2277,0.0589,27,32,59,0.0279,0.142,-57.7991,0.0,0.0,1768793309.430489,100.0,57,57
122.0,1768793314.2708,0.0587,27,32,59,0.0286,0.1438,-121.7974,0.0,0.0,1768793314.4750311,100.0,58,58
176.0,1768793319.307,0.0586,27,32,59,0.0289,0.1424,-175.799,0.0,0.0,1768793319.5092726,100.0,59,59
34.0,1768793324.3813,0.0492,3159,1024,4183,0.0884,2.6053,-31.3454,0.0,0.0,1768793327.061728,100.0,60,60
45.0,1768793329.4318,0.0487,3952,1024,4976,0.0772,2.6196,-42.3317,0.0,0.0,1768793332.1293619,100.0,61,61
102.0,1768793334.4719,0.0488,3653,1024,4677,0.0656,2.6065,-99.3447,0.0,0.0,1768793337.1502192,100.0,62,62
94.0,1768793339.5116,0.0608,27,32,59,0.029,0.1369,-93.8023,0.0,0.0,1768793339.710113,100.0,63,63
229.0,1768793344.5784,0.0487,4351,1024,5375,0.0838,2.6271,-226.3241,0.0,0.0,1768793347.2759368,100.0,64,64
65.0,1768793349.6678,0.0482,6059,1024,7083,0.1069,2.6667,-62.2852,0.0,0.0,1768793352.4214091,100.0,65,65
199.0,1768793354.7187,0.0492,5200,1024,6224,0.0734,2.6364,-196.3144,0.0,0.0,1768793357.433405,100.0,66,66
159.0,1768793359.7305,0.0584,27,32,59,0.0298,0.1369,-158.8047,0.0,0.0,1768793359.9266167,100.0,67,67
159.0,1768793364.7496,0.0588,27,32,59,0.0286,0.1366,-158.8046,0.0,0.0,1768793364.9466143,100.0,68,68
175.0,1768793369.8132,0.0493,5703,1024,6727,0.0876,2.6433,-172.3074,0.0,0.0,1768793372.5388627,100.0,69,69
151.0,1768793374.8398,0.0484,3347,1024,4371,0.0625,2.5962,-148.3553,0.0,0.0,1768793377.5080044,100.0,70,70
74.0,1768793379.8418,0.0592,27,23,50,0.0279,0.1079,-73.8328,0.0,0.0,1768793380.009912,100.0,71,71
109.0,1768793384.8843,0.0589,27,32,59,0.0278,0.1422,-108.7989,0.0,0.0,1768793385.0873601,100.0,72,72
168.0,1768793389.9507,0.0482,2990,1022,4012,0.0743,2.5965,-165.3553,0.0,0.0,1768793392.6189854,100.0,73,73
67.0,1768793395.0108,0.0487,3516,540,4056,0.0634,1.4273,-65.524,0.0,0.0,1768793396.52075,100.0,74,74
177.0,1768793400.1383,0.0477,9559,1024,10583,0.15,2.7478,-174.2045,0.0,0.0,1768793402.9813633,100.0,75,75
210.0,1768793405.2105,0.0482,8588,1024,9612,0.1252,2.7197,-207.2321,0.0,0.0,1768793408.039663,100.0,76,76
147.0,1768793410.237,0.0486,3131,1022,4153,0.0611,2.5952,-144.3563,0.0,0.0,1768793412.9039142,100.0,77,77
150.0,1768793415.2733,0.0497,3182,679,3861,0.0637,1.7806,-148.1697,0.0,0.0,1768793417.1250985,100.0,78,78
53.0,1768793420.3221,0.0488,4077,1024,5101,0.0601,2.6068,-50.3443,0.0,0.0,1768793422.9968545,100.0,79,79
177.0,1768793425.3638,0.0587,27,32,59,0.0274,0.1352,-176.8061,0.0,0.0,1768793425.558535,100.0,80,80
219.0,1768793430.4202,0.049,5661,1024,6685,0.093,2.6519,-216.2991,0.0,0.0,1768793433.150697,100.0,81,81
126.0,1768793435.5076,0.0485,3044,1024,4068,0.0621,2.588,-123.3635,0.0,0.0,1768793438.1662688,100.0,82,82
141.0,1768793440.5191,0.059,27,32,59,0.028,0.1309,-140.8101,0.0,0.0,1768793440.709803,100.0,83,83
14.0,1768793445.6549,0.0457,12339,1024,13363,0.1641,2.795,-11.1593,0.0,0.0,1768793448.5540383,100.0,84,84
89.0,1768793450.7065,0.0491,3032,1024,4056,0.0643,2.6015,-86.3494,0.0,0.0,1768793453.3896189,100.0,85,85
22.0,1768793460.7451,0.0484,27,32,59,0.0278,0.1309,-21.8207,0.0,0.0,1768793460.925317,100.0,87,87
134.0,1768793465.8056,0.0486,3103,1024,4127,0.061,2.5981,-131.3532,0.0,0.0,1768793468.472286,100.0,88,88
28.0,1768793470.824,0.0589,27,32,59,0.0281,0.1306,-27.8105,0.0,0.0,1768793471.0143147,100.0,89,89
189.0,1768793475.8257,0.0506,27,32,59,0.0269,0.133,-188.8164,0.0,0.0,1768793476.0116916,100.0,90,90
127.0,1768793480.8856,0.0495,3365,447,3812,0.045,1.1821,-125.7685,0.0,0.0,1768793482.13946,100.0,91,91
38.0,1768793485.8909,0.0586,27,32,59,0.0281,0.1365,-37.8049,0.0,0.0,1768793486.086972,100.0,92,92
218.0,1768793490.9102,0.0591,27,32,59,0.0281,0.1305,-217.8104,0.0,0.0,1768793491.1006753,100.0,93,93
68.0,1768793495.9337,0.0587,27,32,59,0.0269,0.1318,-67.8095,0.0,0.0,1768793496.125108,100.0,94,94
143.0,1768793500.9818,0.0486,3130,1024,4154,0.0635,2.5952,-140.3562,0.0,0.0,1768793503.6469054,100.0,95,95
56.0,1768793506.0099,0.049,2961,1024,3985,0.0658,2.5902,-53.3608,0.0,0.0,1768793508.665464,100.0,96,96
176.0,1768793511.0797,0.0486,5661,1024,6685,0.0628,2.6585,-173.2929,0.0,0.0,1768793513.8243587,100.0,97,97
54.0,1768793516.1309,0.0492,3610,1025,4635,0.0606,2.6096,-51.3412,0.0,0.0,1768793518.8118196,100.0,98,98
97.0,1768793521.1345,0.0593,27,14,41,0.0282,0.0751,-96.8656,0.0,0.0,1768793521.26963,100.0,99,99
152.0,1768793526.1955,0.0486,3669,1024,4693,0.0619,2.5951,-149.3563,0.0,0.0,1768793528.869226,100.0,100,100
207.0,1768793531.2339,0.0585,27,32,59,0.028,0.1416,-206.7999,0.0,0.0,1768793531.4356833,100.0,101,101
36.0,1768793536.2358,0.0516,27,32,59,0.028,0.1298,-35.8186,0.0,0.0,1768793536.4180675,100.0,102,102
24.0,1768793541.253,0.059,27,6,33,0.0274,0.0493,-23.8917,0.0,0.0,1768793541.3629487,100.0,103,103
139.0,1768793546.2851,0.059,27,32,59,0.028,0.1413,-138.7997,0.0,0.0,1768793546.487438,100.0,104,104
139.0,1768793551.2871,0.059,27,32,59,0.0276,0.1303,-138.8107,0.0,0.0,1768793551.477328,100.0,105,105
25.0,1768793556.3037,0.059,27,30,57,0.029,0.1384,-24.8026,0.0,0.0,1768793556.5035374,100.0,106,106
22.0,1768793561.3898,0.0493,3898,1024,4922,0.0882,2.6181,-19.3326,0.0,0.0,1768793564.082618,100.0,107,107
209.0,1768793566.3944,0.0595,27,32,59,0.0274,0.1298,-208.8106,0.0,0.0,1768793566.5846674,100.0,108,108
82.0,1768793571.4248,0.0488,3160,1024,4184,0.0604,2.5972,-79.354,0.0,0.0,1768793574.093803,100.0,109,109
62.0,1768793576.4869,0.0504,8164,1024,9188,0.1061,2.6926,-59.257,0.0,0.0,1768793579.258712,100.0,110,110
116.0,1768793581.5484,0.0501,3672,1024,4696,0.062,2.6265,-113.3234,0.0,0.0,1768793584.2454844,100.0,111,111
39.0,1768793586.6321,0.0487,5661,1024,6685,0.063,2.6464,-36.3049,0.0,0.0,1768793589.3571491,100.0,112,112
204.0,1768793591.6706,0.0484,3024,1024,4048,0.0594,2.6115,-201.3402,0.0,0.0,1768793594.3518462,100.0,113,113
113.0,1768793596.7319,0.0492,4795,1024,5819,0.0717,2.6244,-110.3264,0.0,0.0,1768793599.4385185,100.0,114,114
114.0,1768793601.7702,0.0485,3311,1024,4335,0.0639,2.6015,-111.35,0.0,0.0,1768793604.4455464,100.0,115,115
51.0,1768793606.7715,0.0544,27,32,59,0.0278,0.1423,-50.8032,0.0,0.0,1768793606.9701285,100.0,116,116
154.0,1768793611.8089,0.0586,27,32,59,0.0466,0.151,-153.7903,0.0,0.0,1768793612.0195339,100.0,117,117
103.0,1768793616.8455,0.0605,27,32,59,0.0279,0.1436,-102.7959,0.0,0.0,1768793617.0521922,100.0,118,118
200.0,1768793621.847,0.0506,27,32,59,0.0273,0.1354,-199.814,0.0,0.0,1768793622.034101,100.0,119,119
