=== Basic Benchmark Test (PREFIX mode) ===
[LEN] vllm_max_len=16000, tokenizer.model_max_length=131072 -> effective=16000
[LEN] max_prompt_tokens_short=15960, prefix_short_tokens=11 -> max_base_prompt_short=15949
[LEN] max_prompt_tokens_long =14968,  prefix_long_tokens =16  -> max_base_prompt_long =14952
Starting server and wait to load model weights
Server started at localhost:8000 with model meta-llama/Llama-3.2-1B-Instruct
Waiting for vLLM server to start...
Worker 9bae2d30-914d-4830-915a-1083d5f22f51 registered at http://localhost:8000

[Part 2] Loading dataset from: data/ShareGPT_V3_unfiltered_cleaned_split.json
dataset1_candidates(first-pair, base<=short-limit): 58755
dataset2_candidates(first-pair, base<=long-limit)      : 58754
too_long_long(>long base-limit)                         : 12
[dataset1_candidates base tok lens] n=58755 min=1 p50=31 p90=676 p99=2860 max=15769
[dataset2_candidates base tok lens] n=58754 min=1 p50=31 p90=675 p99=2859 max=12323
[DEBUG] wrote 12 rows -> debug/debug_too_long_for_long_top50.jsonl
dataset1 chosen: 500 | base_tok_range ~ 16..16
dataset2 chosen: 500 | base_tok_range ~ 2924..12323
[DEBUG] wrote 50 rows -> debug/debug_dataset1_sample_base.jsonl
[DEBUG] wrote 50 rows -> debug/debug_dataset2_sample_base.jsonl
!!! BENCHMARK START TIME: 1768807339.5756044 !!!
Pushing for 600s (ORDER_MODE=shuffle)
  push_interval_s=0.500000
  dataset1: max_tokens=32, prefix=ON
  dataset2: max_tokens=1024,  prefix=ON
[VQ0] groups=1 head_deadline=1768807373.583 slack=34.000 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1768807373.583
[DEBUG] OrigSLO: 70.00 | Insertion Time: 1768807340.1391 | Wait Time: 0.1313 | prompt_tok= 3405 out_tok= 24 total_tok= 3429 | TTFT: 0.1328 | Execution Time: 0.1973 | Diff: -69.6714 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807341.8894222 | SuccessRate: 100.00% (3/3)
[DEBUG] OrigSLO: 34.00 | Insertion Time: 1768807339.5832 | Wait Time: 0.0384 | prompt_tok= 3840 out_tok= 1024 total_tok= 4864 | TTFT: 0.4365 | Execution Time: 3.1605 | Diff: -30.8011 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807342.80376 | SuccessRate: 100.00% (4/4)
[DEBUG] OrigSLO: 40.00 | Insertion Time: 1768807340.6402 | Wait Time: 0.1026 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0823 | Execution Time: 0.1684 | Diff: -39.7290 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807342.8653836 | SuccessRate: 100.00% (4/4)
[DEBUG] OrigSLO: 158.00 | Insertion Time: 1768807341.1412 | Wait Time: 0.5181 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0830 | Execution Time: 0.1697 | Diff: -157.3122 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807343.8330822 | SuccessRate: 100.00% (4/4)
[DEBUG] OrigSLO: 30.00 | Insertion Time: 1768807343.5467 | Wait Time: 0.1715 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0197 | Execution Time: 0.1235 | Diff: -29.7050 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807343.8462102 | SuccessRate: 100.00% (5/5)
[DEBUG] OrigSLO: 121.00 | Insertion Time: 1768807344.0655 | Wait Time: 0.1656 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0207 | Execution Time: 0.1108 | Diff: -120.7236 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807344.3428214 | SuccessRate: 100.00% (6/6)
[VQ0] groups=1 head_deadline=1768807477.568 slack=132.902 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1768807477.568
[DEBUG] OrigSLO: 133.00 | Insertion Time: 1768807344.5683 | Wait Time: 0.1629 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0206 | Execution Time: 0.1097 | Diff: -132.7274 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807344.8417594 | SuccessRate: 100.00% (7/7)
[DEBUG] OrigSLO: 129.00 | Insertion Time: 1768807341.6817 | Wait Time: 0.1393 | prompt_tok= 3087 out_tok= 1024 total_tok= 4111 | TTFT: 0.1858 | Execution Time: 3.0583 | Diff: -125.8024 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807344.8993473 | SuccessRate: 100.00% (8/8)
[DEBUG] OrigSLO: 102.00 | Insertion Time: 1768807342.6482 | Wait Time: 0.1421 | prompt_tok= 4513 out_tok= 1024 total_tok= 5537 | TTFT: 0.0724 | Execution Time: 2.9443 | Diff: -98.9136 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768807345.7585773 | SuccessRate: 100.00% (9/9)
