orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
30.0,1768823204.6464,0.1932,27,32,59,0.0758,0.0758,-29.731,0.0,0.0,1768823205.7385988,100.0,1,1
30.0,1768823205.2258,0.1201,27,32,59,0.0325,0.0325,-29.8474,0.0,0.0,1768823205.8300662,100.0,2,2
20.0,1768823205.9111,0.4541,27,24,51,0.0199,0.0199,-19.526,0.0,0.0,1768823206.7520533,100.0,3,3
22.0,1768823209.0571,0.3703,27,32,59,1.8977,1.8977,-19.732,0.0,0.0,1768823212.0536685,100.0,7,7
25.0,1768823210.039,0.9166,27,32,59,0.3833,0.3833,-23.7002,0.0,0.0,1768823212.054814,100.0,7,7
24.0,1768823209.8879,0.049,27,32,59,1.3879,1.3879,-22.563,0.0,0.0,1768823212.0551252,100.0,7,7
10.0,1768823211.7266,0.759,27,7,34,0.0316,0.0316,-9.2094,0.0,0.0,1768823212.678844,100.0,8,8
34.0,1768823207.5933,0.8145,3159,401,3560,0.4046,0.4046,-32.7809,0.0,0.0,1768823222.2614048,100.0,9,9
34.0,1768823204.3298,0.0049,3840,553,4393,0.5696,0.5696,-33.4255,0.0,0.0,1768823222.9491508,100.0,10,10
10.0,1768823217.316,5.3792,27,32,59,0.0328,0.0328,-4.5881,0.0,0.0,1768823223.482149,100.0,11,11
11.0,1768823221.2727,1.9345,27,32,59,0.0346,0.0346,-9.0309,0.0,0.0,1768823224.3579566,100.0,12,12
19.0,1768823215.1424,9.5919,27,31,58,0.0415,0.0415,-9.3666,0.0,0.0,1768823225.5248368,100.0,13,13
19.0,1768823205.3823,0.4784,3276,1025,4301,0.4193,0.4193,-18.1023,0.0,0.0,1768823237.0549955,100.0,14,14
22.0,1768823206.7453,0.6385,3326,1022,4348,0.4165,0.4165,-20.945,0.0,0.0,1768823238.1728935,100.0,15,15
18.0,1768823216.9442,20.5485,27,32,59,0.0337,0.0337,2.5822,2.5822,2.5822,1768823238.2882638,93.75,15,16
32.0,1768823206.0658,1.8273,3151,1023,4174,0.4118,0.4118,-29.7609,0.0,2.5822,1768823238.3421834,94.12,16,17
22.0,1768823210.0938,0.3522,3898,1025,4923,0.8787,0.8787,-20.7691,0.0,2.5822,1768823238.705664,94.44,18,19
14.0,1768823208.896,0.0219,12339,1036,13375,1.9144,1.9144,-12.0637,0.0,2.5822,1768823238.711567,94.74,18,19
19.0,1768823217.2657,21.2485,27,32,59,0.0207,0.0207,2.2693,2.2693,4.8515,1768823239.7112184,90.0,18,20
28.0,1768823209.1607,30.3743,27,32,59,0.078,0.078,2.4524,2.4524,7.3039,1768823240.60304,85.71,18,21
13.0,1768823211.4144,1.5818,3194,1023,4217,0.4076,0.4076,-11.0106,0.0,7.3039,1768823241.0533373,86.36,19,22
22.0,1768823211.6762,2.349,3069,1032,4101,0.4502,0.4502,-19.2008,0.0,7.3039,1768823241.5538218,87.5,21,24
18.0,1768823212.8187,0.6967,4378,1018,5396,0.5849,0.5849,-16.7184,0.0,7.3039,1768823241.554415,86.96,21,24
16.0,1768823221.6983,18.8602,27,32,59,0.022,0.022,2.8822,2.8822,10.1861,1768823241.5652921,84.0,21,25
26.0,1768823214.873,27.7303,27,32,59,0.0196,0.0196,1.7498,1.7498,11.9359,1768823244.365705,80.77,21,26
21.0,1768823222.2345,22.4113,27,19,46,0.0269,0.0269,1.4381,1.4381,13.374,1768823245.0796876,77.78,21,27
15.0,1768823229.6491,16.0196,27,32,59,0.0294,0.0294,1.049,1.049,15.1829,1768823246.3619661,72.41,21,29
24.0,1768823220.8565,25.8343,27,32,59,0.0221,0.0221,1.8564,1.8564,17.0393,1768823247.3787804,70.0,21,30
16.0,1768823216.7891,6.9263,3015,1024,4039,0.3997,0.3997,-8.6741,0.0,17.0393,1768823252.0701218,70.97,22,31
