orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
129.0,1768799899.7991,0.0581,3087,570,3657,0.1818,1.5861,-127.3559,0.0,0.0,1768799901.448431,100.0,5,5
158.0,1768799898.5535,0.1273,27,12,39,0.1026,0.1345,-157.7382,0.0,0.0,1768799902.1485474,100.0,5,5
34.0,1768799895.4333,0.0421,3840,1024,4864,0.4503,3.1586,-30.7993,0.0,0.0,1768799902.2104366,100.0,5,5
70.0,1768799896.504,0.0925,3405,1036,4441,0.1282,3.1173,-66.7903,0.0,0.0,1768799902.72055,100.0,6,6
102.0,1768799901.3464,0.0728,4513,952,5465,0.0676,2.3893,-99.5379,0.0,0.0,1768799903.8352776,100.0,8,8
133.0,1768799904.4317,0.0992,27,32,59,0.0218,0.1278,-132.773,0.0,0.0,1768799904.6596382,100.0,9,9
139.0,1768799907.534,0.0937,27,32,59,0.0228,0.1098,-138.7965,0.0,0.0,1768799907.7406478,100.0,10,10
152.0,1768799905.477,0.066,3526,1024,4550,0.0672,2.9156,-149.0185,0.0,0.0,1768799908.4670172,100.0,11,11
102.0,1768799906.5324,0.0618,5583,1024,6607,0.0868,2.9595,-98.9786,0.0,0.0,1768799909.5989075,100.0,12,12
187.0,1768799909.5898,0.0778,3365,589,3954,0.0543,1.6717,-185.2505,0.0,0.0,1768799911.3646338,100.0,13,13
201.0,1768799908.5594,0.0702,3271,1024,4295,0.0543,2.8518,-198.078,0.0,0.0,1768799911.5024786,100.0,14,14
44.0,1768799911.68,0.1235,27,32,59,0.0187,0.1047,-43.7718,0.0,0.0,1768799911.9085827,100.0,15,15
102.0,1768799910.6243,0.1067,3559,1024,4583,0.0684,2.7306,-99.1626,0.0,0.0,1768799913.4849355,100.0,16,16
30.0,1768799913.7076,0.0774,27,32,59,0.0213,0.1059,-29.8167,0.0,0.0,1768799913.8927958,100.0,17,17
88.0,1768799914.7312,0.1183,27,32,59,0.0211,0.1114,-87.7702,0.0,0.0,1768799914.9619105,100.0,18,18
177.0,1768799912.7062,0.0701,2980,1024,4004,0.0552,2.6138,-174.3161,0.0,0.0,1768799915.4182518,100.0,19,19
142.0,1768799915.7337,0.0971,27,32,59,0.0215,0.1266,-141.7763,0.0,0.0,1768799915.9583285,100.0,20,20
127.0,1768799917.7804,0.1191,27,32,59,0.0222,0.1068,-126.7741,0.0,0.0,1768799918.0080552,100.0,21,21
19.0,1768799916.7657,0.0728,3276,1024,4300,0.0675,2.6552,-16.2719,0.0,0.0,1768799919.5189428,100.0,22,22
