orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
30.0,1768828297.8703,0.3943,27,32,59,0.0329,0.0329,-29.5728,0.0,0.0,1768828299.1345904,100.0,1,1
30.0,1768828299.1345,0.1398,27,32,59,0.0299,0.0299,-29.8303,0.0,0.0,1768828299.7539988,100.0,2,2
20.0,1768828300.1608,1.1325,27,32,59,0.0307,0.0307,-18.8369,0.0,0.0,1768828301.7984836,100.0,3,3
22.0,1768828306.2584,1.0939,27,32,59,0.9324,0.9324,-19.9737,0.0,0.0,1768828309.5031419,100.0,5,5
24.0,1768828307.8934,1.4796,27,32,59,0.0357,0.0357,-22.4847,0.0,0.0,1768828310.1188216,100.0,6,6
25.0,1768828308.1944,2.188,27,32,59,0.0231,0.0231,-22.7889,0.0,0.0,1768828311.116672,100.0,7,7
10.0,1768828311.5,0.9037,27,32,59,0.0393,0.0393,-9.057,0.0,0.0,1768828313.1706097,100.0,8,8
34.0,1768828297.254,0.005,3840,1026,4866,0.565,0.565,-33.43,0.0,0.0,1768828324.5948663,100.0,9,9
10.0,1768828322.3598,3.1748,27,32,59,0.0311,0.0311,-6.794,0.0,0.0,1768828326.3230362,100.0,10,10
19.0,1768828299.4414,0.8428,3276,1024,4300,0.422,0.422,-17.7352,0.0,0.0,1768828329.442653,100.0,11,11
28.0,1768828306.464,23.1104,27,32,59,0.0438,0.0438,-4.8458,0.0,0.0,1768828330.3763475,100.0,12,12
22.0,1768828301.7983,1.5151,3326,1028,4354,0.4245,0.4245,-20.0604,0.0,0.0,1768828333.4483724,100.0,13,13
32.0,1768828300.4668,3.8566,3151,1022,4173,0.4048,0.4048,-27.7387,0.0,0.0,1768828334.3397245,100.0,14,14
19.0,1768828318.1232,15.4892,27,32,59,0.0404,0.0404,-3.4705,0.0,0.0,1768828334.4082754,100.0,15,15
34.0,1768828303.4412,1.8921,3159,1027,4186,0.4028,0.4028,-31.7051,0.0,0.0,1768828336.1845794,100.0,16,16
14.0,1768828305.9493,0.3926,12339,1021,13360,1.9287,1.9287,-11.6787,0.0,0.0,1768828337.1080427,100.0,17,17
22.0,1768828308.2991,0.0631,3898,1027,4925,0.5304,0.5304,-21.4066,0.0,0.0,1768828337.2102416,100.0,18,18
40.0,1768828297.4607,39.183,27,32,59,0.0387,0.0387,-0.7784,0.0,0.0,1768828337.3797896,100.0,19,19
18.0,1768828321.6359,17.027,27,31,58,0.0356,0.0356,-0.9374,0.0,0.0,1768828339.3343968,100.0,20,20
13.0,1768828310.8842,0.5095,3194,1039,4233,0.4089,0.4089,-12.0816,0.0,0.0,1768828340.2584357,100.0,21,21
11.0,1768828330.0897,10.594,27,32,59,0.0211,0.0211,-0.3849,0.0,0.0,1768828341.3404188,100.0,22,22
22.0,1768828311.3995,2.0131,3069,1027,4096,0.3925,0.3925,-19.5944,0.0,0.0,1768828341.663948,100.0,23,23
18.0,1768828313.5904,0.8349,4378,1027,5405,0.5836,0.5836,-16.5815,0.0,0.0,1768828342.200197,100.0,24,24
19.0,1768828322.2594,19.434,27,32,59,0.0367,0.0367,0.4707,0.4707,0.4707,1768828342.327282,96.0,24,25
44.0,1768828298.7977,44.9163,27,32,59,0.0242,0.0242,0.9405,0.9405,1.4112,1768828344.3424628,92.31,24,26
26.0,1768828317.6034,27.1197,27,32,59,0.0182,0.0182,1.1379,1.1379,2.5491,1768828345.3459089,88.89,24,27
41.0,1768828302.6202,43.1133,27,32,59,0.0329,0.0329,2.1462,2.1462,4.6953,1768828346.3745334,85.71,24,28
16.0,1768828321.3305,14.3027,3015,458,3473,0.3955,0.3955,-1.3017,0.0,4.6953,1768828346.9016163,86.21,25,29
