orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768507035.5305,0.0214,27,32,59,0.0327,0.5063,-39.4724,0.0,0.0,1768507036.4394846,100.0,1,1
158.0,1768507036.5311,0.038,27,32,59,0.0191,0.4935,-157.4685,0.0,0.0,1768507037.0628433,100.0,2,2
30.0,1768507039.5477,0.0813,27,32,59,0.0364,0.5713,-29.3474,0.0,0.0,1768507040.2009552,100.0,3,3
121.0,1768507040.5498,0.1003,27,32,59,0.0271,0.5646,-120.3351,0.0,0.0,1768507041.2153637,100.0,4,4
133.0,1768507041.5513,0.1175,27,10,37,0.025,0.1999,-132.6826,0.0,0.0,1768507041.869077,100.0,5,5
139.0,1768507044.57,0.1581,27,32,59,0.0237,0.6247,-138.2173,0.0,0.0,1768507045.3536851,100.0,6,6
44.0,1768507048.5929,0.2146,27,32,59,0.0338,0.7022,-43.0832,0.0,0.0,1768507049.5116587,100.0,7,7
34.0,1768507033.5225,0.0052,3840,672,4512,0.5706,16.1993,-17.7955,0.0,0.0,1768507049.7301893,100.0,8,8
30.0,1768507050.6007,0.2441,27,21,48,0.039,0.4926,-29.2633,0.0,0.0,1768507051.337829,100.0,9,9
88.0,1768507051.6022,0.2614,27,32,59,0.0237,0.6926,-87.046,0.0,0.0,1768507052.5584326,100.0,10,10
142.0,1768507052.6029,0.2809,27,32,59,0.033,0.7069,-141.0122,0.0,0.0,1768507053.5912206,100.0,11,11
70.0,1768507034.5298,0.0095,3405,1029,4434,0.4435,24.4713,-45.5191,0.0,0.0,1768507059.0181825,100.0,12,12
127.0,1768507054.611,4.8967,27,32,59,0.0192,0.7004,-121.4029,0.0,0.0,1768507060.2094038,100.0,13,13
129.0,1768507037.538,0.0504,3087,1028,4115,0.4071,25.8847,-103.065,0.0,0.0,1768507063.4774745,100.0,14,14
20.0,1768507060.641,2.9473,27,32,59,0.031,0.7193,-16.3334,0.0,0.0,1768507064.3093984,100.0,15,15
102.0,1768507038.5462,0.0631,4513,1027,5540,0.5983,25.72,-76.2169,0.0,0.0,1768507064.334152,100.0,16,16
109.0,1768507064.6512,0.4685,27,32,59,0.0372,0.7196,-107.812,0.0,0.0,1768507065.8406498,100.0,17,17
152.0,1768507042.5576,0.1304,3526,1026,4552,0.4509,26.8794,-124.9902,0.0,0.0,1768507069.5716424,100.0,18,18
102.0,1768507043.5678,0.1403,5583,1022,6605,0.7599,27.0845,-74.7752,0.0,0.0,1768507070.7994199,100.0,19,19
88.0,1768507066.6589,4.581,27,32,59,0.0358,0.703,-82.716,0.0,0.0,1768507071.9430876,100.0,20,20
201.0,1768507045.5771,0.1694,3271,1023,4294,0.4224,26.4727,-174.3578,0.0,0.0,1768507072.2229505,100.0,21,21
187.0,1768507046.5851,0.182,3365,1025,4390,0.4412,26.1289,-160.6892,0.0,0.0,1768507072.9004066,100.0,22,22
45.0,1768507071.6825,0.5775,27,32,59,0.0351,0.6984,-43.7241,0.0,0.0,1768507072.9589243,100.0,23,23
69.0,1768507072.6837,0.0863,27,32,59,0.0206,0.6552,-68.2585,0.0,0.0,1768507073.4264917,100.0,24,24
102.0,1768507047.5918,0.1926,3559,1029,4588,0.4626,25.6994,-76.1081,0.0,0.0,1768507073.4876864,100.0,25,25
131.0,1768507056.6184,16.6619,27,32,59,0.0231,0.6405,-113.6976,0.0,0.0,1768507073.9219007,100.0,26,26
127.0,1768507070.6817,3.1097,27,32,59,0.0328,1.0423,-122.848,0.0,0.0,1768507074.8347507,100.0,27,27
19.0,1768507053.6096,0.2931,3276,838,4114,0.4222,21.792,3.085,3.085,3.085,1768507075.6986823,96.43,27,28
144.0,1768507069.6802,5.6408,27,21,48,0.2044,1.017,-137.3421,0.0,3.085,1768507076.3391314,96.55,28,29
177.0,1768507049.5999,0.226,2980,1036,4016,0.4013,26.9996,-149.7744,0.0,3.085,1768507076.8323846,96.67,29,30
180.0,1768507061.6418,15.7181,27,32,59,0.0368,0.6934,-163.5885,0.0,3.085,1768507078.0548587,96.77,30,31
98.0,1768507078.7148,0.1782,27,32,59,0.029,0.6879,-97.134,0.0,3.085,1768507079.5821016,96.97,32,33
56.0,1768507079.7161,0.1954,27,32,59,0.022,0.6815,-55.1231,0.0,3.085,1768507080.5947394,97.06,33,34
52.0,1768507059.6401,0.8876,4788,1030,5818,0.6567,27.2839,-23.8286,0.0,3.085,1768507087.8162942,97.14,34,35
41.0,1768507084.7454,3.325,27,32,59,0.0321,0.7009,-36.9741,0.0,3.085,1768507088.7722683,97.22,35,36
64.0,1768507085.7461,3.3418,27,32,59,0.0392,0.7097,-59.9485,0.0,3.085,1768507089.79904,97.3,36,37
58.0,1768507089.7703,0.3367,27,32,59,0.0277,0.7015,-56.9618,0.0,3.085,1768507090.8095706,97.37,37,38
32.0,1768507063.65,0.9601,3151,1025,4176,0.4021,26.5482,-4.4917,0.0,3.085,1768507091.16441,97.44,38,39
90.0,1768507065.6579,0.4812,3195,1027,4222,0.4192,27.0681,-62.4507,0.0,3.085,1768507093.2114086,97.5,39,40
68.0,1768507067.6732,2.0336,3671,1027,4698,0.4776,26.9672,-38.9992,0.0,3.085,1768507096.6779323,97.56,40,41
148.0,1768507057.6256,16.6748,3202,1026,4228,0.4328,27.1898,-104.1354,0.0,3.085,1768507101.4941378,97.62,41,42
58.0,1768507074.6995,0.1104,5139,1027,6166,0.7037,26.788,-31.1016,0.0,3.085,1768507101.6071246,97.67,42,43
150.0,1768507073.6894,2.1412,3042,1024,4066,0.4024,26.9267,-120.9321,0.0,3.085,1768507102.7610612,97.73,43,44
160.0,1768507068.6792,7.6613,3020,1019,4039,0.3993,26.551,-125.7876,0.0,3.085,1768507102.8974242,97.78,44,45
22.0,1768507076.7067,0.1439,3326,1024,4350,0.4274,26.6416,4.7855,4.7855,7.8705,1768507103.496115,95.65,44,46
94.0,1768507095.7963,6.5521,27,32,59,0.3422,1.4764,-85.9715,0.0,7.8705,1768507103.825324,95.74,45,47
122.0,1768507090.7712,12.5999,27,32,59,0.0345,0.6916,-108.7085,0.0,7.8705,1768507104.0647264,95.83,46,48
74.0,1768507103.837,0.0421,27,32,59,0.018,1.3192,-72.6387,0.0,7.8705,1768507105.1989417,95.92,47,49
109.0,1768507104.8378,0.0623,27,32,59,0.1674,1.2643,-107.6734,0.0,7.8705,1768507106.1670587,96.0,48,50
102.0,1768507094.7946,8.0644,3653,95,3748,0.4886,4.0013,-89.9343,0.0,7.8705,1768507106.863544,96.08,49,51
134.0,1768507080.7227,0.2073,3009,1029,4038,0.4037,27.7782,-106.0145,0.0,7.8705,1768507108.7122698,96.15,50,52
79.0,1768507081.7317,9.3945,3522,1028,4550,0.4725,28.1215,-41.484,0.0,7.8705,1768507119.251967,96.23,51,53
