orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
30.0,1768810863.1347,0.0141,27,10,37,2.0355,2.0355,-27.9504,0.0,0.0,1768810865.773486,100.0,5,5
133.0,1768810863.2372,0.0234,27,32,59,1.9206,1.9206,-131.056,0.0,0.0,1768810865.776703,100.0,6,6
158.0,1768810862.973,0.0123,27,32,59,2.1965,2.1965,-155.7912,0.0,0.0,1768810865.7770462,100.0,6,6
121.0,1768810863.1864,0.0183,27,32,59,1.976,1.976,-119.0057,0.0,0.0,1768810865.7771606,100.0,6,6
40.0,1768810862.922,0.0084,27,32,59,2.2517,2.2517,-37.7399,0.0,0.0,1768810865.777545,100.0,6,6
19.0,1768810863.8816,2.0268,3276,18,3294,1.5533,1.5533,-15.4199,0.0,0.0,1768810867.8235998,100.0,8,8
20.0,1768810864.2521,1.7153,27,32,59,1.4939,1.4939,-16.7908,0.0,0.0,1768810869.987574,100.0,11,11
41.0,1768810865.9098,0.4098,27,32,59,1.153,1.153,-39.4372,0.0,0.0,1768810869.9894218,100.0,11,11
30.0,1768810863.7243,2.3605,27,32,59,1.3774,1.3774,-26.2622,0.0,0.0,1768810869.9897957,100.0,11,11
22.0,1768810867.973,2.0534,27,32,59,0.0415,0.0415,-19.905,0.0,0.0,1768810871.2975295,100.0,12,12
24.0,1768810868.909,1.236,27,32,59,0.4759,0.4759,-22.2882,0.0,0.0,1768810871.344183,100.0,13,13
10.0,1768810870.9817,0.3551,27,32,59,0.0414,0.0414,-9.6035,0.0,0.0,1768810872.5014513,100.0,14,14
129.0,1768810863.028,0.0115,3087,896,3983,2.142,2.142,-126.8465,0.0,0.0,1768810892.3031888,100.0,15,15
10.0,1768810877.197,15.1617,27,32,59,0.0281,0.0281,5.1899,5.1899,5.1899,1768810893.166664,93.75,15,16
152.0,1768810863.2927,0.0234,3526,1031,4557,1.8662,1.8662,-150.1104,0.0,5.1899,1768810895.8992329,94.12,18,19
34.0,1768810862.8142,0.005,3840,1029,4869,0.5663,0.5663,-33.4287,0.0,5.1899,1768810895.9003177,94.74,18,19
70.0,1768810862.8708,0.0047,3405,1027,4432,2.308,2.308,-67.6873,0.0,5.1899,1768810895.9038668,94.44,18,19
11.0,1768810881.6408,14.2784,27,32,59,0.0375,0.0375,3.3159,3.3159,8.5057,1768810897.4670937,90.0,18,20
32.0,1768810864.4184,1.725,3151,1024,4175,1.318,1.318,-28.957,0.0,8.5057,1768810897.633144,90.48,20,22
22.0,1768810865.1311,0.8948,3326,1024,4350,1.436,1.436,-19.6693,0.0,8.5057,1768810897.6352737,90.91,20,22
14.0,1768810867.8108,0.0444,12339,1024,13363,1.9007,1.9007,-12.0549,0.0,8.5057,1768810898.16356,91.3,21,23
19.0,1768810874.7646,22.753,27,32,59,0.0342,0.0342,3.7872,3.7872,12.2929,1768810898.8453305,87.5,21,24
25.0,1768810869.0837,28.6148,27,32,59,0.0347,0.0347,3.6495,3.6495,15.9424,1768810899.0032463,84.0,21,25
22.0,1768810869.146,0.9392,3898,1027,4925,0.5237,0.5237,-20.5371,0.0,15.9424,1768810899.0221124,84.62,22,26
18.0,1768810876.7818,20.976,27,32,59,0.0366,0.0366,3.0125,3.0125,18.955,1768810899.039376,81.48,22,27
28.0,1768810868.0902,30.7939,27,32,59,0.0328,0.0328,2.8266,2.8266,21.7816,1768810900.3079445,78.57,22,28
19.0,1768810877.1381,21.9264,27,32,59,0.0242,0.0242,2.9507,2.9507,24.7323,1768810900.4835107,76.67,23,30
13.0,1768810870.6183,0.7773,3194,1029,4223,0.416,0.416,-11.8068,0.0,24.7323,1768810900.4892304,79.31,23,30
16.0,1768810882.1128,18.2611,27,31,58,0.0243,0.0243,2.2854,2.2854,27.0177,1768810901.8312593,74.19,23,31
18.0,1768810872.1709,0.3475,4378,1026,5404,0.5859,0.5859,-17.0666,0.0,27.0177,1768810901.9314759,75.0,24,32
26.0,1768810874.4683,27.3826,27,32,59,0.0329,0.0329,1.4155,1.4155,28.4332,1768810902.99343,72.73,24,33
22.0,1768810871.4596,24.5785,2955,426,3381,0.7168,0.7168,3.2953,3.2953,31.7285,1768810908.958125,70.59,24,34
16.0,1768810876.6081,16.5827,3015,1023,4038,0.3997,0.3997,0.9824,0.9824,32.7109,1768810920.9626398,68.57,24,35
