orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
10.0,1768824346.396,0.3671,27,32,59,1.2032,1.2032,-8.4297,0.0,0.0,1768824348.677501,100.0,4,4
10.0,1768824344.9146,0.3188,27,32,59,2.3557,2.3557,-7.3256,0.0,0.0,1768824348.6777403,100.0,4,4
16.0,1768824347.4159,0.8777,27,32,59,0.028,0.028,-15.0944,0.0,0.0,1768824349.4335303,100.0,5,5
20.0,1768824343.5328,5.7821,27,32,59,0.0259,0.0259,-14.192,0.0,0.0,1768824350.0518935,100.0,6,6
15.0,1768824349.2892,0.5411,27,32,59,0.0383,0.0383,-14.4206,0.0,0.0,1768824350.5813208,100.0,7,7
18.0,1768824346.3065,4.0292,27,32,59,0.0404,0.0404,-13.9304,0.0,0.0,1768824351.0881853,100.0,8,8
19.0,1768824345.8843,4.9616,27,32,59,0.0368,0.0368,-14.0016,0.0,0.0,1768824351.5956893,100.0,9,9
11.0,1768824350.8972,0.4586,27,32,59,0.034,0.034,-10.5074,0.0,0.0,1768824352.1035972,100.0,10,10
14.0,1768824350.8726,0.9977,27,32,59,0.0276,0.0276,-12.9748,0.0,0.0,1768824352.6099546,100.0,11,11
13.0,1768824352.0764,0.3021,27,32,59,0.0266,0.0266,-12.6713,0.0,0.0,1768824353.1181793,100.0,12,12
19.0,1768824346.3857,6.5072,27,32,59,0.0417,0.0417,-12.4511,0.0,0.0,1768824353.6507132,100.0,13,13
11.0,1768824353.1971,0.2016,27,32,59,0.0233,0.0233,-10.7751,0.0,0.0,1768824354.1390743,100.0,14,14
11.0,1768824353.2429,0.6659,27,32,59,0.0236,0.0236,-10.3106,0.0,0.0,1768824355.1349905,100.0,15,15
16.0,1768824349.7181,5.2115,27,32,59,0.037,0.037,-10.7515,0.0,0.0,1768824356.1107872,100.0,16,16
16.0,1768824346.2717,1.0066,3015,994,4009,0.6883,0.6883,-14.3051,0.0,0.0,1768824374.0354714,100.0,17,17
34.0,1768824343.1959,0.0053,3840,1018,4858,0.5605,0.5605,-33.4342,0.0,0.0,1768824374.4919682,100.0,19,19
19.0,1768824343.447,0.2589,3276,1026,4302,0.4616,0.4616,-18.2795,0.0,0.0,1768824374.4970398,100.0,19,19
13.0,1768824344.8457,0.8976,3194,1028,4222,1.8455,1.8455,-10.2569,0.0,0.0,1768824374.7489028,100.0,22,22
18.0,1768824345.3372,0.9161,4378,1025,5403,1.3353,1.3353,-15.7486,0.0,0.0,1768824374.7511303,100.0,22,22
14.0,1768824344.2531,0.4685,12339,1026,13365,1.9219,1.9219,-11.6096,0.0,0.0,1768824374.7552948,100.0,22,22
