orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768821002.5714,0.008,27,33,60,0.0347,0.0347,-39.9573,0.0,0.0,1768821003.4952588,100.0,1,1
158.0,1768821003.0726,0.0126,27,32,59,0.0315,0.0315,-157.9559,0.0,0.0,1768821003.593268,100.0,2,2
30.0,1768821004.5883,0.0257,27,32,59,0.1016,0.1016,-29.8727,0.0,0.0,1768821005.2656503,100.0,3,3
121.0,1768821005.091,0.0318,27,32,59,0.0206,0.0206,-120.9476,0.0,0.0,1768821005.6955411,100.0,4,4
133.0,1768821005.5917,0.0406,27,32,59,0.0268,0.0268,-132.9326,0.0,0.0,1768821006.6434536,100.0,5,5
139.0,1768821007.1087,0.0508,27,32,59,0.2682,0.2682,-138.681,0.0,0.0,1768821009.3390229,100.0,6,6
44.0,1768821009.1284,0.5783,27,31,58,0.0245,0.0245,-43.3971,0.0,0.0,1768821010.3985982,100.0,7,7
30.0,1768821010.1363,0.5905,27,32,59,0.0244,0.0244,-29.3851,0.0,0.0,1768821011.4192848,100.0,8,8
187.0,1768821008.1212,0.0572,3365,194,3559,0.4565,0.4565,-186.4863,0.0,0.0,1768821013.7274022,100.0,9,9
88.0,1768821010.6384,3.1469,27,32,59,0.0364,0.0364,-84.8167,0.0,0.0,1768821014.493355,100.0,10,10
102.0,1768821008.6274,0.0601,3559,640,4199,0.457,0.457,-101.483,0.0,0.0,1768821024.3554242,100.0,11,11
20.0,1768821015.1765,9.3206,27,32,59,0.0228,0.0228,-10.6566,0.0,0.0,1768821025.2162673,100.0,12,12
34.0,1768821001.5627,0.0052,3840,1025,4865,0.5778,0.5778,-33.417,0.0,0.0,1768821029.8152106,100.0,15,15
70.0,1768821002.0697,0.0048,3405,1028,4433,0.4944,0.4944,-69.5009,0.0,0.0,1768821029.8155577,100.0,15,15
45.0,1768821020.712,9.9041,27,32,59,0.0233,0.0233,-35.0725,0.0,0.0,1768821031.331482,100.0,16,16
129.0,1768821003.5796,0.0151,3087,1032,4119,0.4023,0.4023,-128.5826,0.0,0.0,1768821031.6705413,100.0,17,17
102.0,1768821004.0872,0.0174,4513,1022,5535,0.5993,0.5993,-101.3834,0.0,0.0,1768821032.2246032,100.0,18,18
41.0,1768821027.2685,4.8768,27,31,58,0.0297,0.0297,-36.0935,0.0,0.0,1768821033.3397841,100.0,19,19
152.0,1768821006.0985,0.0425,3526,1028,4554,0.4657,0.4657,-151.4918,0.0,0.0,1768821035.2132154,100.0,20,20
102.0,1768821006.6079,0.0421,5583,1023,6606,0.7658,0.7658,-101.192,0.0,0.0,1768821035.3010337,100.0,21,21
201.0,1768821007.6143,0.0547,3271,1027,4298,0.4393,0.4393,-200.506,0.0,0.0,1768821035.5882552,100.0,22,22
56.0,1768821024.7435,10.9709,27,32,59,0.0204,0.0204,-45.0087,0.0,0.0,1768821036.8296287,100.0,23,23
58.0,1768821029.7915,6.9427,27,32,59,0.0295,0.0295,-51.0278,0.0,0.0,1768821037.4287958,100.0,24,24
69.0,1768821021.2137,16.0295,27,32,59,0.0356,0.0356,-52.9349,0.0,0.0,1768821037.9458656,100.0,25,25
64.0,1768821027.7696,9.9833,27,32,59,0.0217,0.0217,-53.995,0.0,0.0,1768821039.2467935,100.0,26,26
19.0,1768821011.6466,0.1014,3276,1023,4299,0.4226,0.4226,-18.4759,0.0,0.0,1768821040.0550067,100.0,27,27
52.0,1768821014.6757,0.1293,4788,1034,5822,0.6325,0.6325,-51.2383,0.0,0.0,1768821043.2377603,100.0,28,28
22.0,1768821023.2367,2.7886,3326,1032,4358,0.4305,0.4305,-18.7809,0.0,0.0,1768821053.998849,100.0,29,29
32.0,1768821016.6855,13.4233,3151,1029,4180,0.406,0.406,-18.1706,0.0,0.0,1768821060.142262,100.0,30,30
22.0,1768821044.9553,15.2365,27,32,59,0.0363,0.0363,-6.7271,0.0,0.0,1768821061.0288188,100.0,31,31
34.0,1768821031.2996,0.3351,3159,1018,4177,0.4154,0.4154,-33.2495,0.0,0.0,1768821061.4837265,100.0,32,32
28.0,1768821045.9611,15.2521,27,32,59,0.0322,0.0322,-12.7158,0.0,0.0,1768821062.051054,100.0,33,33
45.0,1768821031.8063,0.8493,3952,1017,4969,0.5065,0.5065,-43.6442,0.0,0.0,1768821062.2044792,100.0,34,34
24.0,1768821053.0543,8.6678,27,32,59,0.022,0.022,-15.3102,0.0,0.0,1768821063.0363405,100.0,35,35
58.0,1768821022.2288,11.446,5139,1027,6166,0.6891,0.6891,-45.8649,0.0,0.0,1768821063.3310096,100.0,36,36
25.0,1768821054.5824,8.1606,27,32,59,0.0397,0.0397,-16.7997,0.0,0.0,1768821063.5635285,100.0,37,37
38.0,1768821047.4726,15.7882,27,32,59,0.037,0.037,-22.1748,0.0,0.0,1768821064.0513628,100.0,38,38
36.0,1768821052.5449,11.2172,27,31,58,0.0264,0.0264,-24.7564,0.0,0.0,1768821065.76244,100.0,39,39
68.0,1768821018.701,17.5228,3671,1029,4700,0.4842,0.4842,-49.9929,0.0,0.0,1768821067.2085109,100.0,40,40
65.0,1768821033.8301,4.433,6059,1031,7090,0.825,0.825,-59.742,0.0,0.0,1768821069.4523005,100.0,41,41
79.0,1768821025.7559,13.5273,3522,1028,4550,0.472,0.472,-65.0007,0.0,0.0,1768821069.696671,100.0,42,42
67.0,1768821038.3676,1.9357,3516,1017,4533,0.4535,0.4535,-64.6108,0.0,0.0,1768821071.3849933,100.0,43,43
10.0,1768821070.9038,0.5094,27,32,59,0.027,0.027,-9.4636,0.0,0.0,1768821072.2081935,100.0,44,44
53.0,1768821040.9084,2.4563,4077,1025,5102,0.5321,0.5321,-50.0116,0.0,0.0,1768821074.6750717,100.0,45,45
31.0,1768821066.8293,3.5703,5236,280,5516,0.6994,0.6994,-26.7304,0.0,0.0,1768821078.9237459,100.0,46,46
14.0,1768821043.4424,10.6306,12339,1024,13363,1.9276,1.9276,-1.4418,0.0,0.0,1768821086.7322419,100.0,47,47
22.0,1768821055.0975,7.1422,3898,1023,4921,0.529,0.529,-14.3289,0.0,0.0,1768821092.6456444,100.0,48,48
22.0,1768821074.9923,4.0764,2955,537,3492,0.3984,0.3984,-17.5251,0.0,0.0,1768821092.85053,100.0,49,49
88.0,1768821018.1939,75.1563,27,11,38,0.0874,0.0874,-12.7563,0.0,0.0,1768821093.6831012,100.0,50,50
31.0,1768821062.2395,2.0324,3803,1008,4811,0.4886,0.4886,-28.479,0.0,0.0,1768821094.9772167,100.0,51,51
39.0,1768821057.6476,7.1344,5661,1025,6686,0.7739,0.7739,-31.0917,0.0,0.0,1768821095.0209374,100.0,52,52
54.0,1768821050.5108,15.2953,3610,1026,4636,0.4924,0.4924,-38.2123,0.0,0.0,1768821095.2471724,100.0,53,53
51.0,1768821059.6826,35.7093,27,32,59,0.0195,0.0195,-15.2713,0.0,0.0,1768821096.3973691,100.0,54,54
26.0,1768821065.8059,1.525,3044,1016,4060,0.4047,0.4047,-24.0703,0.0,0.0,1768821096.458639,100.0,55,55
22.0,1768821070.3995,2.0348,3069,895,3964,0.3943,0.3943,-19.5709,0.0,0.0,1768821096.7267075,100.0,56,56
74.0,1768821036.8532,59.5585,27,32,59,0.0176,0.0176,-14.4238,0.0,0.0,1768821097.0409255,100.0,57,57
50.0,1768821064.783,32.1381,27,13,40,0.0228,0.0228,-17.8391,0.0,0.0,1768821097.1911254,100.0,58,58
52.0,1768821063.7632,33.6676,27,32,59,0.0355,0.0355,-18.2969,0.0,0.0,1768821098.068354,100.0,59,59
13.0,1768821067.8463,2.038,3194,1027,4221,0.4111,0.4111,-10.5509,0.0,0.0,1768821098.127957,100.0,60,60
68.0,1768821048.4731,49.4673,27,32,59,0.0314,0.0314,-18.5013,0.0,0.0,1768821100.4922097,100.0,61,61
38.0,1768821084.1684,15.3011,27,32,59,0.9199,0.9199,-21.7789,0.0,0.0,1768821101.5447679,100.0,62,62
98.0,1768821024.2429,75.7361,27,32,59,0.4219,0.4219,-21.842,0.0,0.0,1768821101.5461307,100.0,63,63
109.0,1768821017.1865,84.8321,27,32,59,0.0238,0.0238,-24.144,0.0,0.0,1768821102.7494535,100.0,64,64
94.0,1768821032.814,69.714,27,32,59,0.0401,0.0401,-24.2459,0.0,0.0,1768821103.278098,100.0,65,65
56.0,1768821049.488,25.5044,2961,1024,3985,0.3973,0.3973,-30.0982,0.0,0.0,1768821104.118784,100.0,66,66
26.0,1768821100.999,2.0405,27,32,59,0.0336,0.0336,-23.9258,0.0,0.0,1768821104.1623163,100.0,67,67
18.0,1768821081.1144,6.1139,4378,594,4972,0.5734,0.5734,-11.3127,0.0,0.0,1768821104.7322044,100.0,68,68
19.0,1768821103.5488,1.0244,27,32,59,0.0407,0.0407,-17.9349,0.0,0.0,1768821105.2967315,100.0,69,69
64.0,1768821065.2913,39.7851,27,32,59,0.0248,0.0248,-24.1901,0.0,0.0,1768821106.5502734,100.0,70,70
39.0,1768821092.8454,13.2509,3103,557,3660,0.4065,0.4065,-25.3426,0.0,0.0,1768821119.8339686,100.0,71,71
