orig_slo,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count
40.0,1768822067.8658,0.3035,27,32,59,0.0832,0.0832,-39.6133,0.0,0.0,1768822069.2618399,100.0,2,2
30.0,1768822069.6715,0.1083,27,32,59,0.026,0.026,-29.8657,0.0,0.0,1768822070.2796986,100.0,3,3
20.0,1768822070.7057,0.0921,27,31,58,0.0366,0.0366,-19.8713,0.0,0.0,1768822071.7429302,100.0,4,4
44.0,1768822069.4667,2.3499,27,32,59,0.023,0.023,-41.6272,0.0,0.0,1768822072.3809588,100.0,5,5
45.0,1768822071.8284,0.4971,27,32,59,0.0368,0.0368,-44.4661,0.0,0.0,1768822073.3029335,100.0,7,7
41.0,1768822073.1697,0.6857,27,32,59,0.025,0.025,-40.2892,0.0,0.0,1768822074.8086562,100.0,8,8
56.0,1768822072.6503,3.2427,27,32,59,0.149,0.149,-52.6083,0.0,0.0,1768822077.205083,100.0,9,9
34.0,1768822067.6587,0.005,3840,457,4297,0.5777,0.5777,-33.4173,0.0,0.0,1768822083.2284925,100.0,10,10
10.0,1768822082.0504,1.4924,27,32,59,0.0387,0.0387,-8.4689,0.0,0.0,1768822084.3481562,100.0,11,11
70.0,1768822067.7654,1.5049,3405,1025,4430,0.4458,0.4458,-68.0493,0.0,0.0,1768822099.9761813,100.0,12,12
19.0,1768822069.9862,0.3022,3276,1023,4299,0.4324,0.4324,-18.2654,0.0,0.0,1768822100.959585,100.0,13,13
22.0,1768822076.8114,23.5671,27,32,59,0.0347,0.0347,1.6018,1.6018,1.6018,1768822101.200329,92.86,13,14
32.0,1768822071.0112,0.2957,3151,1022,4173,0.4012,0.4012,-31.3031,0.0,1.6018,1768822102.892903,93.33,14,15
24.0,1768822078.4487,24.4776,27,32,59,0.0271,0.0271,0.5047,0.5047,2.1065,1768822103.733994,87.5,14,16
22.0,1768822072.345,1.0001,3326,1021,4347,0.4185,0.4185,-20.5814,0.0,2.1065,1768822104.708346,88.24,15,17
10.0,1768822092.9368,11.0108,27,32,59,0.0245,0.0245,1.0354,1.0354,3.1419,1768822104.7532406,83.33,15,18
34.0,1768822073.9913,0.3739,3159,1026,4185,0.4051,0.4051,-33.2209,0.0,3.1419,1768822105.9585931,84.21,16,19
52.0,1768822070.6053,4.7786,4788,1024,5812,0.6462,0.6462,-46.5752,0.0,3.1419,1768822106.5107677,85.0,18,21
45.0,1768822074.0964,0.778,3952,1033,4985,0.5291,0.5291,-43.6929,0.0,3.1419,1768822106.5112278,85.71,18,21
25.0,1768822078.7497,26.2203,27,32,59,0.0393,0.0393,1.2596,1.2596,4.4015,1768822106.5299265,81.82,18,22
53.0,1768822075.9759,0.4271,4077,1028,5105,0.5247,0.5247,-52.0482,0.0,4.4015,1768822106.9244208,82.61,19,23
14.0,1768822076.5027,0.9198,12339,1025,13364,1.9345,1.9345,-11.1457,0.0,4.4015,1768822107.4990416,83.33,20,24
28.0,1768822077.0159,29.9943,27,32,59,0.0344,0.0344,2.0287,2.0287,6.4301,1768822108.0855293,80.0,20,25
19.0,1768822088.6822,19.3477,27,32,59,0.035,0.035,0.3827,0.3827,6.8128,1768822109.9720948,76.92,20,26
18.0,1768822084.1441,17.7633,4378,240,4618,0.5923,0.5923,0.3556,0.3556,7.1684,1768822110.5465627,74.07,20,27
18.0,1768822092.2134,17.8578,27,32,59,0.0355,0.0355,-0.1067,0.0,7.1684,1768822111.2200768,75.0,21,28
11.0,1768822100.6642,10.9361,27,25,52,0.0199,0.0199,-0.0439,0.0,7.1684,1768822112.1387289,75.86,22,29
19.0,1768822092.8365,19.784,27,32,59,0.0238,0.0238,0.8078,0.8078,7.9763,1768822113.290277,73.33,22,30
13.0,1768822081.4373,3.1255,3194,1033,4227,0.4209,0.4209,-9.4536,0.0,7.9763,1768822114.651974,74.19,23,31
26.0,1768822088.1627,27.0085,27,34,61,0.0199,0.0199,1.0284,1.0284,9.0047,1768822115.8549662,71.88,23,32
36.0,1768822078.348,37.8416,27,32,59,0.0374,0.0374,1.879,1.879,10.8836,1768822116.8908741,69.7,23,33
38.0,1768822077.3224,39.8875,27,32,59,0.0327,0.0327,1.9202,1.9202,12.8038,1768822117.9111853,67.65,23,34
16.0,1768822101.4994,16.7309,27,13,40,0.036,0.036,0.767,0.767,13.5708,1768822118.5493793,65.71,23,35
22.0,1768822078.8542,22.5435,3898,1025,4923,0.5161,0.5161,1.0597,1.0597,14.6305,1768822129.853112,63.89,23,36
22.0,1768822081.9491,23.5317,3069,1026,4095,0.3975,0.3975,1.9292,1.9292,16.5597,1768822133.0642638,62.16,23,37
