sleep,pushint,mb,reqs,duration_s,rps,toks_s,ttft_p50_s,ttft_p99_s,tbt_p50_s,tbt_p99_s,ttlt_p50_s,ttlt_p99_s,wait_mean_s,service_mean_s,goodput_rps,violation_rate,tbt_violation_rate,path
0.001,0.001,20,2089,654.8247232437134,3.190166659639871,384.8464956418693,0.07505,3.4376979999999975,0.0607,1.3318219999999992,1.0608,62.408272,62.26688970799426,-56.52250311153663,2.8603073975612627,0.10339875538535181,0.0205840114887506,./timsort_hol_sleep_0.001_pushint_0.001_mb20_20260126_224138.csv
0.001,0.001,40,1971,681.3680906295776,2.8927095752001164,417.30894638354965,0.1291,45.50407999999985,0.1027,1.955534,1.8133,119.10777999999998,63.772564332825965,-51.03484277016742,2.009193002764566,0.3054287163876205,0.0791476407914764,./timsort_hol_sleep_0.001_pushint_0.001_mb40_20260126_222533.csv
0.001,0.001,60,1917,698.4466645717621,2.7446619724003813,399.97757047245057,0.1375,92.48299200000002,0.1046,5.5106980000000005,1.815,169.665416,52.958761971830995,-34.398495513823676,1.8913398359629128,0.3109024517475222,0.06416275430359937,./timsort_hol_sleep_0.001_pushint_0.001_mb60_20260126_220912.csv
0.001,0.001,80,2022,750.3794248104095,2.6946367839321788,344.4617368943807,0.0625,142.8731,0.0456,5.2487,0.5189,202.34728099999995,89.50315914935709,-68.36428264094955,2.1202606939842217,0.21315529179030668,0.032640949554896145,./timsort_hol_sleep_0.001_pushint_0.001_mb80_20260126_215159.csv
0.001,0.001,100,2009,797.6892654895782,2.518524551997055,327.11233720796395,0.06405,185.73108200000001,0.0451,2.7676279999999998,0.5182,257.839464,87.40935082130413,-61.062055301144845,1.9894964977696994,0.21005475360876058,0.017919362867098058,./timsort_hol_sleep_0.001_pushint_0.001_mb100_20260126_213359.csv
