sleep,pushint,mb,reqs,kv_mean,kv_p50,kv_p95,run_cnt_mean,wait_cnt_mean,swap_cnt_mean,vram_used_mean_gib,vram_used_p95_gib,vram_total_gib,kv_ratio_used_mean,kv_ratio_used_p95,kv_ratio_total_mean,kv_ratio_total_p95,path
0.001,0.001,20,2089,0.31071325993298227,0.315,0.648,14.594064145524174,0.04930588798468167,0.0,8.043054092867402,8.06,15.0,0.03855003224974966,0.0803970223325062,0.020714217328865487,0.0432,./timsort_hol_sleep_0.001_pushint_0.001_mb20_20260126_224138.csv
0.001,0.001,40,1971,0.7447447995941145,0.773,0.979,32.74581430745814,1.2486047691527145,0.0,10.25158295281583,10.31,15.0,0.07223518909739231,0.09495635305528613,0.049649653306274306,0.06526666666666667,./timsort_hol_sleep_0.001_pushint_0.001_mb40_20260126_222533.csv
0.001,0.001,60,1917,0.6900140845070423,0.804,0.981,33.49452269170579,3.2060511215440792,0.0,11.122592592592593,11.26,15.0,0.06128011407700198,0.08712255772646536,0.04600093896713615,0.0654,./timsort_hol_sleep_0.001_pushint_0.001_mb60_20260126_220912.csv
0.001,0.001,80,2022,0.14293175074183978,0.003,0.971,10.83184965380811,4.449554896142433,0.0,11.591968348170129,13.95,15.0,0.011148988830515875,0.07017562724014337,0.009528783382789318,0.06473333333333334,./timsort_hol_sleep_0.001_pushint_0.001_mb80_20260126_215159.csv
0.001,0.001,100,2009,0.16306172224987556,0.003,0.967,12.162269785963165,6.002488800398208,0.0,11.64754604280737,13.41,15.0,0.013329123189438965,0.07218493661446682,0.010870781483325036,0.06446666666666666,./timsort_hol_sleep_0.001_pushint_0.001_mb100_20260126_213359.csv
