orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
200.0,1,1769407245.4729,0.1267,3883,0,3883,,,,200.0,,,0.7093,-199.164,0.0,0.0,1769407247.1958146,100.0,1,1,0.0,0,0,0,6.33,15.0,0,1,1769407445.473,200.0,meta-llama/Llama-3.2-1B-Instruct,1769407445.473
1.0,0,1769407246.4716,0.7432,27,27,54,6.4184,0.0462,0.0464,1.0,0.0,100.0,7.2776,6.1615,6.1615,6.1615,1769407254.5058644,50.0,1,2,0.4,23,3,0,10.71,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407246.209,0.0336,27,32,59,7.3916,0.0476,0.077,1.0,0.0,100.0,8.3622,6.4252,6.4252,37.6276,1769407254.6144307,16.67,1,8,0.0,0,0,0,7.93,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.5664,0.037,27,32,59,5.6903,0.048,2.3799,1.0,1.3799,66.67,8.9975,4.7273,4.7273,60.691,1769407254.6177955,33.33,1,13,0.0,0,0,0,6.33,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.5928,0.0829,27,32,59,5.6288,0.0575,2.3788,1.0,1.3788,50.0,8.9286,4.7117,4.7117,75.4243,1769407254.6203485,20.0,1,16,0.0,0,0,0,6.33,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.6418,0.0612,27,32,59,5.5902,0.0526,2.3774,1.0,1.3774,40.0,8.9139,4.6514,4.6514,75.4243,1769407254.620544,8.33,1,16,0.0,0,0,0,6.33,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.7311,0.0375,27,32,59,5.5384,0.0569,2.3733,1.0,1.3733,33.33,8.8468,4.5759,4.5759,75.4243,1769407254.6212552,10.0,1,16,0.0,0,0,0,7.2,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407246.1424,0.0416,27,32,59,7.4472,0.0514,0.0547,1.0,0.0,42.86,8.4253,6.4888,6.4888,79.8249,1769407254.622237,14.29,1,17,0.0,0,0,0,7.2,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.4924,0.1078,27,32,59,5.698,0.0495,2.3768,1.0,1.3768,37.5,9.0147,4.8057,4.8057,84.183,1769407254.623186,11.11,1,18,0.0,0,0,0,6.33,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.9731,0.04,27,32,59,5.2955,0.055,2.3757,1.0,1.3757,33.33,8.6002,4.3355,4.3355,84.183,1769407254.6233935,12.5,1,18,0.0,0,0,0,7.2,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.9919,0.0357,27,32,59,5.2638,0.0592,2.3763,1.0,1.3763,30.0,8.5882,4.2996,4.2996,84.183,1769407254.6236396,9.09,1,18,0.0,0,0,0,7.2,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.5171,0.076,27,32,59,5.7015,0.0439,2.388,1.0,1.388,27.27,9.0081,4.7775,4.7775,88.5543,1769407254.6242619,25.0,1,19,0.0,0,0,0,6.33,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407245.5788,0.0623,27,32,59,5.6686,0.0644,2.3712,1.0,1.3712,25.0,8.9763,4.7309,4.7309,88.5543,1769407254.6249316,7.69,1,19,0.0,0,0,0,6.33,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407246.0104,0.0389,27,32,59,5.2432,0.0635,2.3797,1.0,1.3797,23.08,8.57,4.282,4.282,88.5543,1769407254.625091,6.67,1,19,0.0,0,0,0,7.2,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
1.0,0,1769407246.4437,0.0529,27,32,59,7.1336,0.0552,0.0582,1.0,0.0,28.57,8.1216,6.1865,6.1865,88.5543,1769407254.6262589,7.14,1,19,0.4,23,3,0,10.71,15.0,0,99,1769407248.256,-2.251,meta-llama/Llama-3.2-1B-Instruct,"1769407248.256, 1769407248.322, 1769407248.346, 1769407248.371, 1769407248.396"
