orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769226080.9999,0.0357,27,32,59,0.7569,0.0245,0.3775,1.0,0.0,100.0,1.6171,-0.2074,0.0,0.0,1769226083.8631887,100.0,7,7,0.0,0,0,0,13.45,15.0,0,1,1769226280.774,200.0,meta-llama/Llama-3.2-1B-Instruct,1769226280.774
1.0,0,1769226081.2173,0.0372,27,32,59,0.5414,0.0208,0.3764,1.0,0.0,100.0,1.3989,-0.4214,0.0,0.0,1769226085.3573184,100.0,7,7,0.0,0,0,0,13.46,15.0,0,1,1769226280.774,200.0,meta-llama/Llama-3.2-1B-Instruct,1769226280.774
1.0,0,1769226080.8875,0.0406,27,32,59,0.5383,0.0244,0.7085,1.0,0.0,100.0,1.7266,-0.4211,0.0,0.0,1769226085.8689225,100.0,7,7,0.0,0,0,0,12.58,15.0,0,1,1769226280.774,200.0,meta-llama/Llama-3.2-1B-Instruct,1769226280.774
1.0,0,1769226081.7665,0.045,27,32,59,0.3398,0.0201,0.0271,1.0,0.0,100.0,0.8367,-0.6152,0.0,0.0,1769226085.8692262,100.0,7,7,0.035,9,0,0,13.46,15.0,0,1,1769226280.774,200.0,meta-llama/Llama-3.2-1B-Instruct,1769226280.774
1.0,0,1769226081.4197,0.0352,27,32,59,0.6939,0.022,0.0242,1.0,0.0,100.0,1.2015,-0.2709,0.0,0.0,1769226085.9721122,100.0,7,7,0.024,6,0,0,13.46,15.0,0,1,1769226280.774,200.0,meta-llama/Llama-3.2-1B-Instruct,1769226280.774
1.0,0,1769226081.5275,0.0424,27,32,59,0.5778,0.0214,0.0253,1.0,0.0,100.0,1.0821,-0.3798,0.0,0.0,1769226087.0740418,100.0,7,7,0.024,6,0,0,13.46,15.0,0,1,1769226280.774,200.0,meta-llama/Llama-3.2-1B-Instruct,1769226280.774
1.0,0,1769226081.3183,0.0364,27,32,59,0.4384,0.022,0.3826,1.0,0.0,100.0,1.3084,-0.5252,0.0,0.0,1769226087.1657252,100.0,7,7,0.0,0,0,0,13.46,15.0,0,1,1769226280.774,200.0,meta-llama/Llama-3.2-1B-Instruct,1769226280.774
1.0,0,1769226083.2191,4.2743,27,0,27,,,,1.0,,,0.0575,3.3319,3.3319,3.3319,1769226087.551599,87.5,7,8,0.038,8,1,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226083.101,4.3553,27,12,39,0.0933,0.0501,0.0501,1.0,0.0,100.0,0.3278,3.4486,3.4486,6.7805,1769226087.7870367,77.78,7,9,0.038,7,1,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226082.3723,4.8333,27,32,59,0.0566,0.0607,0.1263,1.0,0.0,100.0,0.837,3.8899,3.8899,10.6704,1769226088.0435605,70.0,7,10,0.038,3,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226082.6222,4.6351,27,32,59,0.0569,0.0575,0.1271,1.0,0.0,100.0,0.794,3.692,3.692,14.3624,1769226088.0554035,63.64,7,11,0.038,3,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226082.7514,4.5501,27,32,59,0.0719,0.0552,0.1273,1.0,0.0,100.0,0.7737,3.6219,3.6219,17.9844,1769226088.0762584,58.33,7,12,0.038,4,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226082.993,4.4213,27,32,59,0.0961,0.0444,0.0577,1.0,0.0,100.0,0.7005,3.5175,3.5175,25.1001,1769226088.1178942,53.85,7,14,0.038,6,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226082.8753,4.4879,27,32,59,0.1103,0.0487,0.0895,1.0,0.0,100.0,0.7519,3.5983,3.5983,25.1001,1769226088.1180966,50.0,7,14,0.038,6,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226087.1713,0.48,27,32,59,0.0632,0.0372,0.0407,1.0,0.0,100.0,0.5934,-0.4569,0.0,25.1001,1769226088.251969,53.33,8,15,0.039,9,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226087.4323,0.5138,27,32,59,0.0581,0.0451,1.022,1.0,0.022,93.33,1.6215,-0.4281,0.0,25.1001,1769226089.574392,56.25,9,16,0.039,9,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226088.1139,0.1154,27,32,59,0.4525,0.0489,0.6534,1.0,0.0,93.75,1.6807,-0.4321,0.0,25.1943,1769226089.911469,58.82,11,19,0.038,5,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226088.3272,0.0767,27,32,59,0.9107,0.0295,0.0476,1.0,0.0,94.12,1.5065,-0.0126,0.0,25.1943,1769226089.9119632,61.11,11,19,0.05,6,1,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226088.2197,0.089,27,32,59,1.0052,0.029,0.0463,1.0,0.0,94.44,1.6025,0.0942,0.0942,25.1943,1769226089.912417,57.89,11,19,0.038,4,0,0,13.52,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
1.0,0,1769226088.5929,1.1346,27,32,59,0.0757,0.0516,0.0854,1.0,0.0,94.74,0.7321,0.2104,0.2104,25.4047,1769226090.460675,55.0,11,20,0.072,9,0,0,13.82,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
200.0,1,1769226081.1166,0.0339,3405,447,3852,0.6435,0.0359,0.4815,200.0,0.0,95.0,9.3269,-190.6391,0.0,25.4047,1769226090.4962244,57.14,12,21,0.0,0,0,0,13.46,15.0,0,14,1769226083.622,-3.55,meta-llama/Llama-3.2-1B-Instruct,"1769226083.622, 1769226083.751, 1769226083.875, 1769226083.993, 1769226084.101"
