=== Basic Benchmark Test (PREFIX mode) ===
[LEN] vllm_max_len=16000, tokenizer.model_max_length=131072 -> effective=16000
[LEN] max_prompt_tokens_short=15960, prefix_short_tokens=11 -> max_base_prompt_short=15949
[LEN] max_prompt_tokens_long =14968,  prefix_long_tokens =16  -> max_base_prompt_long =14952
Starting server and wait to load model weights
Server started at localhost:8000 with model meta-llama/Llama-3.2-1B-Instruct
Waiting for vLLM server to start...
Worker f056f3b7-892f-471f-8d44-d6906fb3955b registered at http://localhost:8000

[Part 2] Loading dataset from: data/ShareGPT_V3_unfiltered_cleaned_split.json
dataset1_candidates(first-pair, base<=short-limit): 58755
dataset2_candidates(first-pair, base<=long-limit)      : 58754
too_long_long(>long base-limit)                         : 12
[dataset1_candidates base tok lens] n=58755 min=1 p50=31 p90=676 p99=2860 max=15769
[dataset2_candidates base tok lens] n=58754 min=1 p50=31 p90=675 p99=2859 max=12323
[DEBUG] wrote 12 rows -> debug/debug_too_long_for_long_top50.jsonl
dataset1 chosen: 500 | base_tok_range ~ 16..16
dataset2 chosen: 500 | base_tok_range ~ 2924..12323
[DEBUG] wrote 50 rows -> debug/debug_dataset1_sample_base.jsonl
[DEBUG] wrote 50 rows -> debug/debug_dataset2_sample_base.jsonl
!!! BENCHMARK START TIME: 1768494177.066118 !!!
Pushing for 300s (ORDER_MODE=shuffle)
  push_interval_s=5.000000
  dataset1: max_tokens=32, prefix=ON
  dataset2: max_tokens=1024,  prefix=ON
[VQ0] groups=1 head_deadline=1768494211.071 slack=34.000 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1768494211.071
[VQ0] groups=1 head_deadline=1768494252.078 slack=69.971 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1768494252.078
[DEBUG] OrigSLO: 40.00 | Insertion Time: 1768494187.0789 | Wait Time: 0.0270 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0226 | Execution Time: 0.5004 | Diff: -39.4726 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494188.0101066 | SuccessRate: 100.00% (1/1)
[DEBUG] OrigSLO: 158.00 | Insertion Time: 1768494192.0802 | Wait Time: 0.0184 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0193 | Execution Time: 0.5008 | Diff: -157.4807 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494192.5997071 | SuccessRate: 100.00% (2/2)
[DEBUG] OrigSLO: 34.00 | Insertion Time: 1768494177.0711 | Wait Time: 0.0050 | prompt_tok= 3840 out_tok= 1022 total_tok= 4862 | TTFT: 0.5597 | Execution Time: 15.8941 | Diff: -18.1009 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494192.9739203 | SuccessRate: 100.00% (3/3)
[DEBUG] OrigSLO: 70.00 | Insertion Time: 1768494182.0783 | Wait Time: 0.0343 | prompt_tok= 3405 out_tok= 1028 total_tok= 4433 | TTFT: 0.4439 | Execution Time: 15.7984 | Diff: -54.1673 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494197.9156544 | SuccessRate: 100.00% (4/4)
[DEBUG] OrigSLO: 30.00 | Insertion Time: 1768494207.1010 | Wait Time: 0.0584 | prompt_tok= 27 out_tok= 0 total_tok= 27 | TTFT: None | Execution Time: 0.0235 | Diff: -29.9181 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494207.1829531 | SuccessRate: 100.00% (5/5)
[DEBUG] OrigSLO: 121.00 | Insertion Time: 1768494212.1078 | Wait Time: 0.0584 | prompt_tok= 27 out_tok= 0 total_tok= 27 | TTFT: None | Execution Time: 0.0245 | Diff: -120.9171 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494212.1908023 | SuccessRate: 100.00% (6/6)
[DEBUG] OrigSLO: 129.00 | Insertion Time: 1768494197.0860 | Wait Time: 0.0111 | prompt_tok= 3087 out_tok= 1033 total_tok= 4120 | TTFT: 0.4060 | Execution Time: 15.9020 | Diff: -113.0869 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494213.0036795 | SuccessRate: 100.00% (7/7)
[DEBUG] OrigSLO: 133.00 | Insertion Time: 1768494217.1083 | Wait Time: 0.0105 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0204 | Execution Time: 0.4763 | Diff: -132.5133 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494217.5953877 | SuccessRate: 100.00% (8/8)
[DEBUG] OrigSLO: 102.00 | Insertion Time: 1768494202.0930 | Wait Time: 0.0083 | prompt_tok= 4513 out_tok= 1024 total_tok= 5537 | TTFT: 0.5988 | Execution Time: 15.6438 | Diff: -86.3479 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494217.7491872 | SuccessRate: 100.00% (9/9)
[DEBUG] OrigSLO: 102.00 | Insertion Time: 1768494227.1411 | Wait Time: 0.0084 | prompt_tok= 5583 out_tok= 44 total_tok= 5627 | TTFT: 0.7509 | Execution Time: 1.4154 | Diff: -100.5762 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494228.5700521 | SuccessRate: 100.00% (10/10)
[DEBUG] OrigSLO: 139.00 | Insertion Time: 1768494232.1460 | Wait Time: 0.0583 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0278 | Execution Time: 0.4765 | Diff: -138.4652 | Violation: 0.0000 | TotalViolation: 0.0000 | Finished Time: 1768494232.681059 | SuccessRate: 100.00% (11/11)
